Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2011-2012,Pierre-Marc Bouchard,MIN,F,165.0,243.0,172.0,,186.0,199.0,209.0,159.0,373.0,143.0,244.0,440.0,,161.0,Second Line,37,603.98333333333,9,7,41,1984-04-27,CAN,CAN,70,168,2002,1,8,8
2011-2012,R.J. Umberger,CBJ,F,171.0,103.0,115.0,84.0,308.0,234.0,119.0,121.0,207.0,168.0,30.0,232.0,174.0,72.0,First Line,77,1400.2166666667,20,12,43,1982-05-03,USA,USA,74,214,2001,1,16,16
2011-2012,Radek Dvorak,DAL,F,314.0,270.0,273.0,75.0,300.0,322.0,346.0,375.0,335.0,219.0,71.0,323.0,,262.0,Bottom 6,73,1042.1666666667,4,12,48,1977-03-09,CZE,CZE,74,195,1995,1,10,10
2011-2012,Radim Vrbata,PHX,F,51.0,316.0,52.0,187.0,125.0,213.0,20.0,30.0,244.0,132.0,304.0,383.0,,55.0,First Line,77,1435.4666666667,35,16,44,1981-06-13,CZE,CZE,73,194,1999,7,26,212
2011-2012,Raffi Torres,PHX,F,195.0,305.0,155.0,,215.0,240.0,257.0,82.0,341.0,315.0,341.0,100.0,,271.0,Bottom 6,79,898.1,15,4,43,1981-10-08,CAN,CAN,72,215,2000,1,5,5
2011-2012,Ray Whitney,PHX,F,66.0,364.0,86.0,,47.0,296.0,177.0,122.0,220.0,4.0,103.0,419.0,,82.0,First Line,82,1528.9666666667,24,36,53,1972-05-08,CAN,CAN,70,180,1991,2,1,23
2011-2012,Rene Bourque,"CGY, MTL",F,168.0,253.0,147.0,15.0,346.0,160.0,109.0,80.0,202.0,296.0,372.0,247.0,,125.0,Second Line,76,1354.6333333333,18,3,43,1981-12-10,CAN,CAN,74,217,-,-,-,-
2011-2012,Rich Peverley,BOS,F,113.0,379.0,136.0,41.0,95.0,358.0,174.0,211.0,326.0,69.0,215.0,409.0,20.0,119.0,Second Line,57,962.93333333333,11,17,43,1982-07-08,CAN,CAN,71,195,-,-,-,-
2011-2012,Richard Park,PIT,F,294.0,363.0,,208.0,272.0,402.0,357.0,288.0,375.0,295.0,301.0,355.0,121.0,295.0,Bottom 6,54,589.35,7,4,49,1976-05-27,KOR,USA,71,190,1994,2,24,50
2011-2012,Rick Nash,CBJ,F,14.0,370.0,51.0,243.0,233.0,383.0,6.0,24.0,56.0,76.0,6.0,251.0,,19.0,First Line,82,1564.9333333333,30,22,41,1984-06-16,CAN,CAN,76,211,2002,1,1,1
2011-2012,Rod Pelley,"ANA, NJD",F,408.0,47.0,,219.0,399.0,78.0,261.0,410.0,125.0,397.0,204.0,64.0,69.0,401.0,Fringe,52,403.41666666667,2,1,40,1984-09-01,CAN,CAN,72,205,-,-,-,-
2011-2012,Roman Horak,CGY,F,410.0,95.0,,,404.0,106.0,406.0,409.0,312.0,303.0,393.0,334.0,166.0,407.0,Bottom 6,61,622.03333333333,3,5,34,1991-05-21,CZE,CZE,72,188,2009,5,6,127
2011-2012,Ruslan Fedotenko,NYR,F,267.0,265.0,266.0,128.0,180.0,397.0,255.0,285.0,360.0,258.0,63.0,152.0,,232.0,Bottom 6,73,992.53333333333,9,6,46,1979-01-18,UKR,UKR,73,188,-,-,-,-
2011-2012,Ryan Callahan,NYR,F,161.0,193.0,37.0,7.0,194.0,393.0,88.0,59.0,259.0,176.0,27.0,59.0,,28.0,First Line,76,1598.8166666667,29,15,40,1985-03-21,USA,USA,70,187,2004,4,29,127
2011-2012,Ryan Carter,"FLA, NJD",F,388.0,230.0,,120.0,324.0,233.0,381.0,367.0,120.0,371.0,391.0,52.0,65.0,405.0,Bottom 6,72,745.45,4,3,42,1983-08-03,USA,USA,73,205,-,-,-,-
2011-2012,Ryan Getzlaf,ANA,F,246.0,281.0,32.0,161.0,46.0,220.0,297.0,279.0,284.0,18.0,326.0,141.0,107.0,47.0,First Line,82,1771.0333333333,11,27,40,1985-05-10,CAN,CAN,76,220,2003,1,19,19
2011-2012,Ryan Johansen,CBJ,F,318.0,139.0,185.0,,330.0,175.0,272.0,283.0,324.0,220.0,405.0,229.0,153.0,301.0,Bottom 6,67,853.26666666667,9,9,33,1992-07-31,CAN,CAN,75,218,2010,1,4,4
2011-2012,Ryan Jones,EDM,F,272.0,285.0,92.0,131.0,359.0,377.0,237.0,114.0,276.0,384.0,44.0,139.0,,217.0,Bottom 6,79,1218.6166666667,17,6,41,1984-06-14,CAN,CAN,73,208,2004,4,13,111
2011-2012,Ryan Kesler,VAN,F,71.0,61.0,19.0,43.0,26.0,136.0,75.0,55.0,249.0,104.0,89.0,221.0,15.0,30.0,First Line,77,1547.0666666667,22,15,40,1984-08-31,USA,USA,74,206,2003,1,23,23
2011-2012,Ryan Malone,TBL,F,139.0,310.0,56.0,232.0,99.0,342.0,133.0,81.0,274.0,116.0,238.0,107.0,,86.0,Second Line,68,1202.6,20,16,45,1979-12-01,USA,USA,76,224,1999,4,19,115
2011-2012,Ryan Nugent-Hopkins,EDM,F,145.0,409.0,180.0,,178.0,435.0,223.0,118.0,190.0,38.0,376.0,389.0,167.0,91.0,Second Line,62,1091.55,18,19,32,1993-04-12,CAN,CAN,72,195,2011,1,1,1
2011-2012,Ryan O'Reilly,COL,F,225.0,52.0,221.0,9.0,105.0,117.0,270.0,262.0,363.0,173.0,78.0,365.0,39.0,158.0,First Line,81,1581.9666666667,18,21,34,1991-02-07,CAN,CAN,73,207,2009,2,3,33
2011-2012,Ryan Reaves,STL,F,378.0,78.0,,,382.0,85.0,405.0,304.0,32.0,361.0,436.0,1.0,,427.0,Fringe,60,391.71666666667,3,1,38,1987-01-20,CAN,CAN,74,225,2005,5,31,156
2011-2012,Ryan Russell,CBJ,F,439.0,12.0,,113.0,438.0,188.0,418.0,423.0,435.0,443.0,366.0,258.0,,386.0,Bottom 6,41,478.75,2,0,38,1987-05-02,CAN,CAN,70,178,2005,7,17,211
2011-2012,Ryan Shannon,TBL,F,297.0,29.0,216.0,210.0,133.0,23.0,303.0,306.0,108.0,223.0,174.0,352.0,,302.0,Bottom 6,45,541.46666666667,4,6,42,1983-03-02,USA,USA,69,175,-,-,-,-
2011-2012,Ryan Smyth,EDM,F,189.0,343.0,118.0,181.0,249.0,223.0,151.0,144.0,211.0,253.0,232.0,386.0,,109.0,First Line,82,1564.7333333333,19,12,49,1976-02-21,CAN,CAN,74,191,1994,1,6,6
2011-2012,Ryane Clowe,SJS,F,94.0,220.0,35.0,,4.0,146.0,135.0,126.0,145.0,68.0,254.0,159.0,,96.0,Second Line,76,1357.8166666667,17,14,42,1982-09-30,CAN,CAN,75,188,2001,6,10,175
2011-2012,Saku Koivu,ANA,F,293.0,413.0,96.0,93.0,131.0,388.0,399.0,272.0,306.0,152.0,297.0,333.0,33.0,189.0,First Line,74,1341.3,11,12,50,1974-11-23,FIN,FIN,70,181,1993,1,21,21
2011-2012,Sam Gagner,EDM,F,157.0,404.0,106.0,,158.0,389.0,175.0,160.0,233.0,72.0,225.0,413.0,106.0,127.0,Second Line,75,1288.7,18,19,36,1989-08-10,CAN,CAN,71,201,2007,1,6,6
2011-2012,Samuel Pahlsson,"CBJ, VAN",F,409.0,59.0,,72.0,371.0,61.0,395.0,415.0,437.0,334.0,298.0,144.0,32.0,329.0,Bottom 6,80,1181.35,4,8,47,1977-12-17,SWE,SWE,72,202,1996,7,14,176
2011-2012,Scott Gomez,MTL,F,273.0,228.0,84.0,160.0,14.0,218.0,251.0,402.0,188.0,60.0,191.0,407.0,80.0,221.0,Bottom 6,38,537.08333333333,2,8,45,1979-12-23,USA,USA,71,200,1998,1,27,27
2011-2012,Scott Hartnell,PHI,F,44.0,397.0,36.0,,8.0,396.0,97.0,26.0,112.0,131.0,374.0,104.0,,73.0,Second Line,82,1457.1666666667,37,17,43,1982-04-18,CAN,CAN,74,215,2000,1,6,6
2011-2012,Scott Nichol,STL,F,357.0,50.0,,14.0,349.0,29.0,337.0,391.0,337.0,348.0,342.0,57.0,8.0,395.0,Bottom 6,80,744.83333333333,3,5,50,1974-12-31,CAN,CAN,68,179,1993,11,12,272
2011-2012,Scottie Upshall,FLA,F,156.0,181.0,228.0,,281.0,116.0,37.0,164.0,85.0,376.0,321.0,129.0,,220.0,Bottom 6,26,330.75,2,1,41,1983-10-07,CAN,CAN,72,200,2002,1,6,6
2011-2012,Sean Bergenheim,FLA,F,92.0,88.0,202.0,42.0,139.0,86.0,29.0,132.0,314.0,341.0,155.0,145.0,,162.0,Second Line,62,1017.55,17,3,41,1984-02-08,FIN,FIN,71,201,2002,1,22,22
2011-2012,Sean Couturier,PHI,F,255.0,229.0,,109.0,328.0,256.0,329.0,255.0,432.0,319.0,312.0,254.0,156.0,281.0,Bottom 6,77,1088.7166666667,13,8,32,1992-12-07,USA,CAN,75,211,2011,1,8,8
2011-2012,Sergei Kostitsyn,NSH,F,236.0,350.0,208.0,141.0,276.0,236.0,385.0,105.0,238.0,123.0,230.0,368.0,,203.0,Second Line,75,1235.1333333333,17,19,38,1987-03-20,BLR,BLR,72,196,2005,7,6,200
2011-2012,Shane Doan,PHX,F,97.0,286.0,81.0,142.0,87.0,252.0,65.0,149.0,228.0,79.0,262.0,128.0,,60.0,First Line,79,1548.45,22,14,48,1976-10-10,CAN,CAN,73,223,1995,1,7,7
2011-2012,Shawn Horcoff,EDM,F,349.0,407.0,104.0,85.0,185.0,413.0,386.0,293.0,331.0,164.0,236.0,354.0,89.0,194.0,First Line,81,1586.4333333333,13,13,46,1978-09-17,CAN,CAN,73,210,1998,4,13,99
2011-2012,Shawn Matthias,FLA,F,247.0,217.0,,172.0,274.0,295.0,161.0,277.0,115.0,203.0,190.0,210.0,85.0,264.0,Bottom 6,79,1090.9666666667,10,11,37,1988-02-19,CAN,CAN,76,231,2006,2,17,47
2011-2012,Shawn Thornton,BOS,F,196.0,165.0,,,304.0,139.0,36.0,321.0,152.0,224.0,361.0,60.0,,334.0,Bottom 6,81,743.81666666667,5,7,48,1977-07-23,CAN,CAN,74,217,1997,7,29,190
2011-2012,Sidney Crosby,PIT,F,1.0,358.0,8.0,230.0,1.0,356.0,14.0,2.0,139.0,1.0,132.0,378.0,25.0,1.0,First Line,22,406.38333333333,8,16,38,1987-08-07,CAN,CAN,71,200,2005,1,1,1
2011-2012,Simon Gagne,LAK,F,91.0,345.0,123.0,239.0,12.0,228.0,115.0,153.0,141.0,130.0,330.0,360.0,,118.0,Second Line,34,611.61666666667,7,7,45,1980-02-29,CAN,CAN,73,195,1998,1,22,22
2011-2012,Stephane Da Costa,OTT,F,221.0,74.0,,,242.0,205.0,250.0,267.0,27.0,331.0,380.0,305.0,168.0,319.0,Bottom 6,22,267.51666666667,3,2,36,1989-07-11,FRA,FRA,71,180,-,-,-,-
2011-2012,Stephane Veilleux,"MIN, NJD",F,435.0,73.0,,204.0,416.0,105.0,383.0,438.0,377.0,433.0,338.0,153.0,,415.0,Bottom 6,22,215.91666666667,0,0,43,1981-11-16,CAN,CAN,73,200,2001,3,30,93
2011-2012,Stephen Weiss,FLA,F,253.0,137.0,109.0,83.0,221.0,227.0,295.0,152.0,132.0,140.0,291.0,319.0,27.0,93.0,First Line,80,1640.8166666667,20,20,42,1983-04-03,CAN,CAN,71,190,2001,1,4,4
2011-2012,Steve Bernier,NJD,F,392.0,40.0,233.0,214.0,352.0,62.0,384.0,392.0,105.0,262.0,233.0,96.0,,347.0,Bottom 6,32,382.86666666667,1,4,40,1985-03-31,CAN,CAN,75,222,2003,1,16,16
2011-2012,Steve Downie,"COL, TBL",F,75.0,199.0,158.0,,23.0,194.0,259.0,172.0,175.0,84.0,318.0,119.0,,182.0,Second Line,75,1194.8666666667,14,13,38,1987-04-03,CAN,CAN,71,191,2005,1,29,29
2011-2012,Steve Ott,DAL,F,295.0,298.0,130.0,70.0,166.0,189.0,358.0,273.0,409.0,174.0,351.0,38.0,17.0,207.0,First Line,74,1357.0166666667,11,15,43,1982-08-19,CAN,CAN,72,193,2000,1,25,25
2011-2012,Steve Sullivan,PIT,F,174.0,384.0,97.0,,30.0,268.0,253.0,148.0,15.0,178.0,311.0,395.0,,170.0,Bottom 6,79,1213.3666666667,17,14,51,1974-07-06,CAN,CAN,69,165,1994,9,25,233
2011-2012,Steven Stamkos,TBL,F,7.0,351.0,22.0,236.0,192.0,315.0,23.0,1.0,107.0,67.0,82.0,276.0,102.0,3.0,First Line,82,1805.6666666667,60,25,35,1990-02-07,CAN,CAN,72,182,2008,1,1,1
2011-2012,T.J. Oshie,STL,F,98.0,28.0,49.0,6.0,114.0,64.0,218.0,196.0,227.0,48.0,5.0,197.0,199.0,92.0,First Line,80,1562.35,19,24,38,1986-12-23,USA,USA,72,187,2005,1,24,24
2011-2012,TJ Galiardi,"COL, SJS",F,251.0,127.0,270.0,82.0,246.0,183.0,216.0,240.0,270.0,364.0,199.0,175.0,180.0,237.0,Bottom 6,69,900.35,9,2,37,1988-04-22,CAN,CAN,74,185,2007,2,25,55
2011-2012,Tanner Glass,WPG,F,395.0,346.0,,136.0,393.0,363.0,409.0,395.0,407.0,289.0,255.0,28.0,,379.0,Bottom 6,78,1046.6,5,6,41,1983-11-29,CAN,CAN,73,213,2003,9,4,265
2011-2012,Taylor Hall,EDM,F,90.0,399.0,164.0,,211.0,411.0,32.0,27.0,273.0,167.0,21.0,346.0,,38.0,First Line,61,1111.3333333333,27,15,33,1991-11-14,CAN,CAN,73,210,2010,1,1,1
2011-2012,Taylor Pyatt,PHX,F,219.0,311.0,262.0,225.0,235.0,335.0,217.0,207.0,383.0,332.0,207.0,112.0,,255.0,Bottom 6,73,899.2,9,5,44,1981-08-19,CAN,CAN,76,230,1999,1,8,8
2011-2012,Teddy Purcell,TBL,F,67.0,296.0,112.0,,43.0,235.0,114.0,103.0,184.0,27.0,136.0,420.0,,132.0,Second Line,81,1306.7,24,28,39,1985-09-08,CAN,CAN,74,195,-,-,-,-
2011-2012,Teemu Selanne,ANA,F,128.0,418.0,1.0,,261.0,385.0,67.0,14.0,252.0,13.0,138.0,427.0,178.0,32.0,Second Line,82,1466.3333333333,26,24,55,1970-07-03,FIN,FIN,72,209,1988,1,10,10
2011-2012,Thomas Vanek,BUF,F,56.0,419.0,10.0,,190.0,375.0,54.0,15.0,35.0,32.0,226.0,394.0,,45.0,Second Line,78,1320.9333333333,26,22,41,1984-01-19,AUT,AUT,74,214,2003,1,5,5
2011-2012,Tim Brent,CAR,F,376.0,349.0,222.0,205.0,401.0,406.0,422.0,244.0,333.0,313.0,371.0,186.0,126.0,331.0,Bottom 6,79,860.25,12,6,41,1984-03-10,CAN,CAN,72,188,2004,3,10,75
2011-2012,Tim Connolly,TOR,F,173.0,223.0,110.0,45.0,90.0,294.0,225.0,234.0,133.0,107.0,213.0,406.0,93.0,112.0,Second Line,70,1190.3,13,13,44,1981-05-07,USA,USA,73,190,1999,1,5,5
2011-2012,Tim Jackman,CGY,F,254.0,17.0,258.0,,282.0,18.0,77.0,372.0,168.0,267.0,158.0,34.0,,356.0,Bottom 6,75,683.91666666667,1,3,43,1981-11-14,USA,USA,74,188,2001,2,8,38
2011-2012,Tim Kennedy,FLA,F,390.0,197.0,,,342.0,200.0,407.0,365.0,290.0,344.0,41.0,136.0,139.0,377.0,Bottom 6,27,300.6,1,1,39,1986-04-30,USA,USA,70,175,2005,6,19,181
2011-2012,Tim Stapleton,WPG,F,338.0,107.0,214.0,,234.0,197.0,325.0,165.0,74.0,294.0,345.0,359.0,134.0,315.0,Bottom 6,63,639.21666666667,11,9,43,1982-07-19,USA,USA,69,180,-,-,-,-
2011-2012,Tim Wallace,"NYI, TBL",F,383.0,283.0,,,344.0,310.0,437.0,352.0,370.0,271.0,381.0,36.0,,425.0,Bottom 6,49,421.18333333333,3,4,41,1984-08-06,USA,USA,73,207,-,-,-,-
2011-2012,Toby Petersen,DAL,F,382.0,2.0,,162.0,390.0,3.0,169.0,366.0,325.0,398.0,157.0,166.0,,375.0,Fringe,39,298.58333333333,2,1,46,1978-10-27,USA,USA,70,195,1998,9,16,244
2011-2012,Todd Bertuzzi,DET,F,159.0,232.0,154.0,,126.0,107.0,239.0,181.0,109.0,179.0,388.0,184.0,,177.0,Second Line,71,1104.2166666667,14,9,50,1975-02-02,CAN,CAN,75,229,1993,1,23,23
2011-2012,Tom Kostopoulos,CGY,F,346.0,99.0,,50.0,148.0,110.0,352.0,363.0,187.0,367.0,264.0,103.0,,344.0,Bottom 6,81,998.2,4,4,46,1979-01-24,CAN,CAN,72,197,1999,7,18,204
2011-2012,Tom Pyatt,TBL,F,375.0,91.0,,135.0,331.0,152.0,340.0,339.0,384.0,428.0,43.0,321.0,183.0,324.0,Bottom 6,74,1094.7833333333,12,4,38,1987-02-14,CAN,CAN,71,185,2005,4,16,107
2011-2012,Tom Wandell,DAL,F,283.0,1.0,,163.0,302.0,4.0,134.0,316.0,327.0,328.0,38.0,231.0,113.0,316.0,Bottom 6,72,701.1,6,6,38,1987-01-29,SWE,SWE,73,200,2005,5,21,146
2011-2012,Tomas Fleischmann,FLA,F,96.0,347.0,72.0,249.0,210.0,334.0,123.0,58.0,50.0,29.0,102.0,410.0,189.0,87.0,First Line,82,1566.1,27,21,41,1984-05-16,CZE,CZE,73,192,2002,2,33,63
2011-2012,Tomas Holmstrom,DET,F,364.0,144.0,20.0,,151.0,20.0,252.0,106.0,11.0,240.0,218.0,218.0,,225.0,Bottom 6,74,878.61666666667,11,6,52,1973-01-23,SWE,SWE,72,200,1994,10,23,257
2011-2012,Tomas Kopecky,FLA,F,217.0,98.0,129.0,194.0,179.0,122.0,165.0,269.0,153.0,133.0,152.0,280.0,169.0,210.0,Second Line,80,1381.6166666667,10,13,43,1982-02-05,SVK,SVK,75,210,2000,2,8,38
2011-2012,Tomas Plekanec,MTL,F,134.0,284.0,76.0,32.0,231.0,276.0,118.0,203.0,343.0,92.0,308.0,347.0,81.0,54.0,First Line,81,1680.8,17,21,42,1982-10-31,CZE,CZE,71,190,2001,3,8,71
2011-2012,Tomas Vincour,DAL,F,337.0,15.0,,,268.0,34.0,172.0,368.0,99.0,389.0,137.0,133.0,,374.0,Bottom 6,47,485.48333333333,4,4,34,1990-11-19,CZE,CZE,74,204,2009,5,8,129
2011-2012,Tommy Wingels,SJS,F,244.0,31.0,,,130.0,100.0,96.0,382.0,254.0,337.0,55.0,46.0,,246.0,Bottom 6,33,453.68333333333,3,3,37,1988-04-12,USA,USA,72,200,2008,6,26,177
2011-2012,Torrey Mitchell,SJS,F,216.0,66.0,,218.0,59.0,26.0,241.0,297.0,288.0,299.0,65.0,188.0,181.0,296.0,Bottom 6,76,945.1,9,5,40,1985-01-30,CAN,CAN,71,186,2004,4,28,126
2011-2012,Travis Moen,MTL,F,344.0,188.0,,27.0,340.0,247.0,416.0,291.0,292.0,325.0,128.0,135.0,,293.0,Second Line,48,754.36666666667,9,5,43,1982-04-06,CAN,CAN,74,215,2000,5,25,155
2011-2012,Trent Hunter,LAK,F,154.0,315.0,247.0,,93.0,261.0,83.0,323.0,296.0,246.0,284.0,84.0,,266.0,Bottom 6,38,383.75,2,3,45,1980-07-05,CAN,CAN,75,217,1998,6,5,150
2011-2012,Trevor Lewis,LAK,F,404.0,79.0,,95.0,375.0,52.0,242.0,429.0,138.0,421.0,107.0,148.0,196.0,370.0,Bottom 6,72,953.05,3,1,38,1987-01-08,USA,USA,73,201,2006,1,17,17
2011-2012,Troy Brouwer,WSH,F,261.0,62.0,98.0,140.0,113.0,65.0,321.0,139.0,57.0,274.0,91.0,53.0,,198.0,Second Line,82,1408.4666666667,18,9,40,1985-08-17,CAN,CAN,75,213,2004,7,21,214
2011-2012,Tuomo Ruutu,CAR,F,104.0,429.0,151.0,,60.0,423.0,157.0,120.0,180.0,155.0,62.0,67.0,200.0,142.0,Second Line,72,1185.1666666667,18,9,42,1983-02-16,FIN,FIN,72,200,2001,1,9,9
2011-2012,Tyler Bozak,TOR,F,256.0,423.0,149.0,220.0,33.0,428.0,403.0,223.0,156.0,198.0,85.0,243.0,23.0,174.0,First Line,73,1375.4666666667,18,17,39,1986-03-19,CAN,CAN,73,187,-,-,-,-
2011-2012,Tyler Ennis,BUF,F,80.0,360.0,175.0,,226.0,371.0,152.0,74.0,257.0,78.0,227.0,385.0,186.0,133.0,Second Line,48,775.85,15,11,35,1989-10-06,CAN,CAN,69,160,2008,1,26,26
2011-2012,Tyler Kennedy,PIT,F,4.0,114.0,204.0,,40.0,55.0,2.0,110.0,118.0,26.0,149.0,199.0,,108.0,Bottom 6,60,861.88333333333,11,17,39,1986-07-15,CAN,CAN,71,185,2004,4,1,99
2011-2012,Tyler Seguin,BOS,F,35.0,271.0,174.0,,153.0,179.0,70.0,90.0,246.0,122.0,289.0,415.0,191.0,143.0,Second Line,81,1372.0666666667,29,21,33,1992-01-31,CAN,CAN,73,205,2010,1,2,2
2011-2012,Valtteri Filppula,DET,F,101.0,226.0,83.0,191.0,102.0,187.0,294.0,133.0,70.0,47.0,51.0,398.0,55.0,126.0,First Line,81,1478.9333333333,23,29,41,1984-03-20,FIN,FIN,72,189,2002,3,32,95
2011-2012,Vernon Fiddler,DAL,F,307.0,203.0,,87.0,289.0,350.0,307.0,354.0,415.0,260.0,35.0,205.0,31.0,254.0,Bottom 6,82,1146.7833333333,8,7,45,1980-05-09,CAN,CAN,71,205,-,-,-,-
2011-2012,Viktor Stalberg,CHI,F,21.0,123.0,272.0,,51.0,168.0,12.0,67.0,37.0,191.0,129.0,164.0,,166.0,Bottom 6,79,1111.55,22,12,39,1986-01-17,SWE,SWE,75,209,2006,6,8,161
2011-2012,Ville Leino,BUF,F,262.0,246.0,156.0,,52.0,260.0,376.0,270.0,49.0,225.0,49.0,388.0,187.0,245.0,Second Line,71,1130.5666666667,8,8,41,1983-10-06,FIN,FIN,73,182,-,-,-,-
2011-2012,Vincent Lecavalier,TBL,F,77.0,374.0,87.0,,132.0,366.0,42.0,50.0,182.0,66.0,228.0,208.0,74.0,35.0,First Line,64,1211.6,22,14,45,1980-04-21,CAN,CAN,76,215,1998,1,1,1
2011-2012,Vinny Prospal,CBJ,F,95.0,170.0,105.0,,57.0,230.0,207.0,123.0,31.0,36.0,269.0,264.0,177.0,99.0,Second Line,82,1466.7166666667,16,25,50,1975-02-17,CZE,CZE,74,191,1993,3,19,71
2011-2012,Vladimir Sobotka,STL,F,298.0,77.0,,129.0,118.0,59.0,348.0,388.0,278.0,190.0,315.0,93.0,35.0,285.0,Second Line,73,1156.5666666667,5,10,38,1987-07-02,CZE,CZE,70,191,2005,4,15,106
2011-2012,Warren Peters,MIN,F,429.0,191.0,,107.0,421.0,391.0,379.0,439.0,422.0,427.0,419.0,146.0,146.0,409.0,Bottom 6,58,613.85,1,2,43,1982-07-10,CAN,CAN,72,195,-,-,-,-
2011-2012,Wayne Simmonds,PHI,F,147.0,200.0,200.0,,191.0,174.0,143.0,63.0,64.0,201.0,163.0,130.0,,164.0,Second Line,82,1304.25,28,14,37,1988-08-26,CAN,CAN,74,184,2007,2,31,61
2011-2012,Wojtek Wolski,"FLA, NYR",F,160.0,348.0,238.0,,121.0,244.0,182.0,248.0,21.0,177.0,60.0,281.0,,208.0,Bottom 6,31,426.65,4,3,39,1986-02-24,POL,CAN,75,215,2004,1,21,21
2011-2012,Zac Rinaldo,PHI,F,373.0,344.0,,,378.0,353.0,308.0,425.0,391.0,250.0,442.0,5.0,,417.0,Fringe,66,493.68333333333,2,5,35,1990-06-15,CAN,CAN,70,192,2008,6,27,178
2011-2012,Zach Parise,NJD,F,61.0,113.0,165.0,159.0,270.0,101.0,19.0,43.0,210.0,50.0,18.0,312.0,,9.0,First Line,82,1761.7833333333,31,27,41,1984-07-28,USA,USA,71,195,2003,1,17,17
2011-2012,Zack Kassian,"BUF, VAN",F,333.0,403.0,,,353.0,348.0,296.0,338.0,303.0,261.0,406.0,81.0,,381.0,Bottom 6,44,496.96666666667,4,5,34,1991-01-24,CAN,CAN,75,211,2009,1,13,13
2011-2012,Zack Smith,OTT,F,291.0,252.0,,189.0,244.0,345.0,233.0,299.0,348.0,405.0,413.0,61.0,125.0,298.0,Bottom 6,81,1139.95,14,5,37,1988-04-05,CAN,CAN,74,208,2008,3,18,79
2011-2012,Zenon Konopka,OTT,F,428.0,375.0,,221.0,387.0,394.0,426.0,396.0,423.0,429.0,437.0,40.0,3.0,420.0,Fringe,55,431.48333333333,3,1,44,1981-01-02,CAN,CAN,72,213,-,-,-,-
