Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2010-2011,Rick Nash,CBJ,F,7.0,241.0,47.0,174.0,213.0,225.0,9.0,19.0,69.0,64.0,35.0,239.0,,16.0,First Line,75,1419.5,32,19,41,1984-06-16,CAN,CAN,76,211,2002,1,1,1
2010-2011,Rob Niedermayer,BUF,F,375.0,265.0,267.0,172.0,376.0,155.0,399.0,349.0,292.0,310.0,370.0,278.0,161.0,332.0,Bottom 6,71,905.88333333333,5,8,50,1974-12-28,CAN,CAN,74,203,1993,1,5,5
2010-2011,Rob Schremp,"ATL, NYI",F,302.0,291.0,175.0,,209.0,355.0,302.0,209.0,246.0,160.0,138.0,375.0,120.0,230.0,Bottom 6,63,884.58333333333,13,7,39,1986-07-01,USA,USA,71,200,2004,1,25,25
2010-2011,Rod Pelley,NJD,F,403.0,48.0,,187.0,421.0,39.0,243.0,422.0,124.0,320.0,356.0,81.0,111.0,393.0,Bottom 6,74,873.8,3,3,40,1984-09-01,CAN,CAN,72,205,-,-,-,-
2010-2011,Rostislav Olesz,FLA,F,188.0,136.0,248.0,218.0,158.0,178.0,167.0,283.0,323.0,237.0,90.0,188.0,,233.0,Bottom 6,44,610.66666666667,6,6,39,1985-10-10,CZE,CZE,74,215,2004,1,7,7
2010-2011,Ruslan Fedotenko,NYR,F,165.0,184.0,244.0,191.0,123.0,293.0,168.0,262.0,178.0,176.0,118.0,111.0,,197.0,Bottom 6,66,989.66666666667,10,11,46,1979-01-18,UKR,UKR,73,188,-,-,-,-
2010-2011,Ryan Callahan,NYR,F,136.0,248.0,40.0,30.0,110.0,376.0,84.0,95.0,303.0,205.0,16.0,57.0,,45.0,First Line,60,1194.0166666667,23,15,40,1985-03-21,USA,USA,70,187,2004,4,29,127
2010-2011,Ryan Carter,"ANA, CAR, FLA",F,325.0,346.0,,194.0,262.0,330.0,321.0,357.0,77.0,313.0,382.0,56.0,54.0,389.0,Bottom 6,62,621.2,3,3,42,1983-08-03,USA,USA,73,205,-,-,-,-
2010-2011,Ryan Getzlaf,ANA,F,164.0,280.0,28.0,,21.0,257.0,320.0,166.0,195.0,10.0,351.0,124.0,89.0,28.0,First Line,67,1464.15,19,27,40,1985-05-10,CAN,CAN,76,220,2003,1,19,19
2010-2011,Ryan Johnson,CHI,F,430.0,7.0,,148.0,364.0,207.0,436.0,427.0,436.0,422.0,202.0,233.0,8.0,378.0,Bottom 6,34,351.91666666667,1,0,49,1976-06-14,CAN,CAN,73,199,1994,2,10,36
2010-2011,Ryan Jones,EDM,F,290.0,188.0,108.0,184.0,403.0,291.0,222.0,117.0,103.0,380.0,8.0,103.0,,273.0,Bottom 6,81,1120.8,18,3,41,1984-06-14,CAN,CAN,73,208,2004,4,13,111
2010-2011,Ryan Kesler,VAN,F,42.0,22.0,7.0,49.0,40.0,124.0,100.0,31.0,313.0,52.0,39.0,228.0,12.0,22.0,First Line,82,1680.55,41,22,40,1984-08-31,USA,USA,74,206,2003,1,23,23
2010-2011,Ryan Malone,TBL,F,134.0,197.0,68.0,168.0,60.0,191.0,111.0,74.0,165.0,196.0,294.0,87.0,,78.0,Second Line,54,865.36666666667,14,9,45,1979-12-01,USA,USA,76,224,1999,4,19,115
2010-2011,Ryan O'Marra,EDM,F,417.0,433.0,,,426.0,427.0,437.0,415.0,10.0,71.0,413.0,73.0,153.0,400.0,Bottom 6,21,231.38333333333,1,4,38,1987-06-09,JPN,CAN,74,220,2005,1,15,15
2010-2011,Ryan O'Reilly,COL,F,335.0,148.0,,104.0,268.0,259.0,352.0,330.0,421.0,325.0,254.0,370.0,114.0,265.0,Second Line,74,1188.2333333333,13,9,34,1991-02-07,CAN,CAN,73,207,2009,2,3,33
2010-2011,Ryan Reaves,STL,F,358.0,337.0,,,411.0,386.0,409.0,299.0,34.0,275.0,431.0,3.0,,416.0,Fringe,28,190.55,2,2,38,1987-01-20,CAN,CAN,74,225,2005,5,31,156
2010-2011,Ryan Shannon,OTT,F,286.0,4.0,66.0,151.0,116.0,10.0,212.0,293.0,39.0,254.0,180.0,347.0,,263.0,Bottom 6,79,1021.3833333333,11,8,42,1983-03-02,USA,USA,69,175,-,-,-,-
2010-2011,Ryan Smyth,LAK,F,174.0,152.0,76.0,221.0,142.0,50.0,114.0,104.0,85.0,228.0,136.0,392.0,,66.0,First Line,82,1479.15,23,9,49,1976-02-21,CAN,CAN,74,191,1994,1,6,6
2010-2011,Ryan Stoa,COL,F,399.0,416.0,,,151.0,411.0,214.0,407.0,369.0,417.0,408.0,191.0,,353.0,Bottom 6,25,333.55,2,1,38,1987-04-13,USA,USA,75,200,2005,2,4,34
2010-2011,Ryan White,MTL,F,294.0,263.0,,,256.0,305.0,273.0,346.0,422.0,333.0,303.0,21.0,,394.0,Bottom 6,27,240.88333333333,2,2,37,1988-03-17,CAN,CAN,72,200,2006,3,3,66
2010-2011,Ryane Clowe,SJS,F,45.0,227.0,42.0,,1.0,129.0,140.0,101.0,249.0,41.0,194.0,127.0,,70.0,Second Line,75,1347.0833333333,24,25,42,1982-09-30,CAN,CAN,75,188,2001,6,10,175
2010-2011,Saku Koivu,ANA,F,281.0,418.0,37.0,95.0,126.0,396.0,385.0,212.0,363.0,65.0,257.0,337.0,31.0,144.0,First Line,75,1435.2,15,18,50,1974-11-23,FIN,FIN,70,181,1993,1,21,21
2010-2011,Sam Gagner,EDM,F,167.0,401.0,138.0,,124.0,361.0,166.0,194.0,296.0,99.0,133.0,398.0,100.0,133.0,Second Line,68,1206.9833333333,15,17,36,1989-08-10,CAN,CAN,71,201,2007,1,6,6
2010-2011,Samuel Pahlsson,CBJ,F,414.0,76.0,,89.0,378.0,68.0,402.0,409.0,430.0,369.0,297.0,130.0,29.0,336.0,Bottom 6,82,1257.7166666667,7,8,47,1977-12-17,SWE,SWE,72,202,1996,7,14,176
2010-2011,Scott Gomez,MTL,F,211.0,384.0,38.0,22.0,4.0,372.0,218.0,373.0,278.0,33.0,183.0,391.0,70.0,126.0,First Line,80,1485.0833333333,7,20,45,1979-12-23,USA,USA,71,200,1998,1,27,27
2010-2011,Scott Hartnell,PHI,F,59.0,412.0,94.0,241.0,14.0,398.0,147.0,109.0,138.0,124.0,387.0,114.0,,121.0,Second Line,82,1360.6666666667,24,14,43,1982-04-18,CAN,CAN,74,215,2000,1,6,6
2010-2011,Scott Nichol,SJS,F,341.0,134.0,,41.0,356.0,142.0,340.0,375.0,417.0,337.0,244.0,40.0,3.0,373.0,Bottom 6,56,545.55,4,2,50,1974-12-31,CAN,CAN,68,179,1993,11,12,272
2010-2011,Scottie Upshall,"CBJ, PHX",F,25.0,138.0,118.0,,188.0,89.0,37.0,29.0,139.0,302.0,256.0,157.0,,140.0,Bottom 6,82,1151.2333333333,22,6,41,1983-10-07,CAN,CAN,72,200,2002,1,6,6
2010-2011,Sean Avery,NYR,F,126.0,334.0,227.0,,82.0,327.0,68.0,347.0,214.0,75.0,291.0,64.0,,231.0,Bottom 6,76,853.78333333333,3,12,45,1980-04-10,CAN,CAN,70,195,-,-,-,-
2010-2011,Sean Bergenheim,TBL,F,61.0,90.0,246.0,27.0,65.0,171.0,49.0,198.0,367.0,280.0,156.0,132.0,,187.0,Bottom 6,80,1118.2833333333,14,8,41,1984-02-08,FIN,FIN,71,201,2002,1,22,22
2010-2011,Sergei Kostitsyn,NSH,F,267.0,370.0,218.0,213.0,276.0,319.0,376.0,121.0,232.0,206.0,159.0,330.0,,225.0,Bottom 6,77,1169.5666666667,23,9,38,1987-03-20,BLR,BLR,72,196,2005,7,6,200
2010-2011,Sergei Samsonov,"CAR, FLA",F,208.0,371.0,137.0,,112.0,382.0,288.0,222.0,159.0,91.0,242.0,344.0,,211.0,Bottom 6,78,1207.9833333333,13,20,46,1978-10-27,RUS,RUS,68,188,1997,1,8,8
2010-2011,Shane Doan,PHX,F,103.0,244.0,72.0,160.0,78.0,239.0,71.0,151.0,207.0,26.0,288.0,140.0,190.0,48.0,First Line,72,1388.9333333333,20,26,48,1976-10-10,CAN,CAN,73,223,1995,1,7,7
2010-2011,Shawn Horcoff,EDM,F,317.0,360.0,106.0,93.0,194.0,373.0,365.0,298.0,321.0,117.0,270.0,365.0,79.0,162.0,First Line,47,878.21666666667,9,15,46,1978-09-17,CAN,CAN,73,210,1998,4,13,99
2010-2011,Shawn Matthias,FLA,F,273.0,313.0,,,306.0,367.0,196.0,282.0,179.0,281.0,153.0,184.0,125.0,299.0,Bottom 6,51,603.86666666667,6,7,37,1988-02-19,CAN,CAN,76,231,2006,2,17,47
2010-2011,Shawn Thornton,BOS,F,172.0,119.0,,,288.0,112.0,24.0,340.0,248.0,248.0,358.0,51.0,,327.0,Bottom 6,79,796.38333333333,10,7,48,1977-07-23,CAN,CAN,74,217,1997,7,29,190
2010-2011,Sidney Crosby,PIT,F,1.0,356.0,33.0,152.0,13.0,346.0,35.0,1.0,180.0,6.0,66.0,335.0,11.0,2.0,First Line,41,898.61666666667,32,20,38,1987-08-07,CAN,CAN,71,200,2005,1,1,1
2010-2011,Simon Gagne,TBL,F,110.0,237.0,48.0,186.0,46.0,205.0,69.0,76.0,220.0,92.0,274.0,339.0,,60.0,Second Line,63,1063.9833333333,17,12,45,1980-02-29,CAN,CAN,73,195,1998,1,22,22
2010-2011,Stephen Weiss,FLA,F,244.0,200.0,97.0,134.0,147.0,297.0,252.0,132.0,309.0,144.0,286.0,378.0,30.0,76.0,First Line,76,1527.5166666667,21,15,42,1983-04-03,CAN,CAN,71,190,2001,1,4,4
2010-2011,Steve Bernier,FLA,F,326.0,107.0,147.0,173.0,332.0,215.0,256.0,303.0,95.0,300.0,171.0,119.0,,276.0,Bottom 6,68,886.11666666667,5,5,40,1985-03-31,CAN,CAN,75,222,2003,1,16,16
2010-2011,Steve Downie,TBL,F,81.0,87.0,213.0,,33.0,81.0,330.0,128.0,154.0,80.0,235.0,75.0,,217.0,Bottom 6,57,827.5,10,14,38,1987-04-03,CAN,CAN,71,191,2005,1,29,29
2010-2011,Steve MacIntyre,EDM,F,432.0,379.0,,,436.0,317.0,435.0,420.0,133.0,263.0,435.0,13.0,,436.0,Fringe,34,120.2,0,1,45,1980-08-08,CAN,CAN,77,250,-,-,-,-
2010-2011,Steve Ott,DAL,F,292.0,300.0,79.0,85.0,267.0,228.0,308.0,176.0,428.0,211.0,362.0,42.0,157.0,188.0,Second Line,82,1406.5166666667,12,16,43,1982-08-19,CAN,CAN,72,193,2000,1,25,25
2010-2011,Steve Reinprecht,FLA,F,191.0,104.0,251.0,246.0,182.0,275.0,372.0,228.0,197.0,69.0,80.0,340.0,75.0,245.0,Bottom 6,29,341.25,4,6,49,1976-05-07,CAN,CAN,72,188,-,-,-,-
2010-2011,Steve Sullivan,NSH,F,251.0,350.0,136.0,,129.0,213.0,277.0,174.0,20.0,188.0,347.0,395.0,,172.0,Second Line,44,705.4,10,4,51,1974-07-06,CAN,CAN,69,165,1994,9,25,233
2010-2011,Steven Stamkos,TBL,F,20.0,279.0,20.0,215.0,160.0,263.0,33.0,2.0,161.0,72.0,98.0,283.0,84.0,8.0,First Line,82,1655.3166666667,45,22,35,1990-02-07,CAN,CAN,72,182,2008,1,1,1
2010-2011,T.J. Oshie,STL,F,101.0,26.0,78.0,23.0,117.0,73.0,236.0,187.0,83.0,50.0,29.0,194.0,175.0,95.0,First Line,49,940.25,12,17,38,1986-12-23,USA,USA,72,187,2005,1,24,24
2010-2011,TJ Galiardi,COL,F,270.0,235.0,260.0,106.0,310.0,306.0,327.0,241.0,319.0,276.0,67.0,240.0,116.0,198.0,Second Line,35,566.81666666667,7,4,37,1988-04-22,CAN,CAN,74,185,2007,2,25,55
2010-2011,Tanner Glass,VAN,F,406.0,293.0,,166.0,422.0,321.0,415.0,408.0,391.0,291.0,337.0,36.0,,410.0,Bottom 6,73,651.53333333333,3,7,41,1983-11-29,CAN,CAN,73,213,2003,9,4,265
2010-2011,Taylor Hall,EDM,F,243.0,417.0,189.0,,319.0,428.0,83.0,84.0,350.0,303.0,22.0,352.0,,91.0,First Line,65,1183.6333333333,22,9,33,1991-11-14,CAN,CAN,73,210,2010,1,1,1
2010-2011,Taylor Pyatt,PHX,F,214.0,221.0,254.0,144.0,238.0,277.0,264.0,173.0,335.0,344.0,298.0,141.0,,242.0,Second Line,76,1178.4166666667,18,8,44,1981-08-19,CAN,CAN,76,230,1999,1,8,8
2010-2011,Teddy Purcell,TBL,F,170.0,122.0,127.0,,95.0,84.0,75.0,251.0,254.0,141.0,150.0,388.0,,201.0,Bottom 6,81,1142.25,17,17,39,1985-09-08,CAN,CAN,74,195,-,-,-,-
2010-2011,Teemu Selanne,ANA,F,153.0,407.0,1.0,,277.0,347.0,36.0,5.0,198.0,15.0,252.0,421.0,186.0,19.0,Second Line,73,1309.5333333333,31,30,55,1970-07-03,FIN,FIN,72,209,1988,1,10,10
2010-2011,Thomas Vanek,BUF,F,37.0,377.0,22.0,,176.0,303.0,44.0,8.0,42.0,54.0,110.0,384.0,,40.0,Second Line,80,1387.65,32,23,41,1984-01-19,AUT,AUT,74,214,2003,1,5,5
2010-2011,Tim Brent,TOR,F,404.0,304.0,,114.0,420.0,380.0,425.0,336.0,404.0,341.0,401.0,159.0,133.0,364.0,Bottom 6,79,920.45,8,7,41,1984-03-10,CAN,CAN,72,188,2004,3,10,75
2010-2011,Tim Connolly,BUF,F,90.0,292.0,35.0,16.0,34.0,279.0,115.0,188.0,94.0,43.0,195.0,413.0,95.0,52.0,Second Line,68,1149.3666666667,13,13,44,1981-05-07,USA,USA,73,190,1999,1,5,5
2010-2011,Tim Jackman,CGY,F,210.0,29.0,228.0,239.0,257.0,96.0,133.0,294.0,286.0,199.0,236.0,44.0,,323.0,Bottom 6,82,805.56666666667,10,10,43,1981-11-14,USA,USA,74,188,2001,2,8,38
2010-2011,Tim Sestito,NJD,F,433.0,127.0,,,398.0,131.0,433.0,431.0,345.0,406.0,198.0,62.0,146.0,423.0,Bottom 6,36,389.53333333333,0,2,41,1984-08-28,USA,USA,71,195,-,-,-,-
2010-2011,Tim Stapleton,ATL,F,419.0,157.0,,,214.0,243.0,393.0,310.0,126.0,433.0,399.0,368.0,138.0,398.0,Bottom 6,45,499.88333333333,5,0,43,1982-07-19,USA,USA,69,180,-,-,-,-
2010-2011,Toby Petersen,DAL,F,388.0,56.0,,7.0,409.0,57.0,281.0,376.0,299.0,384.0,47.0,178.0,193.0,366.0,Bottom 6,60,602.36666666667,2,3,46,1978-10-27,USA,USA,70,195,1998,9,16,244
2010-2011,Todd Bertuzzi,DET,F,155.0,345.0,115.0,,87.0,241.0,195.0,208.0,75.0,116.0,384.0,195.0,,159.0,Second Line,81,1292.5166666667,16,14,50,1975-02-02,CAN,CAN,75,229,1993,1,23,23
2010-2011,Todd Marchant,ANA,F,427.0,238.0,,86.0,413.0,348.0,419.0,419.0,411.0,392.0,250.0,163.0,74.0,354.0,Bottom 6,79,1049.9833333333,1,5,52,1973-08-12,USA,USA,70,180,1993,7,8,164
2010-2011,Tom Kostopoulos,"CAR, CGY",F,293.0,121.0,,77.0,139.0,162.0,348.0,334.0,164.0,331.0,285.0,79.0,,319.0,Bottom 6,76,929.33333333333,8,6,46,1979-01-24,CAN,CAN,72,197,1999,7,18,204
2010-2011,Tom Pyatt,MTL,F,400.0,81.0,,164.0,328.0,232.0,334.0,421.0,317.0,425.0,290.0,272.0,,385.0,Bottom 6,61,649.01666666667,2,1,38,1987-02-14,CAN,CAN,71,185,2005,4,16,107
2010-2011,Tom Wandell,DAL,F,344.0,1.0,,103.0,354.0,8.0,235.0,355.0,221.0,372.0,18.0,245.0,128.0,311.0,Bottom 6,75,881.66666666667,7,1,38,1987-01-29,SWE,SWE,73,200,2005,5,21,146
2010-2011,Tomas Fleischmann,"COL, WSH",F,63.0,389.0,80.0,197.0,92.0,374.0,191.0,53.0,108.0,24.0,207.0,396.0,164.0,120.0,Second Line,45,735.1,12,16,41,1984-05-16,CZE,CZE,73,192,2002,2,33,63
2010-2011,Tomas Holmstrom,DET,F,246.0,84.0,15.0,,20.0,15.0,248.0,41.0,97.0,169.0,229.0,216.0,,161.0,Bottom 6,73,1080.8833333333,18,11,52,1973-01-23,SWE,SWE,72,200,1994,10,23,257
2010-2011,Tomas Kopecky,CHI,F,132.0,43.0,209.0,,133.0,33.0,125.0,223.0,25.0,85.0,338.0,183.0,176.0,244.0,Bottom 6,81,1241.25,15,20,43,1982-02-05,SVK,SVK,75,210,2000,2,8,38
2010-2011,Tomas Plekanec,MTL,F,82.0,262.0,50.0,31.0,166.0,247.0,107.0,134.0,314.0,90.0,234.0,350.0,71.0,50.0,First Line,77,1559.1666666667,22,20,42,1982-10-31,CZE,CZE,71,190,2001,3,8,71
2010-2011,Tomas Vincour,DAL,F,397.0,33.0,,,247.0,75.0,262.0,418.0,28.0,431.0,185.0,98.0,,407.0,Bottom 6,24,226.25,1,0,34,1990-11-19,CZE,CZE,74,204,2009,5,8,129
2010-2011,Torrey Mitchell,SJS,F,257.0,61.0,,181.0,81.0,34.0,278.0,374.0,329.0,293.0,221.0,211.0,119.0,324.0,Bottom 6,66,880.86666666667,9,7,40,1985-01-30,CAN,CAN,71,186,2004,4,28,126
2010-2011,Travis Moen,MTL,F,383.0,195.0,,53.0,362.0,223.0,379.0,383.0,274.0,348.0,120.0,101.0,,334.0,Bottom 6,79,1041.95,6,8,43,1982-04-06,CAN,CAN,74,215,2000,5,25,155
2010-2011,Travis Zajac,NJD,F,186.0,49.0,125.0,14.0,103.0,24.0,242.0,247.0,109.0,123.0,151.0,358.0,24.0,106.0,First Line,82,1622.2,13,16,40,1985-05-13,CAN,CAN,74,185,2004,1,20,20
2010-2011,Trevor Gillies,NYI,F,402.0,,,,437.0,,412.0,119.0,46.0,432.0,437.0,1.0,,432.0,Fringe,39,119.68333333333,2,0,46,1979-01-30,CAN,CAN,75,231,-,-,-,-
2010-2011,Trevor Lewis,LAK,F,387.0,125.0,,110.0,415.0,120.0,225.0,424.0,88.0,388.0,246.0,156.0,151.0,377.0,Bottom 6,72,827.15,3,4,38,1987-01-08,USA,USA,73,201,2006,1,17,17
2010-2011,Troy Bodie,"ANA, CAR",F,382.0,424.0,,,331.0,422.0,260.0,391.0,385.0,411.0,361.0,59.0,,409.0,Fringe,59,403.1,1,2,40,1985-01-25,CAN,CAN,77,226,2003,9,17,278
2010-2011,Troy Brouwer,CHI,F,237.0,44.0,53.0,171.0,61.0,30.0,311.0,129.0,18.0,219.0,122.0,61.0,,200.0,Bottom 6,79,1193.4333333333,17,13,40,1985-08-17,CAN,CAN,75,213,2004,7,21,214
2010-2011,Tuomo Ruutu,CAR,F,121.0,355.0,122.0,,31.0,360.0,180.0,124.0,224.0,86.0,58.0,48.0,180.0,112.0,Second Line,82,1377.7166666667,19,20,42,1983-02-16,FIN,FIN,72,200,2001,1,9,9
2010-2011,Tyler Bozak,TOR,F,295.0,352.0,182.0,196.0,56.0,358.0,413.0,289.0,174.0,307.0,154.0,268.0,106.0,207.0,First Line,82,1581.0166666667,15,9,39,1986-03-19,CAN,CAN,73,187,-,-,-,-
2010-2011,Tyler Ennis,BUF,F,129.0,312.0,184.0,,275.0,359.0,88.0,154.0,255.0,87.0,348.0,383.0,,142.0,Second Line,82,1285.1666666667,20,19,35,1989-10-06,CAN,CAN,69,160,2008,1,26,26
2010-2011,Tyler Kennedy,PIT,F,8.0,120.0,217.0,,50.0,61.0,4.0,67.0,209.0,79.0,112.0,210.0,,128.0,Bottom 6,80,1162.2833333333,21,17,39,1986-07-15,CAN,CAN,71,185,2004,4,1,99
2010-2011,Tyler Seguin,BOS,F,192.0,400.0,200.0,,324.0,395.0,164.0,259.0,284.0,285.0,383.0,411.0,136.0,296.0,Bottom 6,74,903.53333333333,11,9,33,1992-01-31,CAN,CAN,73,205,2010,1,2,2
2010-2011,Valtteri Filppula,DET,F,181.0,202.0,206.0,236.0,69.0,158.0,294.0,225.0,149.0,118.0,57.0,385.0,45.0,169.0,Second Line,71,1187.0,16,12,41,1984-03-20,FIN,FIN,72,189,2002,3,32,95
2010-2011,Vernon Fiddler,PHX,F,308.0,261.0,,87.0,230.0,313.0,341.0,368.0,427.0,223.0,28.0,198.0,23.0,264.0,Second Line,71,1103.6333333333,6,11,45,1980-05-09,CAN,CAN,71,205,-,-,-,-
2010-2011,Viktor Stalberg,CHI,F,75.0,146.0,262.0,,109.0,236.0,32.0,148.0,53.0,318.0,261.0,138.0,,219.0,Bottom 6,77,823.76666666667,12,9,39,1986-01-17,SWE,SWE,75,209,2006,6,8,161
2010-2011,Ville Leino,PHI,F,245.0,272.0,179.0,,35.0,282.0,345.0,255.0,41.0,253.0,218.0,399.0,,255.0,Second Line,81,1297.3,19,18,41,1983-10-06,FIN,FIN,73,182,-,-,-,-
2010-2011,Vincent Lecavalier,TBL,F,47.0,328.0,51.0,225.0,155.0,310.0,23.0,51.0,194.0,32.0,206.0,229.0,38.0,27.0,First Line,65,1198.9,25,20,45,1980-04-21,CAN,CAN,76,215,1998,1,1,1
2010-2011,Vinny Prospal,NYR,F,92.0,183.0,95.0,,99.0,240.0,179.0,78.0,9.0,56.0,273.0,197.0,160.0,74.0,Bottom 6,29,444.61666666667,9,6,50,1975-02-17,CZE,CZE,74,191,1993,3,19,71
2010-2011,Vladimir Sobotka,STL,F,324.0,40.0,,179.0,220.0,36.0,391.0,382.0,168.0,175.0,193.0,69.0,159.0,321.0,Second Line,65,1051.55,7,15,38,1987-07-02,CZE,CZE,70,191,2005,4,15,106
2010-2011,Vladimir Zharkov,NJD,F,391.0,6.0,,,223.0,1.0,328.0,429.0,148.0,374.0,48.0,356.0,,397.0,Bottom 6,38,430.58333333333,2,0,37,1988-01-10,RUS,RUS,73,205,2006,3,14,77
2010-2011,Wayne Simmonds,LAK,F,240.0,118.0,247.0,226.0,283.0,82.0,240.0,200.0,176.0,267.0,228.0,118.0,,251.0,Bottom 6,80,1076.4,14,6,37,1988-08-26,CAN,CAN,74,184,2007,2,31,61
2010-2011,Wojtek Wolski,"NYR, PHX",F,83.0,283.0,162.0,223.0,113.0,195.0,187.0,215.0,76.0,84.0,116.0,359.0,187.0,143.0,Bottom 6,73,1064.3833333333,12,12,39,1986-02-24,POL,CAN,75,215,2004,1,21,21
2010-2011,Zach Boychuk,CAR,F,223.0,431.0,,,163.0,431.0,122.0,227.0,338.0,294.0,4.0,113.0,,298.0,Bottom 6,23,246.61666666667,4,1,35,1989-10-04,CAN,CAN,70,185,2008,1,14,14
2010-2011,Zack Smith,OTT,F,377.0,267.0,,,333.0,332.0,306.0,405.0,330.0,421.0,430.0,54.0,132.0,369.0,Bottom 6,55,693.35,4,2,37,1988-04-05,CAN,CAN,74,208,2008,3,18,79
2010-2011,Zack Stortini,EDM,F,405.0,156.0,,,396.0,156.0,411.0,410.0,250.0,204.0,158.0,23.0,,415.0,Fringe,32,226.98333333333,0,3,39,1985-09-11,CAN,CAN,74,219,2003,3,26,94
2010-2011,Zenon Konopka,NYI,F,434.0,347.0,,198.0,431.0,394.0,424.0,426.0,437.0,420.0,421.0,38.0,105.0,417.0,Bottom 6,82,835.56666666667,2,3,44,1981-01-02,CAN,CAN,72,213,-,-,-,-
