Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2020-2021,Patrik Laine,"CBJ, WPG",F,257.0,450.0,42.0,,297.0,441.0,75.0,72.0,17.0,158.0,197.0,276.0,,79.0,Second Line,46,802.68333333333,12,7,27,1998-04-19,FIN,FIN,77,205,2016,1,2,2
2020-2021,Paul Byron,MTL,F,238.0,83.0,,132.0,159.0,74.0,415.0,295.0,142.0,143.0,223.0,70.0,,293.0,Bottom 6,46,591.23333333333,5,8,36,1989-04-27,CAN,CAN,69,164,2007,6,28,179
2020-2021,Paul Stastny,WPG,F,175.0,249.0,136.0,189.0,57.0,244.0,277.0,187.0,186.0,139.0,369.0,316.0,21.0,149.0,Second Line,56,974.93333333333,13,10,39,1985-12-27,CAN,USA,72,193,2005,2,14,44
2020-2021,Pavel Buchnevich,NYR,F,61.0,391.0,91.0,164.0,161.0,337.0,164.0,74.0,226.0,68.0,164.0,261.0,,80.0,First Line,54,1011.5666666667,20,17,30,1995-04-17,RUS,RUS,73,196,2013,3,14,75
2020-2021,Pavel Zacha,NJD,F,256.0,447.0,87.0,72.0,186.0,428.0,260.0,156.0,333.0,124.0,148.0,285.0,84.0,155.0,Second Line,50,857.75,17,10,28,1997-04-06,CZE,CZE,76,199,2015,1,6,6
2020-2021,Phil Kessel,ARI,F,182.0,440.0,92.0,,223.0,407.0,136.0,88.0,31.0,112.0,350.0,451.0,,93.0,Second Line,56,956.9,20,9,37,1987-10-02,USA,USA,71,208,2006,1,5,5
2020-2021,Philipp Kurashev,CHI,F,417.0,411.0,199.0,,415.0,420.0,374.0,296.0,271.0,412.0,385.0,340.0,166.0,357.0,Bottom 6,53,691.71666666667,8,3,25,1999-10-12,CHE,CHE,72,190,2018,4,27,120
2020-2021,Phillip Danault,MTL,F,73.0,86.0,280.0,109.0,1.0,37.0,354.0,376.0,399.0,69.0,322.0,183.0,19.0,185.0,Second Line,53,894.08333333333,5,15,32,1993-02-24,CAN,CAN,73,200,2011,1,26,26
2020-2021,Phillip Di Giuseppe,NYR,F,252.0,42.0,,,197.0,187.0,109.0,443.0,169.0,123.0,353.0,35.0,,321.0,Bottom 6,31,343.88333333333,1,6,31,1993-10-09,CAN,CAN,72,193,2012,2,8,38
2020-2021,Pierre Engvall,TOR,F,180.0,360.0,,181.0,188.0,232.0,179.0,196.0,382.0,328.0,379.0,238.0,195.0,325.0,Bottom 6,42,501.03333333333,7,3,29,1996-05-31,SWE,SWE,77,219,2014,7,8,188
2020-2021,Pierre-Edouard Bellemare,COL,F,268.0,4.0,,43.0,102.0,5.0,315.0,247.0,366.0,411.0,312.0,297.0,9.0,319.0,Bottom 6,53,600.31666666667,9,0,40,1985-03-06,FRA,FRA,71,198,-,-,-,-
2020-2021,Pierre-Luc Dubois,"CBJ, WPG",F,179.0,122.0,115.0,,127.0,218.0,191.0,165.0,11.0,151.0,236.0,184.0,122.0,126.0,Bottom 6,46,690.28333333333,9,5,27,1998-06-24,CAN,CAN,76,214,2016,1,3,3
2020-2021,Pius Suter,CHI,F,251.0,356.0,202.0,,362.0,415.0,243.0,200.0,209.0,229.0,368.0,390.0,169.0,190.0,Second Line,54,881.31666666667,13,10,29,1996-05-24,CHE,CHE,71,179,-,-,-,-
2020-2021,Radek Faksa,DAL,F,370.0,138.0,166.0,53.0,361.0,212.0,324.0,355.0,437.0,380.0,419.0,158.0,37.0,246.0,Second Line,55,958.68333333333,6,4,31,1994-01-09,CZE,CZE,75,225,2012,1,13,13
2020-2021,Rasmus Asplund,BUF,F,362.0,380.0,,,312.0,347.0,341.0,269.0,405.0,397.0,265.0,310.0,202.0,394.0,Bottom 6,28,359.93333333333,7,3,27,1997-12-03,SWE,SWE,71,185,2016,2,3,33
2020-2021,Reilly Smith,VGK,F,77.0,264.0,96.0,58.0,22.0,253.0,125.0,98.0,134.0,161.0,205.0,324.0,,106.0,Second Line,53,947.03333333333,14,8,34,1991-04-01,CAN,CAN,73,185,2009,3,8,69
2020-2021,Rhett Gardner,DAL,F,450.0,130.0,,,448.0,176.0,382.0,445.0,274.0,445.0,160.0,53.0,164.0,444.0,Bottom 6,28,278.96666666667,1,0,29,1996-02-28,CAN,CAN,75,210,2016,4,25,116
2020-2021,Richard Panik,"DET, WSH",F,221.0,117.0,294.0,195.0,153.0,99.0,283.0,318.0,148.0,265.0,346.0,109.0,,306.0,Bottom 6,48,593.55,4,5,34,1991-02-07,SVK,SVK,73,203,2009,2,22,52
2020-2021,Rickard Rakell,ANA,F,127.0,416.0,120.0,,251.0,396.0,35.0,272.0,95.0,77.0,161.0,233.0,,98.0,Second Line,52,926.95,9,15,32,1993-05-05,SWE,SWE,73,195,2011,1,30,30
2020-2021,Riley Nash,CBJ,F,420.0,11.0,,184.0,428.0,16.0,387.0,427.0,432.0,294.0,251.0,198.0,81.0,403.0,Bottom 6,37,466.06666666667,2,4,36,1989-05-09,CAN,CAN,74,188,2007,1,21,21
2020-2021,Riley Sheahan,BUF,F,391.0,376.0,,102.0,318.0,382.0,436.0,377.0,430.0,336.0,81.0,380.0,64.0,399.0,Bottom 6,53,705.0,4,7,33,1991-12-07,CAN,CAN,74,214,2010,1,21,21
2020-2021,Robby Fabbri,DET,F,165.0,413.0,221.0,,395.0,368.0,241.0,115.0,187.0,192.0,140.0,218.0,191.0,169.0,Second Line,30,518.08333333333,10,7,29,1996-01-22,CAN,CAN,71,185,2014,1,21,21
2020-2021,Robert Thomas,STL,F,236.0,96.0,171.0,,238.0,46.0,439.0,353.0,158.0,48.0,316.0,442.0,120.0,296.0,Bottom 6,33,448.9,3,6,26,1999-07-02,CAN,CAN,72,218,2017,1,20,20
2020-2021,Rocco Grimaldi,NSH,F,88.0,316.0,,,122.0,310.0,107.0,130.0,260.0,243.0,12.0,354.0,,265.0,Bottom 6,40,512.73333333333,10,3,32,1993-02-08,USA,USA,66,180,2011,2,3,33
2020-2021,Roope Hintz,DAL,F,71.0,126.0,9.0,176.0,131.0,49.0,123.0,54.0,46.0,34.0,47.0,195.0,68.0,76.0,First Line,41,747.51666666667,15,19,28,1996-11-17,FIN,FIN,75,215,2015,2,19,49
2020-2021,Ross Colton,TBL,F,57.0,114.0,,,413.0,61.0,120.0,9.0,73.0,386.0,112.0,128.0,156.0,280.0,Bottom 6,30,316.93333333333,9,2,28,1996-09-11,USA,USA,72,194,2016,4,27,118
2020-2021,Rudolfs Balcers,SJS,F,326.0,248.0,263.0,,289.0,404.0,280.0,255.0,325.0,301.0,424.0,176.0,,235.0,Bottom 6,41,603.16666666667,8,3,28,1997-04-08,LVA,LVA,71,182,2015,5,21,142
2020-2021,Ryan Carpenter,CHI,F,414.0,168.0,,70.0,259.0,166.0,336.0,414.0,365.0,424.0,271.0,80.0,95.0,384.0,Bottom 6,39,494.96666666667,4,0,34,1991-01-18,USA,USA,73,198,-,-,-,-
2020-2021,Ryan Donato,SJS,F,102.0,165.0,225.0,,313.0,246.0,32.0,179.0,111.0,144.0,4.0,220.0,,211.0,Bottom 6,50,630.51666666667,6,10,29,1996-04-09,USA,USA,72,190,2014,2,26,56
2020-2021,Ryan Dzingel,"CAR, OTT",F,300.0,256.0,113.0,,305.0,222.0,266.0,175.0,265.0,207.0,389.0,234.0,,238.0,Bottom 6,40,508.3,8,3,33,1992-03-09,USA,USA,72,190,2011,7,23,204
2020-2021,Ryan Getzlaf,ANA,F,274.0,236.0,159.0,,41.0,345.0,293.0,361.0,294.0,224.0,344.0,151.0,47.0,152.0,Second Line,48,795.78333333333,5,6,40,1985-05-10,CAN,CAN,76,220,2003,1,19,19
2020-2021,Ryan Hartman,MIN,F,204.0,49.0,269.0,119.0,196.0,81.0,198.0,315.0,331.0,237.0,360.0,196.0,198.0,234.0,Bottom 6,51,768.63333333333,7,8,30,1994-09-20,USA,USA,72,197,2013,1,30,30
2020-2021,Ryan Johansen,NSH,F,284.0,353.0,138.0,140.0,42.0,311.0,389.0,312.0,118.0,211.0,411.0,300.0,35.0,199.0,Second Line,47,797.53333333333,7,7,32,1992-07-31,CAN,CAN,75,218,2010,1,4,4
2020-2021,Ryan Lomberg,FLA,F,357.0,325.0,,,400.0,369.0,151.0,423.0,408.0,377.0,448.0,7.0,,426.0,Bottom 6,34,330.41666666667,2,2,30,1994-09-12,CAN,CAN,69,187,-,-,-,-
2020-2021,Ryan MacInnis,CBJ,F,452.0,333.0,,,442.0,256.0,402.0,450.0,426.0,451.0,288.0,137.0,155.0,448.0,Bottom 6,16,159.58333333333,0,0,29,1996-02-14,USA,USA,75,201,2014,2,13,43
2020-2021,Ryan Nugent-Hopkins,EDM,F,170.0,257.0,22.0,96.0,128.0,302.0,134.0,123.0,147.0,121.0,259.0,388.0,77.0,42.0,First Line,52,1080.1666666667,16,10,32,1993-04-12,CAN,CAN,72,195,2011,1,1,1
2020-2021,Ryan O'Reilly,STL,F,197.0,75.0,63.0,105.0,174.0,107.0,302.0,119.0,321.0,59.0,162.0,439.0,3.0,47.0,First Line,56,1161.9333333333,24,14,34,1991-02-07,CAN,CAN,73,207,2009,2,3,33
2020-2021,Ryan Reaves,VGK,F,366.0,73.0,,,100.0,139.0,386.0,394.0,36.0,389.0,363.0,1.0,,431.0,Bottom 6,37,367.38333333333,1,1,38,1987-01-20,CAN,CAN,74,225,2005,5,31,156
2020-2021,Ryan Strome,NYR,F,148.0,407.0,53.0,73.0,125.0,356.0,215.0,184.0,229.0,32.0,413.0,357.0,121.0,78.0,First Line,56,1023.2166666667,14,19,31,1993-07-11,CAN,CAN,73,191,2011,1,5,5
2020-2021,Sam Bennett,"CGY, FLA",F,109.0,202.0,227.0,179.0,135.0,147.0,87.0,190.0,122.0,220.0,415.0,60.0,171.0,209.0,Bottom 6,48,692.23333333333,10,7,29,1996-06-20,CAN,CAN,73,195,2014,1,4,4
2020-2021,Sam Gagner,DET,F,261.0,291.0,268.0,166.0,224.0,175.0,97.0,278.0,173.0,287.0,332.0,397.0,179.0,230.0,Bottom 6,42,648.51666666667,7,5,35,1989-08-10,CAN,CAN,71,201,2007,1,6,6
2020-2021,Sam Lafferty,PIT,F,395.0,175.0,,,433.0,184.0,292.0,417.0,442.0,255.0,436.0,25.0,133.0,418.0,Bottom 6,34,332.38333333333,0,3,30,1995-03-06,USA,USA,73,195,2014,4,23,113
2020-2021,Sam Reinhart,BUF,F,159.0,241.0,78.0,,202.0,209.0,206.0,52.0,41.0,184.0,158.0,431.0,188.0,73.0,First Line,54,1055.1,25,8,29,1995-11-06,CAN,CAN,74,193,2014,1,2,2
2020-2021,Sam Steel,ANA,F,358.0,403.0,219.0,,208.0,399.0,409.0,317.0,99.0,312.0,257.0,317.0,55.0,311.0,Bottom 6,42,609.76666666667,6,3,27,1998-02-03,CAN,CAN,71,184,2016,1,30,30
2020-2021,Sammy Blais,STL,F,248.0,231.0,,,386.0,190.0,375.0,161.0,150.0,275.0,144.0,11.0,,341.0,Bottom 6,36,434.31666666667,8,4,29,1996-06-17,CAN,CAN,74,206,2014,6,26,176
2020-2021,Samuel Morin,PHI,F,448.0,25.0,,,402.0,80.0,443.0,432.0,76.0,,453.0,39.0,,443.0,Bottom 6,20,203.83333333333,1,0,29,1995-07-12,CAN,CAN,78,202,2013,1,11,11
2020-2021,Scott Laughton,PHI,F,176.0,171.0,,44.0,210.0,179.0,278.0,189.0,351.0,206.0,392.0,61.0,59.0,207.0,Bottom 6,53,817.28333333333,9,9,31,1994-05-30,CAN,CAN,73,190,2012,1,20,20
2020-2021,Sean Couturier,PHI,F,41.0,98.0,59.0,32.0,60.0,44.0,104.0,63.0,191.0,82.0,82.0,347.0,8.0,32.0,First Line,45,869.76666666667,18,13,32,1992-12-07,USA,CAN,75,211,2011,1,8,8
2020-2021,Sean Kuraly,BOS,F,334.0,173.0,,34.0,330.0,186.0,176.0,399.0,441.0,343.0,281.0,71.0,38.0,303.0,Bottom 6,47,661.33333333333,4,3,32,1993-01-20,USA,USA,74,213,2011,5,12,133
2020-2021,Sean Monahan,CGY,F,190.0,298.0,99.0,,216.0,264.0,175.0,143.0,91.0,96.0,157.0,306.0,60.0,101.0,Second Line,50,884.41666666667,10,12,30,1994-10-12,CAN,CAN,74,196,2013,1,6,6
2020-2021,Sebastian Aho,CAR,F,27.0,334.0,14.0,3.0,8.0,236.0,66.0,22.0,65.0,29.0,224.0,338.0,71.0,20.0,First Line,56,1090.35,24,24,27,1997-07-26,FIN,FIN,72,176,2015,2,5,35
2020-2021,Sidney Crosby,PIT,F,43.0,254.0,17.0,,43.0,257.0,114.0,40.0,5.0,11.0,128.0,336.0,11.0,14.0,First Line,55,1121.9,24,20,37,1987-08-07,CAN,CAN,71,200,2005,1,1,1
2020-2021,Stefan Matteau,CBJ,F,447.0,159.0,,,444.0,270.0,431.0,431.0,413.0,447.0,400.0,56.0,,442.0,Bottom 6,18,194.83333333333,1,0,31,1994-02-23,USA,USA,74,208,2012,1,29,29
2020-2021,Steven Lorentz,CAR,F,419.0,131.0,,,136.0,117.0,392.0,441.0,120.0,436.0,423.0,168.0,150.0,439.0,Bottom 6,45,469.75,2,1,29,1996-04-13,CAN,CAN,76,206,2015,7,5,186
2020-2021,Steven Stamkos,TBL,F,48.0,266.0,5.0,,67.0,234.0,58.0,4.0,21.0,30.0,180.0,271.0,24.0,19.0,First Line,38,694.16666666667,17,8,35,1990-02-07,CAN,CAN,72,182,2008,1,1,1
2020-2021,T.J. Oshie,WSH,F,171.0,133.0,26.0,,172.0,191.0,247.0,32.0,34.0,113.0,73.0,200.0,172.0,70.0,First Line,53,957.38333333333,22,13,38,1986-12-23,USA,USA,72,187,2005,1,24,24
2020-2021,Tage Thompson,BUF,F,325.0,415.0,247.0,,430.0,395.0,47.0,260.0,311.0,353.0,375.0,250.0,,275.0,Bottom 6,38,527.16666666667,8,4,27,1997-10-30,USA,USA,78,220,2016,1,26,26
2020-2021,Tanner Jeannot,NSH,F,111.0,128.0,,,327.0,35.0,251.0,5.0,452.0,216.0,305.0,15.0,,201.0,Bottom 6,14,172.63333333333,5,2,28,1997-05-29,CAN,CAN,74,208,-,-,-,-
2020-2021,Tanner Kero,DAL,F,405.0,46.0,,,408.0,30.0,371.0,398.0,339.0,330.0,364.0,237.0,,414.0,Bottom 6,39,413.38333333333,3,3,32,1992-07-24,USA,USA,72,185,-,-,-,-
2020-2021,Tanner Pearson,VAN,F,187.0,433.0,121.0,128.0,184.0,439.0,122.0,160.0,305.0,291.0,213.0,193.0,,148.0,Second Line,51,870.66666666667,10,6,32,1992-08-10,CAN,CAN,73,201,2012,1,30,30
2020-2021,Taylor Hall,"BOS, BUF",F,64.0,216.0,82.0,,47.0,164.0,27.0,235.0,44.0,27.0,51.0,344.0,,49.0,Second Line,53,946.56666666667,10,12,33,1991-11-14,CAN,CAN,73,210,2010,1,1,1
2020-2021,Teddy Blueger,PIT,F,312.0,48.0,,121.0,394.0,26.0,380.0,261.0,434.0,104.0,209.0,159.0,104.0,250.0,Bottom 6,43,638.55,7,13,30,1994-08-15,LVA,LVA,72,185,2012,2,22,52
2020-2021,Teuvo Teravainen,CAR,F,23.0,301.0,231.0,134.0,3.0,243.0,89.0,195.0,133.0,17.0,239.0,432.0,,69.0,Second Line,21,345.26666666667,5,6,30,1994-09-11,FIN,FIN,71,191,2012,1,18,18
2020-2021,Tim Stutzle,OTT,F,203.0,446.0,200.0,,271.0,435.0,168.0,212.0,236.0,201.0,16.0,288.0,,178.0,Second Line,53,834.2,12,9,23,2002-01-15,DEU,DEU,72,193,2020,1,3,3
2020-2021,Timo Meier,SJS,F,22.0,299.0,98.0,,120.0,322.0,12.0,105.0,195.0,100.0,105.0,140.0,,72.0,Second Line,54,867.28333333333,12,10,28,1996-10-08,CHE,CHE,73,220,2015,1,9,9
2020-2021,Tobias Rieder,BUF,F,372.0,155.0,,66.0,414.0,339.0,204.0,391.0,379.0,403.0,20.0,315.0,,359.0,Bottom 6,44,538.96666666667,5,1,32,1993-01-10,DEU,DEU,71,189,2011,4,23,114
2020-2021,Tom Wilson,WSH,F,147.0,230.0,62.0,28.0,144.0,266.0,220.0,93.0,49.0,95.0,338.0,48.0,,97.0,Second Line,47,777.3,13,14,31,1994-03-29,CAN,CAN,76,220,2012,1,16,16
2020-2021,Tomas Hertl,SJS,F,44.0,172.0,94.0,25.0,26.0,250.0,163.0,49.0,297.0,80.0,189.0,342.0,18.0,44.0,First Line,50,956.78333333333,19,13,31,1993-11-12,CZE,CZE,75,215,2012,1,17,17
2020-2021,Tomas Nosek,VGK,F,128.0,135.0,,106.0,103.0,143.0,183.0,209.0,45.0,364.0,300.0,130.0,170.0,262.0,Bottom 6,38,494.03333333333,8,3,32,1992-09-01,CZE,CZE,75,205,-,-,-,-
2020-2021,Tomas Tatar,MTL,F,26.0,51.0,81.0,,2.0,27.0,137.0,103.0,350.0,42.0,326.0,204.0,,103.0,Bottom 6,50,749.35,10,12,34,1990-12-01,SVK,SVK,70,173,2009,2,30,60
2020-2021,Travis Boyd,"TOR, VAN",F,290.0,218.0,,,288.0,273.0,438.0,265.0,92.0,175.0,17.0,335.0,112.0,378.0,Bottom 6,39,418.36666666667,5,2,31,1993-09-14,USA,USA,72,190,2011,6,26,177
2020-2021,Travis Konecny,PHI,F,65.0,169.0,55.0,,66.0,138.0,121.0,87.0,175.0,53.0,123.0,243.0,,83.0,Second Line,50,794.8,11,12,28,1997-03-11,CAN,CAN,70,175,2015,1,24,24
2020-2021,Travis Zajac,"NJD, NYI",F,308.0,351.0,287.0,68.0,109.0,379.0,444.0,313.0,402.0,357.0,261.0,279.0,30.0,264.0,Second Line,46,754.9,8,5,40,1985-05-13,CAN,CAN,74,185,2004,1,20,20
2020-2021,Trent Frederic,BOS,F,434.0,146.0,,,431.0,169.0,369.0,372.0,421.0,444.0,282.0,91.0,,438.0,Bottom 6,42,472.71666666667,4,1,27,1998-02-11,USA,USA,75,214,2016,1,29,29
2020-2021,Trevor Lewis,WPG,F,297.0,144.0,,133.0,370.0,142.0,130.0,356.0,268.0,383.0,60.0,120.0,,358.0,Bottom 6,56,552.35,5,2,38,1987-01-08,USA,USA,73,201,2006,1,17,17
2020-2021,Trevor Moore,LAK,F,247.0,368.0,,125.0,323.0,336.0,234.0,270.0,223.0,227.0,151.0,222.0,,297.0,Bottom 6,56,814.11666666667,10,10,30,1995-03-31,USA,USA,70,195,-,-,-,-
2020-2021,Trevor Zegras,ANA,F,124.0,255.0,205.0,,301.0,148.0,95.0,386.0,24.0,23.0,406.0,423.0,162.0,206.0,Bottom 6,24,369.53333333333,3,8,24,2001-03-20,USA,USA,72,185,2019,1,9,9
2020-2021,Troy Terry,ANA,F,228.0,244.0,222.0,,158.0,213.0,317.0,358.0,20.0,101.0,9.0,453.0,,295.0,Bottom 6,48,705.55,7,10,27,1997-09-10,USA,USA,72,185,2015,5,27,148
2020-2021,Ty Dellandrea,DAL,F,443.0,88.0,,,383.0,94.0,343.0,357.0,378.0,407.0,447.0,86.0,159.0,407.0,Bottom 6,26,324.63333333333,3,2,24,2000-07-21,CAN,CAN,73,195,2018,1,13,13
2020-2021,Tyler Bozak,STL,F,345.0,124.0,248.0,89.0,369.0,196.0,353.0,254.0,348.0,110.0,262.0,360.0,15.0,197.0,Bottom 6,31,462.3,5,8,39,1986-03-19,CAN,CAN,73,187,-,-,-,-
2020-2021,Tyler Ennis,EDM,F,191.0,307.0,238.0,,315.0,297.0,135.0,210.0,234.0,172.0,87.0,133.0,,247.0,Bottom 6,30,363.78333333333,3,3,35,1989-10-06,CAN,CAN,69,160,2008,1,26,26
2020-2021,Tyler Graovac,VAN,F,305.0,452.0,,,451.0,453.0,231.0,47.0,211.0,375.0,256.0,164.0,165.0,351.0,Bottom 6,14,136.15,3,1,32,1993-04-27,CAN,CAN,77,208,2011,7,10,191
2020-2021,Tyler Johnson,TBL,F,154.0,214.0,156.0,,166.0,144.0,237.0,176.0,127.0,140.0,276.0,223.0,57.0,216.0,Bottom 6,55,751.5,8,10,34,1990-07-29,USA,USA,68,185,-,-,-,-
2020-2021,Tyler Motte,VAN,F,212.0,331.0,,54.0,352.0,448.0,288.0,222.0,431.0,355.0,226.0,14.0,,223.0,Second Line,24,384.41666666667,6,3,30,1995-03-10,USA,USA,70,192,2013,4,30,121
2020-2021,Tyler Pitlick,ARI,F,279.0,30.0,272.0,126.0,368.0,150.0,295.0,298.0,374.0,284.0,193.0,75.0,,263.0,Second Line,38,621.81666666667,6,4,33,1991-11-01,USA,USA,74,200,2010,2,1,31
2020-2021,Tyler Toffoli,MTL,F,21.0,269.0,74.0,172.0,55.0,161.0,17.0,21.0,184.0,194.0,295.0,257.0,,53.0,Second Line,52,911.23333333333,28,9,33,1992-04-24,CAN,CAN,72,203,2010,2,17,47
2020-2021,Tyson Jost,COL,F,162.0,54.0,261.0,152.0,116.0,24.0,150.0,324.0,253.0,218.0,46.0,253.0,175.0,273.0,Bottom 6,54,762.05,7,8,27,1998-03-14,CAN,CAN,71,187,2016,1,10,10
2020-2021,Valeri Nichushkin,COL,F,142.0,9.0,223.0,163.0,12.0,9.0,178.0,257.0,256.0,362.0,18.0,175.0,,241.0,Bottom 6,55,773.85,10,4,30,1995-03-04,RUS,RUS,76,210,2013,1,10,10
2020-2021,Valtteri Filppula,DET,F,411.0,382.0,224.0,177.0,389.0,364.0,453.0,325.0,270.0,332.0,238.0,428.0,109.0,346.0,Second Line,38,592.7,6,4,41,1984-03-20,FIN,FIN,72,189,2002,3,32,95
2020-2021,Victor Olofsson,BUF,F,344.0,392.0,179.0,,322.0,349.0,142.0,116.0,140.0,142.0,313.0,450.0,,111.0,Second Line,56,974.0,13,13,29,1995-07-18,SWE,SWE,71,181,2014,7,1,181
2020-2021,Victor Rask,MIN,F,302.0,188.0,228.0,,124.0,87.0,413.0,267.0,72.0,300.0,64.0,331.0,118.0,362.0,Bottom 6,54,780.0,10,7,32,1993-03-01,SWE,SWE,74,199,2011,2,12,42
2020-2021,Viktor Arvidsson,NSH,F,47.0,290.0,122.0,193.0,49.0,295.0,22.0,106.0,126.0,155.0,29.0,416.0,,95.0,Second Line,49,814.7,10,12,32,1993-04-08,SWE,SWE,70,185,2014,4,22,112
2020-2021,Vincent Trocheck,CAR,F,80.0,211.0,43.0,129.0,88.0,202.0,86.0,149.0,273.0,52.0,208.0,115.0,22.0,59.0,First Line,47,856.61666666667,17,14,31,1993-07-11,USA,USA,71,184,2011,3,3,64
2020-2021,Vinnie Hinostroza,"CHI, FLA",F,207.0,365.0,283.0,187.0,206.0,330.0,172.0,339.0,361.0,99.0,103.0,173.0,,267.0,Bottom 6,25,304.08333333333,3,6,31,1994-04-03,USA,USA,70,183,2012,6,18,169
2020-2021,Vitali Kravtsov,NYR,F,439.0,437.0,,,439.0,408.0,360.0,380.0,370.0,446.0,443.0,407.0,,417.0,Bottom 6,20,247.93333333333,2,0,25,1999-12-23,RUS,RUS,75,186,2018,1,9,9
2020-2021,Vladimir Tarasenko,STL,F,123.0,306.0,178.0,,273.0,378.0,19.0,133.0,168.0,93.0,149.0,254.0,,52.0,Second Line,24,418.08333333333,4,7,33,1991-12-13,RUS,RUS,73,228,2010,1,16,16
2020-2021,Vladislav Namestnikov,DET,F,402.0,177.0,175.0,80.0,384.0,268.0,320.0,244.0,259.0,352.0,351.0,143.0,197.0,214.0,Second Line,53,857.65,8,3,32,1992-11-22,RUS,RUS,72,179,2011,1,27,27
2020-2021,Wade Allison,PHI,F,132.0,3.0,,,182.0,6.0,177.0,45.0,257.0,200.0,439.0,88.0,,191.0,Bottom 6,14,181.05,4,2,27,1997-10-14,CAN,CAN,74,205,2016,2,22,52
2020-2021,Warren Foegele,CAR,F,105.0,261.0,,8.0,72.0,149.0,152.0,214.0,239.0,235.0,114.0,179.0,,254.0,Bottom 6,53,750.16666666667,10,7,29,1996-04-01,CAN,CAN,74,198,2014,3,7,67
2020-2021,Wayne Simmonds,TOR,F,332.0,245.0,110.0,,229.0,263.0,140.0,229.0,277.0,399.0,414.0,73.0,,261.0,Bottom 6,38,455.45,7,0,36,1988-08-26,CAN,CAN,74,184,2007,2,31,61
2020-2021,William Carrier,VGK,F,96.0,160.0,,,104.0,130.0,127.0,273.0,22.0,114.0,77.0,3.0,,370.0,Bottom 6,52,541.38333333333,6,8,30,1994-12-20,CAN,CAN,74,218,2013,2,27,57
2020-2021,William Karlsson,VGK,F,60.0,147.0,84.0,52.0,5.0,194.0,230.0,193.0,143.0,79.0,110.0,387.0,42.0,94.0,First Line,56,1045.4333333333,14,14,32,1993-01-08,SWE,SWE,72,190,2011,2,23,53
2020-2021,William Nylander,TOR,F,24.0,296.0,50.0,,45.0,217.0,42.0,46.0,32.0,43.0,131.0,446.0,183.0,62.0,Second Line,51,846.63333333333,17,16,29,1996-05-01,CAN,SWE,72,204,2014,1,8,8
2020-2021,Yakov Trenin,NSH,F,224.0,47.0,,,339.0,70.0,193.0,334.0,406.0,215.0,434.0,41.0,,361.0,Bottom 6,44,510.36666666667,5,5,28,1997-01-13,RUS,RUS,74,201,2015,2,25,55
2020-2021,Yanni Gourde,TBL,F,91.0,90.0,226.0,4.0,61.0,52.0,218.0,144.0,304.0,88.0,231.0,226.0,178.0,157.0,Second Line,56,956.13333333333,17,17,33,1991-12-15,CAN,CAN,69,174,-,-,-,-
2020-2021,Yegor Sharangovich,NJD,F,230.0,374.0,203.0,118.0,359.0,361.0,187.0,114.0,303.0,360.0,90.0,436.0,,166.0,Second Line,54,907.6,16,6,27,1998-06-06,BLR,BLR,74,196,2018,5,17,141
2020-2021,Zach Aston-Reese,PIT,F,331.0,20.0,,51.0,399.0,11.0,190.0,259.0,424.0,417.0,370.0,54.0,,245.0,Bottom 6,45,658.03333333333,9,1,30,1994-08-10,USA,USA,73,205,-,-,-,-
2020-2021,Zach Hyman,TOR,F,78.0,294.0,234.0,62.0,24.0,282.0,158.0,60.0,276.0,239.0,250.0,205.0,187.0,75.0,First Line,43,832.68333333333,15,7,33,1992-06-09,CAN,CAN,73,211,2010,5,3,123
2020-2021,Zach Parise,MIN,F,181.0,157.0,117.0,144.0,235.0,158.0,102.0,118.0,244.0,191.0,15.0,398.0,,118.0,Bottom 6,45,627.6,7,6,40,1984-07-28,USA,USA,71,195,2003,1,17,17
2020-2021,Zach Sanford,STL,F,278.0,50.0,233.0,174.0,372.0,114.0,304.0,138.0,237.0,344.0,277.0,134.0,,224.0,Bottom 6,52,774.3,10,3,30,1994-11-09,USA,USA,76,206,2013,2,31,61
2020-2021,Zack Kassian,EDM,F,293.0,422.0,,198.0,286.0,307.0,404.0,282.0,170.0,241.0,444.0,34.0,,355.0,Bottom 6,27,320.08333333333,2,3,34,1991-01-24,CAN,CAN,75,211,2009,1,13,13
2020-2021,Zack MacEwen,VAN,F,442.0,259.0,,,382.0,280.0,307.0,446.0,250.0,448.0,431.0,26.0,,446.0,Bottom 6,34,293.78333333333,1,0,29,1996-07-08,CAN,CAN,75,205,-,-,-,-
