Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2009-2010,Robert Nilsson,EDM,F,216.0,358.0,143.0,,69.0,337.0,303.0,253.0,327.0,38.0,134.0,365.0,,227.0,Bottom 6,60,884.85,11,14,40,1985-01-10,CAN,SWE,71,185,2003,1,15,15
2009-2010,Rod Brind'Amour,CAR,F,321.0,287.0,138.0,90.0,121.0,286.0,354.0,278.0,286.0,273.0,279.0,232.0,1.0,214.0,Bottom 6,80,1017.1666666667,9,5,55,1970-08-09,CAN,CAN,73,205,1988,1,9,9
2009-2010,Rod Pelley,NJD,F,387.0,40.0,,212.0,419.0,19.0,209.0,412.0,26.0,296.0,329.0,81.0,112.0,397.0,Fringe,63,495.5,2,6,40,1984-09-01,CAN,CAN,72,205,-,-,-,-
2009-2010,Rostislav Olesz,FLA,F,198.0,288.0,167.0,158.0,243.0,354.0,105.0,260.0,369.0,302.0,46.0,221.0,,220.0,Bottom 6,78,1200.8,14,11,39,1985-10-10,CZE,CZE,74,215,2004,1,7,7
2009-2010,Ruslan Fedotenko,PIT,F,123.0,179.0,150.0,,84.0,260.0,152.0,198.0,36.0,184.0,132.0,137.0,,186.0,Bottom 6,80,1172.1,11,10,46,1979-01-18,UKR,UKR,73,188,-,-,-,-
2009-2010,Ryan Callahan,NYR,F,165.0,271.0,215.0,143.0,102.0,369.0,72.0,176.0,329.0,321.0,23.0,53.0,,118.0,First Line,77,1494.1666666667,19,11,40,1985-03-21,USA,USA,70,187,2004,4,29,127
2009-2010,Ryan Carter,ANA,F,282.0,350.0,,,319.0,301.0,287.0,302.0,18.0,241.0,382.0,87.0,34.0,372.0,Bottom 6,38,374.43333333333,4,4,42,1983-08-03,USA,USA,73,205,-,-,-,-
2009-2010,Ryan Getzlaf,ANA,F,64.0,198.0,14.0,,12.0,189.0,200.0,147.0,128.0,9.0,384.0,138.0,86.0,23.0,First Line,66,1430.3333333333,19,34,40,1985-05-10,CAN,CAN,76,220,2003,1,19,19
2009-2010,Ryan Johnson,VAN,F,429.0,34.0,,5.0,423.0,294.0,436.0,423.0,434.0,391.0,172.0,285.0,46.0,360.0,Bottom 6,58,615.96666666667,1,2,49,1976-06-14,CAN,CAN,73,199,1994,2,10,36
2009-2010,Ryan Jones,"EDM, NSH",F,303.0,233.0,191.0,,356.0,327.0,232.0,174.0,131.0,312.0,4.0,116.0,,305.0,Bottom 6,49,521.81666666667,8,3,41,1984-06-14,CAN,CAN,73,208,2004,4,13,111
2009-2010,Ryan Kesler,VAN,F,102.0,33.0,22.0,21.0,147.0,140.0,182.0,110.0,395.0,60.0,19.0,261.0,16.0,52.0,First Line,82,1609.45,25,29,40,1984-08-31,USA,USA,74,206,2003,1,23,23
2009-2010,Ryan Malone,TBL,F,117.0,361.0,118.0,53.0,162.0,332.0,238.0,52.0,169.0,265.0,304.0,103.0,,100.0,First Line,69,1294.8833333333,21,9,45,1979-12-01,USA,USA,76,224,1999,4,19,115
2009-2010,Ryan O'Reilly,COL,F,367.0,229.0,,120.0,351.0,335.0,377.0,388.0,404.0,339.0,325.0,403.0,133.0,280.0,Second Line,81,1358.0666666667,8,10,34,1991-02-07,CAN,CAN,73,207,2009,2,3,33
2009-2010,Ryan Potulny,EDM,F,240.0,411.0,204.0,116.0,299.0,430.0,151.0,197.0,414.0,260.0,374.0,347.0,139.0,138.0,Second Line,64,1041.85,15,10,40,1984-09-05,USA,USA,72,182,2003,3,19,87
2009-2010,Ryan Shannon,OTT,F,261.0,3.0,108.0,,194.0,11.0,198.0,272.0,35.0,178.0,267.0,333.0,200.0,245.0,Bottom 6,66,836.51666666667,5,7,42,1983-03-02,USA,USA,69,175,-,-,-,-
2009-2010,Ryan Smyth,LAK,F,99.0,223.0,74.0,215.0,156.0,125.0,66.0,91.0,88.0,113.0,165.0,358.0,,47.0,First Line,67,1318.5166666667,22,15,49,1976-02-21,CAN,CAN,74,191,1994,1,6,6
2009-2010,Ryan Stone,EDM,F,295.0,211.0,,,54.0,162.0,387.0,,353.0,56.0,413.0,55.0,,393.0,Bottom 6,27,293.38333333333,0,5,40,1985-03-20,CAN,CAN,74,207,2003,2,2,32
2009-2010,Ryane Clowe,SJS,F,154.0,319.0,173.0,,10.0,251.0,176.0,144.0,257.0,102.0,316.0,135.0,,102.0,Second Line,82,1407.8833333333,19,15,42,1982-09-30,CAN,CAN,75,188,2001,6,10,175
2009-2010,Saku Koivu,ANA,F,174.0,416.0,65.0,83.0,42.0,383.0,321.0,161.0,342.0,31.0,217.0,311.0,26.0,111.0,First Line,71,1319.05,19,18,50,1974-11-23,FIN,FIN,70,181,1993,1,21,21
2009-2010,Sam Gagner,EDM,F,159.0,392.0,124.0,,155.0,302.0,128.0,207.0,252.0,96.0,177.0,393.0,95.0,140.0,Second Line,68,1107.6,15,13,36,1989-08-10,CAN,CAN,71,201,2007,1,6,6
2009-2010,Samuel Pahlsson,CBJ,F,420.0,213.0,,86.0,408.0,157.0,410.0,406.0,432.0,394.0,294.0,144.0,18.0,325.0,Second Line,79,1286.2166666667,3,6,47,1977-12-17,SWE,SWE,72,202,1996,7,14,176
2009-2010,Scott Gomez,MTL,F,89.0,382.0,35.0,76.0,6.0,380.0,120.0,325.0,175.0,17.0,154.0,376.0,45.0,66.0,First Line,78,1554.95,12,30,45,1979-12-23,USA,USA,71,200,1998,1,27,27
2009-2010,Scott Hartnell,PHI,F,60.0,426.0,52.0,227.0,19.0,413.0,124.0,109.0,243.0,116.0,360.0,140.0,,114.0,Second Line,81,1273.3833333333,14,18,43,1982-04-18,CAN,CAN,74,215,2000,1,6,6
2009-2010,Scott Nichol,SJS,F,342.0,164.0,,34.0,249.0,221.0,370.0,368.0,426.0,267.0,178.0,54.0,4.0,336.0,Bottom 6,79,1032.0166666667,4,11,50,1974-12-31,CAN,CAN,68,179,1993,11,12,272
2009-2010,Scott Parse,LAK,F,100.0,137.0,,,318.0,187.0,254.0,88.0,160.0,122.0,410.0,207.0,,286.0,Bottom 6,59,621.4,11,9,40,1984-09-05,USA,USA,71,189,2004,6,11,174
2009-2010,Scott Walker,"CAR, WSH",F,227.0,84.0,274.0,,115.0,133.0,104.0,245.0,158.0,303.0,290.0,67.0,,275.0,Bottom 6,42,407.38333333333,5,1,52,1973-07-19,CAN,CAN,70,196,1993,5,20,124
2009-2010,Scottie Upshall,PHX,F,26.0,195.0,98.0,,178.0,143.0,45.0,34.0,196.0,196.0,296.0,139.0,,125.0,Bottom 6,49,737.31666666667,18,5,41,1983-10-07,CAN,CAN,72,200,2002,1,6,6
2009-2010,Sean Avery,NYR,F,72.0,335.0,86.0,,46.0,292.0,68.0,209.0,179.0,99.0,160.0,66.0,,175.0,Bottom 6,69,923.11666666667,11,12,45,1980-04-10,CAN,CAN,70,195,-,-,-,-
2009-2010,Sean Bergenheim,NYI,F,71.0,247.0,,149.0,127.0,350.0,42.0,183.0,343.0,264.0,225.0,105.0,,197.0,Bottom 6,63,885.85,10,9,41,1984-02-08,FIN,FIN,71,201,2002,1,22,22
2009-2010,Sergei Kostitsyn,MTL,F,319.0,359.0,234.0,173.0,283.0,358.0,371.0,262.0,244.0,143.0,216.0,268.0,,267.0,Bottom 6,47,666.01666666667,7,8,38,1987-03-20,BLR,BLR,72,196,2005,7,6,200
2009-2010,Sergei Samsonov,CAR,F,179.0,385.0,145.0,,89.0,395.0,253.0,184.0,222.0,148.0,300.0,386.0,,207.0,Bottom 6,72,963.45,14,9,46,1978-10-27,RUS,RUS,68,188,1997,1,8,8
2009-2010,Shane Doan,PHX,F,76.0,224.0,100.0,31.0,100.0,244.0,88.0,129.0,149.0,32.0,123.0,154.0,190.0,53.0,First Line,82,1570.8166666667,18,24,48,1976-10-10,CAN,CAN,73,223,1995,1,7,7
2009-2010,Shawn Horcoff,EDM,F,285.0,307.0,156.0,85.0,204.0,347.0,360.0,271.0,412.0,220.0,211.0,408.0,71.0,127.0,First Line,77,1496.0333333333,13,11,46,1978-09-17,CAN,CAN,73,210,1998,4,13,99
2009-2010,Shawn Matthias,FLA,F,364.0,389.0,,,398.0,408.0,308.0,269.0,309.0,376.0,241.0,191.0,149.0,344.0,Bottom 6,55,593.91666666667,7,3,37,1988-02-19,CAN,CAN,76,231,2006,2,17,47
2009-2010,Shawn Thornton,BOS,F,278.0,52.0,,,344.0,38.0,44.0,398.0,189.0,311.0,347.0,60.0,,361.0,Bottom 6,74,669.41666666667,1,8,48,1977-07-23,CAN,CAN,74,217,1997,7,29,190
2009-2010,Shean Donovan,OTT,F,339.0,135.0,,,293.0,90.0,281.0,319.0,122.0,360.0,363.0,173.0,,398.0,Fringe,30,222.93333333333,2,1,50,1975-01-22,CAN,CAN,75,218,1993,2,2,28
2009-2010,Sidney Crosby,PIT,F,3.0,328.0,32.0,128.0,21.0,324.0,61.0,10.0,66.0,2.0,55.0,303.0,14.0,2.0,First Line,81,1778.3166666667,51,36,38,1987-08-07,CAN,CAN,71,200,2005,1,1,1
2009-2010,Simon Gagne,PHI,F,109.0,329.0,24.0,146.0,85.0,282.0,50.0,61.0,102.0,64.0,287.0,388.0,,45.0,First Line,58,1080.15,17,14,45,1980-02-29,CAN,CAN,73,195,1998,1,22,22
2009-2010,Stephane Veilleux,TBL,F,385.0,91.0,,57.0,403.0,101.0,275.0,363.0,429.0,415.0,94.0,176.0,,321.0,Bottom 6,77,946.06666666667,3,2,43,1981-11-16,CAN,CAN,73,200,2001,3,30,93
2009-2010,Stephane Yelle,"CAR, COL",F,413.0,47.0,,20.0,354.0,149.0,421.0,379.0,390.0,407.0,356.0,120.0,72.0,381.0,Bottom 6,70,662.45,4,1,51,1974-05-09,CAN,CAN,74,182,1992,8,18,186
2009-2010,Stephen Weiss,FLA,F,211.0,258.0,60.0,200.0,101.0,346.0,261.0,166.0,297.0,89.0,212.0,399.0,36.0,79.0,First Line,80,1599.5,28,18,42,1983-04-03,CAN,CAN,71,190,2001,1,4,4
2009-2010,Steve Begin,BOS,F,327.0,204.0,,84.0,360.0,242.0,204.0,357.0,349.0,368.0,234.0,41.0,168.0,316.0,Bottom 6,77,988.11666666667,5,6,47,1978-06-14,CAN,CAN,72,192,1996,2,14,40
2009-2010,Steve Bernier,VAN,F,228.0,103.0,144.0,,323.0,196.0,225.0,179.0,81.0,226.0,93.0,112.0,,231.0,Bottom 6,59,836.43333333333,11,8,40,1985-03-31,CAN,CAN,75,222,2003,1,16,16
2009-2010,Steve Downie,TBL,F,150.0,188.0,242.0,,197.0,188.0,343.0,76.0,127.0,193.0,192.0,68.0,,271.0,Bottom 6,79,1161.1166666667,22,13,38,1987-04-03,CAN,CAN,71,191,2005,1,29,29
2009-2010,Steve MacIntyre,"EDM, FLA",F,405.0,340.0,,,436.0,305.0,431.0,270.0,313.0,318.0,200.0,18.0,,431.0,Fringe,22,63.316666666667,0,1,45,1980-08-08,CAN,CAN,77,250,-,-,-,-
2009-2010,Steve Ott,DAL,F,225.0,281.0,213.0,88.0,234.0,194.0,237.0,78.0,345.0,219.0,286.0,45.0,161.0,166.0,Second Line,73,1202.3,22,9,43,1982-08-19,CAN,CAN,72,193,2000,1,25,25
2009-2010,Steve Reinprecht,FLA,F,255.0,212.0,166.0,230.0,264.0,372.0,375.0,224.0,340.0,140.0,65.0,411.0,89.0,196.0,Second Line,82,1319.25,16,15,49,1976-05-07,CAN,CAN,72,188,-,-,-,-
2009-2010,Steve Sullivan,NSH,F,172.0,393.0,192.0,,113.0,289.0,314.0,219.0,11.0,78.0,361.0,415.0,,158.0,Second Line,82,1469.6333333333,17,19,51,1974-07-06,CAN,CAN,69,165,1994,9,25,233
2009-2010,Steven Stamkos,TBL,F,95.0,378.0,171.0,184.0,295.0,374.0,51.0,12.0,141.0,144.0,262.0,291.0,116.0,40.0,First Line,82,1683.7666666667,51,27,35,1990-02-07,CAN,CAN,72,182,2008,1,1,1
2009-2010,T.J. Oshie,STL,F,147.0,45.0,174.0,97.0,210.0,83.0,268.0,192.0,84.0,91.0,254.0,188.0,,128.0,First Line,76,1392.2166666667,18,18,38,1986-12-23,USA,USA,72,187,2005,1,24,24
2009-2010,TJ Galiardi,COL,F,340.0,300.0,209.0,117.0,390.0,361.0,372.0,266.0,370.0,231.0,278.0,256.0,130.0,201.0,First Line,70,1272.7166666667,15,13,37,1988-04-22,CAN,CAN,74,185,2007,2,25,55
2009-2010,Tanner Glass,VAN,F,418.0,286.0,,,428.0,284.0,422.0,384.0,384.0,359.0,207.0,44.0,,414.0,Bottom 6,67,701.6,4,5,41,1983-11-29,CAN,CAN,73,213,2003,9,4,265
2009-2010,Taylor Pyatt,PHX,F,237.0,193.0,270.0,195.0,269.0,252.0,244.0,244.0,103.0,335.0,338.0,168.0,,256.0,Bottom 6,74,995.75,12,6,44,1981-08-19,CAN,CAN,76,230,1999,1,8,8
2009-2010,Teddy Purcell,"LAK, TBL",F,354.0,231.0,190.0,,192.0,175.0,163.0,356.0,211.0,280.0,259.0,359.0,,297.0,Bottom 6,60,771.51666666667,6,4,39,1985-09-08,CAN,CAN,74,195,-,-,-,-
2009-2010,Teemu Selanne,ANA,F,149.0,418.0,1.0,,221.0,303.0,20.0,3.0,31.0,52.0,116.0,424.0,188.0,30.0,Second Line,54,935.3,27,18,55,1970-07-03,FIN,FIN,72,209,1988,1,10,10
2009-2010,Thomas Vanek,BUF,F,47.0,349.0,18.0,,248.0,268.0,53.0,4.0,75.0,105.0,319.0,342.0,,49.0,Second Line,71,1190.4,28,15,41,1984-01-19,AUT,AUT,74,214,2003,1,5,5
2009-2010,Tim Connolly,BUF,F,49.0,346.0,33.0,23.0,47.0,356.0,102.0,151.0,110.0,18.0,174.0,419.0,96.0,32.0,First Line,73,1359.0166666667,17,26,44,1981-05-07,USA,USA,73,190,1999,1,5,5
2009-2010,Tim Jackman,NYI,F,332.0,197.0,,225.0,322.0,409.0,241.0,367.0,411.0,300.0,318.0,37.0,,352.0,Bottom 6,54,521.03333333333,4,5,43,1981-11-14,USA,USA,74,188,2001,2,8,38
2009-2010,Tim Kennedy,BUF,F,296.0,373.0,,,262.0,348.0,380.0,318.0,260.0,233.0,147.0,202.0,150.0,326.0,Bottom 6,78,1010.15,10,11,39,1986-04-30,USA,USA,70,175,2005,6,19,181
2009-2010,Toby Petersen,DAL,F,322.0,134.0,,95.0,401.0,160.0,227.0,334.0,270.0,356.0,38.0,183.0,184.0,330.0,Bottom 6,78,851.83333333333,9,3,46,1978-10-27,USA,USA,70,195,1998,9,16,244
2009-2010,Todd Bertuzzi,DET,F,133.0,323.0,130.0,,76.0,211.0,155.0,208.0,39.0,87.0,377.0,215.0,,136.0,Second Line,82,1375.5,18,17,50,1975-02-02,CAN,CAN,75,229,1993,1,23,23
2009-2010,Todd Fedoruk,TBL,F,406.0,391.0,277.0,,386.0,370.0,418.0,333.0,350.0,390.0,355.0,71.0,,406.0,Fringe,50,376.01666666667,3,3,46,1979-02-13,CAN,CAN,74,232,1997,7,3,164
2009-2010,Todd Marchant,ANA,F,408.0,151.0,,78.0,396.0,266.0,408.0,366.0,399.0,382.0,277.0,180.0,69.0,300.0,Second Line,78,1233.4833333333,9,4,52,1973-08-12,USA,USA,70,180,1993,7,8,164
2009-2010,Todd White,ATL,F,315.0,289.0,119.0,233.0,193.0,384.0,366.0,279.0,361.0,79.0,210.0,384.0,47.0,172.0,Bottom 6,65,990.96666666667,7,9,50,1975-05-21,CAN,CAN,70,198,-,-,-,-
2009-2010,Tom Kostopoulos,CAR,F,291.0,299.0,,51.0,186.0,344.0,280.0,344.0,259.0,325.0,344.0,70.0,,303.0,Bottom 6,82,1027.0333333333,8,7,46,1979-01-24,CAN,CAN,72,197,1999,7,18,204
2009-2010,Tom Pyatt,MTL,F,395.0,150.0,,,342.0,256.0,350.0,409.0,364.0,421.0,392.0,274.0,,385.0,Bottom 6,40,442.95,2,1,38,1987-02-14,CAN,CAN,71,185,2005,4,16,107
2009-2010,Tom Wandell,DAL,F,310.0,4.0,,124.0,290.0,14.0,226.0,372.0,151.0,247.0,26.0,269.0,145.0,270.0,Bottom 6,50,693.58333333333,5,7,38,1987-01-29,SWE,SWE,73,200,2005,5,21,146
2009-2010,Tomas Fleischmann,WSH,F,54.0,315.0,36.0,150.0,24.0,307.0,230.0,55.0,113.0,82.0,247.0,390.0,177.0,165.0,Second Line,69,1106.4833333333,23,19,41,1984-05-16,CZE,CZE,73,192,2002,2,33,63
2009-2010,Tomas Holmstrom,DET,F,187.0,78.0,13.0,,16.0,7.0,246.0,27.0,53.0,151.0,266.0,228.0,,131.0,Second Line,68,1075.4833333333,25,10,52,1973-01-23,SWE,SWE,72,200,1994,10,23,257
2009-2010,Tomas Kopecky,CHI,F,162.0,17.0,247.0,,173.0,15.0,142.0,263.0,10.0,177.0,297.0,118.0,,338.0,Bottom 6,74,701.18333333333,10,8,43,1982-02-05,SVK,SVK,75,210,2000,2,8,38
2009-2010,Tomas Plekanec,MTL,F,129.0,324.0,43.0,22.0,229.0,304.0,122.0,99.0,365.0,95.0,196.0,354.0,75.0,63.0,First Line,82,1637.0666666667,25,26,42,1982-10-31,CZE,CZE,71,190,2001,3,8,71
2009-2010,Torrey Mitchell,SJS,F,372.0,57.0,,210.0,300.0,52.0,374.0,386.0,332.0,354.0,101.0,175.0,113.0,342.0,Bottom 6,56,639.96666666667,2,5,40,1985-01-30,CAN,CAN,71,186,2004,4,28,126
2009-2010,Travis Moen,MTL,F,411.0,185.0,,30.0,394.0,193.0,392.0,382.0,366.0,389.0,136.0,104.0,,328.0,Bottom 6,81,1214.4833333333,8,7,43,1982-04-06,CAN,CAN,74,215,2000,5,25,155
2009-2010,Travis Zajac,NJD,F,120.0,54.0,85.0,132.0,22.0,50.0,202.0,170.0,164.0,100.0,115.0,338.0,28.0,82.0,First Line,82,1657.6833333333,25,22,40,1985-05-13,CAN,CAN,74,185,2004,1,20,20
2009-2010,Trent Hunter,NYI,F,59.0,353.0,114.0,237.0,26.0,376.0,30.0,215.0,319.0,169.0,298.0,94.0,,126.0,Bottom 6,61,925.88333333333,11,9,45,1980-07-05,CAN,CAN,75,217,1998,6,5,150
2009-2010,Troy Bodie,ANA,F,402.0,429.0,,,421.0,418.0,273.0,313.0,360.0,427.0,422.0,107.0,,384.0,Bottom 6,44,494.66666666667,5,1,40,1985-01-25,CAN,CAN,77,226,2003,9,17,278
2009-2010,Troy Brouwer,CHI,F,266.0,65.0,180.0,104.0,80.0,51.0,323.0,196.0,27.0,257.0,335.0,111.0,,225.0,Second Line,78,1276.9666666667,22,10,40,1985-08-17,CAN,CAN,75,213,2004,7,21,214
2009-2010,Tuomo Ruutu,CAR,F,136.0,254.0,142.0,234.0,32.0,278.0,146.0,114.0,231.0,152.0,63.0,73.0,,121.0,Second Line,54,884.9,14,10,42,1983-02-16,FIN,FIN,72,200,2001,1,9,9
2009-2010,Tyler Bozak,TOR,F,221.0,270.0,210.0,,28.0,281.0,417.0,280.0,233.0,229.0,281.0,247.0,125.0,189.0,First Line,37,711.58333333333,8,7,39,1986-03-19,CAN,CAN,73,187,-,-,-,-
2009-2010,Tyler Kennedy,PIT,F,11.0,167.0,253.0,,74.0,96.0,8.0,92.0,278.0,163.0,90.0,218.0,,176.0,Bottom 6,64,805.28333333333,13,11,39,1986-07-15,CAN,CAN,71,185,2004,4,1,99
2009-2010,Valtteri Filppula,DET,F,166.0,200.0,224.0,191.0,35.0,117.0,300.0,255.0,89.0,103.0,97.0,363.0,51.0,170.0,First Line,55,1002.8666666667,11,16,41,1984-03-20,FIN,FIN,72,189,2002,3,32,95
2009-2010,Vernon Fiddler,PHX,F,284.0,236.0,,44.0,265.0,267.0,297.0,321.0,423.0,252.0,30.0,209.0,32.0,268.0,Bottom 6,76,1090.3166666667,8,13,45,1980-05-09,CAN,CAN,71,205,-,-,-,-
2009-2010,Victor Oreskovich,FLA,F,390.0,338.0,,,414.0,398.0,279.0,408.0,304.0,361.0,322.0,48.0,,396.0,Bottom 6,50,444.35,2,3,39,1986-08-15,CAN,CAN,75,215,2004,2,25,55
2009-2010,Viktor Stalberg,TOR,F,80.0,362.0,211.0,,118.0,401.0,15.0,177.0,70.0,406.0,354.0,155.0,,184.0,Bottom 6,40,584.35,9,2,39,1986-01-17,SWE,SWE,75,209,2006,6,8,161
2009-2010,Ville Leino,"DET, PHI",F,337.0,205.0,208.0,,52.0,152.0,305.0,352.0,86.0,408.0,327.0,404.0,,356.0,Bottom 6,55,719.58333333333,6,3,41,1983-10-06,FIN,FIN,73,182,-,-,-,-
2009-2010,Vincent Lecavalier,TBL,F,27.0,405.0,59.0,166.0,206.0,366.0,17.0,71.0,28.0,41.0,244.0,253.0,37.0,18.0,First Line,82,1622.0166666667,24,23,45,1980-04-21,CAN,CAN,76,215,1998,1,1,1
2009-2010,Vinny Prospal,NYR,F,106.0,283.0,91.0,,39.0,318.0,174.0,152.0,37.0,63.0,321.0,226.0,163.0,80.0,First Line,75,1507.6666666667,20,26,50,1975-02-17,CZE,CZE,74,191,1993,3,19,71
2009-2010,Vladimir Sobotka,BOS,F,369.0,9.0,,,294.0,8.0,368.0,397.0,45.0,278.0,261.0,56.0,162.0,390.0,Bottom 6,61,677.06666666667,4,5,38,1987-07-02,CZE,CZE,70,191,2005,4,15,106
2009-2010,Vladimir Zharkov,NJD,F,358.0,11.0,,,153.0,1.0,262.0,435.0,163.0,210.0,11.0,320.0,,371.0,Bottom 6,40,457.61666666667,0,5,37,1988-01-10,RUS,RUS,73,205,2006,3,14,77
2009-2010,Vyacheslav Kozlov,ATL,F,226.0,356.0,111.0,,201.0,328.0,170.0,187.0,389.0,85.0,312.0,394.0,,137.0,Bottom 6,55,839.65,8,9,53,1972-05-03,RUS,RUS,70,190,1990,3,3,45
2009-2010,Wade Belak,NSH,F,425.0,297.0,,,391.0,214.0,429.0,431.0,19.0,286.0,424.0,28.0,,434.0,Fringe,39,169.81666666667,0,2,49,1976-07-03,CAN,CAN,77,222,1994,1,12,12
2009-2010,Wayne Primeau,TOR,F,353.0,35.0,,152.0,144.0,56.0,406.0,418.0,121.0,299.0,376.0,195.0,151.0,388.0,Bottom 6,59,651.7,3,3,49,1976-06-04,CAN,CAN,76,225,1994,1,17,17
2009-2010,Wayne Simmonds,LAK,F,275.0,109.0,,211.0,297.0,114.0,267.0,264.0,312.0,213.0,346.0,124.0,,253.0,Bottom 6,78,1129.45,16,13,37,1988-08-26,CAN,CAN,74,184,2007,2,31,61
2009-2010,Wojtek Wolski,"COL, PHX",F,67.0,269.0,158.0,216.0,179.0,248.0,177.0,186.0,245.0,65.0,98.0,382.0,189.0,97.0,First Line,80,1498.95,23,24,39,1986-02-24,POL,CAN,75,215,2004,1,21,21
2009-2010,Zach Boychuk,CAR,F,276.0,421.0,,,205.0,424.0,288.0,338.0,241.0,175.0,3.0,264.0,,353.0,Bottom 6,31,333.35,3,4,35,1989-10-04,CAN,CAN,70,185,2008,1,14,14
2009-2010,Zach Parise,NJD,F,7.0,72.0,12.0,,110.0,61.0,2.0,8.0,115.0,36.0,9.0,273.0,,4.0,First Line,81,1601.75,38,27,41,1984-07-28,USA,USA,71,195,2003,1,17,17
2009-2010,Zack Stortini,EDM,F,384.0,290.0,,,383.0,295.0,419.0,309.0,320.0,271.0,397.0,21.0,,401.0,Bottom 6,77,715.28333333333,4,5,39,1985-09-11,CAN,CAN,74,219,2003,3,26,94
2009-2010,Zenon Konopka,TBL,F,434.0,127.0,,,433.0,173.0,427.0,420.0,437.0,420.0,404.0,35.0,124.0,419.0,Fringe,74,602.26666666667,2,2,44,1981-01-02,CAN,CAN,72,213,-,-,-,-
