Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2023-2024,8477456,J.T. Compher,DET,F,53.4,19.2,94.1,52.1,1.5,65.1,51.8,34.5,64.2,47.3,18.7,47.3,84.0,46.1,67.8,205,355,27,138.0,196.0,154,212,288,158,232,357,232,71,237,142,438,286,198,First Line,77.0,1492.9,19.0,29.0,48.0,17.9,47.42,45.96,L,72.0,191.0,1995-04-08,USA,2013.0,2.0,35.0,R,28,"[54, 65, 57, 62, 47]","[6, 13, 8, 34, 23]","[85, 79, 84, 98, 90]","['COL', 'COL', 'COL', 'COL', 'DET']"
2023-2024,8476468,J.T. Miller,VAN,F,89.5,78.8,47.9,89.5,27.8,93.8,84.2,60.3,88.8,15.8,89.0,63.9,92.0,45.4,96.3,47,94,229,31.0,144.0,28,70,175,50,367,49,159,36,240,17,438,286,198,First Line,81.0,1578.68,37.0,66.0,103.0,29.83,63.46,52.18,C,72.0,211.0,1993-03-14,USA,2011.0,1.0,15.0,L,30,"[92, 11, 89, 74, 93]","[88, 83, 90, 53, 85]","[28, 14, 48, 42, 53]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2023-2024,8482175,JJ Peterka,BUF,F,68.7,76.7,10.0,7.7,,78.1,83.6,81.7,60.3,89.7,9.8,58.7,47.3,37.4,64.2,138,103,395,265.0,,97,73,81,175,46,396,182,232,275,158,438,286,198,Second Line,82.0,1344.18,28.0,22.0,50.0,23.67,57.01,51.64,R,72.0,189.0,2002-01-14,DEU,2020.0,2.0,34.0,L,21,"[None, None, None, 20, 88]","[None, None, None, 64, 85]","[None, None, None, 11, 17]","[None, None, None, 'BUF', 'BUF']"
2023-2024,8480835,Jack Drury,CAR,F,38.4,42.0,94.7,46.5,,4.3,7.5,43.6,33.3,55.0,21.9,75.6,21.9,95.0,5.5,271,255,24,154.0,,420,403,248,292,198,343,108,343,23,415,438,286,198,Fourth Line,74.0,908.65,8.0,19.0,27.0,13.22,54.24,58.1,C,71.0,186.0,2000-02-03,USA,2018.0,2.0,42.0,L,23,"[None, None, None, 40, 46]","[None, None, None, 50, 37]","[None, None, None, 89, 94]","[None, None, None, 'CAR', 'CAR']"
2023-2024,8478403,Jack Eichel,VGK,F,91.8,59.1,81.5,58.4,7.1,95.7,96.1,90.2,77.2,94.3,43.4,95.2,88.1,76.9,75.1,37,180,82,120.0,185.0,20,18,44,101,26,249,22,53,102,110,438,286,198,First Line,63.0,1292.75,31.0,37.0,68.0,25.66,56.58,53.58,C,74.0,208.0,1996-10-28,USA,2015.0,1.0,2.0,R,26,"[96, 57, 79, 90, 92]","[69, 78, 50, 68, 55]","[29, 48, 67, 63, 90]","['BUF', 'BUF', 'VGK', 'VGK', 'VGK']"
2023-2024,8481559,Jack Hughes,NJD,F,93.8,89.7,35.4,86.4,,83.1,97.5,98.9,93.6,97.0,4.8,97.5,18.9,87.7,66.0,28,46,284,40.0,,75,12,6,29,14,418,12,356,55,150,438,286,198,First Line,62.0,1300.38,27.0,47.0,74.0,27.07,48.89,52.46,C,71.0,175.0,2001-05-14,USA,2019.0,1.0,1.0,L,22,"[2, 70, 90, 96, 87]","[45, 71, 81, 90, 91]","[11, 47, 18, 47, 38]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2023-2024,8480855,Jack McBain,ARI,F,10.3,23.1,31.1,,28.3,50.2,33.8,28.3,68.3,8.0,97.9,22.6,77.4,13.7,49.8,394,338,303,,143.0,219,290,315,140,401,10,340,100,379,221,438,286,198,Fourth Line,67.0,845.83,8.0,18.0,26.0,9.98,55.07,50.72,C,76.0,219.0,2000-01-06,CAN,2018.0,3.0,63.0,L,23,"[None, None, None, 14, 20]","[None, None, None, 14, 43]","[None, None, None, 37, 27]","[None, None, None, 'ARI', 'ARI']"
2023-2024,8482097,Jack Quinn,BUF,F,76.9,64.4,55.9,19.2,20.2,85.2,90.2,66.4,72.4,65.8,47.9,77.2,62.1,33.3,29.9,102,157,194,232.0,159.0,66,44,148,122,151,229,101,167,293,308,438,286,198,Second Line,27.0,422.32,9.0,10.0,19.0,7.9,52.78,51.56,R,73.0,185.0,2001-09-19,CAN,2020.0,1.0,8.0,R,21,"[None, None, None, 68, 79]","[None, None, None, 59, 65]","[None, None, None, 61, 48]","[None, None, None, 'BUF', 'BUF']"
2023-2024,8478458,Jack Roslovic,NYR,F,12.6,48.4,11.2,11.5,12.1,37.9,37.4,41.1,82.9,72.4,20.8,87.9,55.3,16.2,81.3,384,227,390,254.0,175.0,273,274,259,76,122,348,54,197,368,83,438,286,198,Second Line,59.0,917.72,9.0,22.0,31.0,13.75,47.44,50.58,C,73.0,198.0,1997-01-29,USA,2015.0,1.0,25.0,R,26,"[34, 68, 73, 4, 8]","[32, 44, 38, 29, 63]","[55, 59, 33, 7, 17]","['WPG', 'CBJ', 'CBJ', 'CBJ', 'NYR']"
2023-2024,8475768,Jaden Schwartz,SEA,F,52.7,62.1,98.2,3.8,,4.6,21.2,60.0,57.8,51.8,44.1,61.2,5.7,45.7,65.5,208,167,9,276.0,,419,345,176,186,212,246,171,414,239,152,438,286,198,Second Line,62.0,1014.47,13.0,17.0,30.0,14.65,49.15,51.48,L,70.0,185.0,1992-06-25,CAN,2010.0,1.0,14.0,L,31,"[85, 84, 56, 42, 60]","[70, 73, 68, 57, 60]","[98, 97, 95, 97, 97]","['STL', 'STL', 'SEA', 'SEA', 'SEA']"
2023-2024,8478498,Jake DeBrusk,BOS,F,83.8,81.1,66.4,65.0,61.6,62.6,86.8,87.7,42.0,77.4,61.4,80.4,76.9,94.7,82.9,72,84,148,101.0,77.0,165,59,55,254,100,170,87,102,24,76,438,286,198,Second Line,80.0,1346.58,19.0,21.0,40.0,25.4,56.34,52.32,L,73.0,198.0,1996-10-17,CAN,2015.0,1.0,14.0,L,26,"[75, 19, 76, 93, 62]","[54, 60, 68, 78, 86]","[54, 42, 40, 91, 47]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2023-2024,8478133,Jake Evans,MTL,F,17.1,32.2,62.8,,1.0,20.1,5.3,17.4,66.2,76.9,48.4,16.0,42.7,13.9,50.2,364,298,164,,197.0,351,413,363,149,102,227,369,252,378,219,438,286,198,Second Line,82.0,1313.5,7.0,21.0,28.0,9.69,44.74,44.47,C,72.0,190.0,1996-06-02,CAN,2014.0,7.0,207.0,R,27,"[None, 41, 51, 28, 10]","[None, 18, 39, 36, 33]","[None, 67, 49, 76, 58]","[None, 'MTL', 'MTL', 'MTL', 'MTL']"
2023-2024,8477404,Jake Guentzel,CAR,F,67.8,95.2,5.5,81.5,,3.7,95.9,99.5,93.4,94.1,54.8,89.7,75.8,95.4,85.6,142,22,415,54.0,,423,19,3,30,27,199,46,107,21,64,438,286,198,First Line,67.0,1341.38,30.0,47.0,77.0,40.42,57.69,57.88,C,71.0,176.0,1994-10-06,USA,2013.0,3.0,77.0,L,28,"[95, 77, 79, 45, 72]","[93, 86, 91, 90, 97]","[37, 13, 2, 5, 11]","['PIT', 'PIT', 'PIT', 'PIT', 'CAR']"
2023-2024,8481422,Jake Lucchini,MIN,F,21.0,22.4,53.7,,,54.1,2.4,0.7,2.3,11.9,27.4,6.4,77.6,23.5,2.1,347,341,204,,,202,425,436,427,384,319,411,99,336,430,438,286,198,Fourth Line,40.0,383.92,2.0,3.0,5.0,2.54,43.48,43.85,C,72.0,180.0,1995-05-09,CAN,,,,L,28,"[None, None, None, None, 24]","[None, None, None, None, 22]","[None, None, None, None, 54]","[None, None, None, None, 'MIN']"
2023-2024,8482089,Jake Neighbours,STL,F,35.8,7.1,11.9,37.8,,85.6,70.8,43.2,4.8,71.5,81.3,45.2,19.2,7.3,50.5,282,408,387,179.0,,64,129,250,416,126,83,241,355,407,218,438,286,198,Second Line,77.0,1209.43,27.0,11.0,38.0,22.95,45.68,42.14,L,72.0,201.0,2002-03-29,CAN,2020.0,1.0,26.0,L,21,"[None, None, None, 16, 60]","[None, None, None, 11, 11]","[None, None, None, 22, 9]","[None, None, None, 'STL', 'STL']"
2023-2024,8475164,Jakob Silfverberg,ANA,F,20.8,17.6,81.1,39.2,3.5,33.6,8.0,6.8,22.1,24.4,2.5,11.4,35.6,1.8,68.3,348,362,84,175.0,192.0,292,401,409,341,329,428,389,283,431,140,438,286,198,Fourth Line,81.0,1057.1,7.0,12.0,19.0,9.95,52.94,51.05,R,73.0,207.0,1990-10-13,SWE,2009.0,2.0,39.0,R,32,"[85, 44, 15, 24, 37]","[60, 51, 34, 6, 36]","[67, 70, 76, 69, 87]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2023-2024,8480880,Jakub Lauko,BOS,F,8.2,9.8,71.0,,,10.0,0.9,14.2,35.8,27.2,95.0,1.1,78.1,54.6,6.4,403,396,128,,,395,431,377,281,317,23,434,97,200,411,438,286,198,Fourth Line,60.0,589.25,2.0,8.0,10.0,6.14,48.48,45.31,C,73.0,193.0,2000-03-28,CZE,2018.0,3.0,77.0,L,23,"[None, None, None, None, 11]","[None, None, None, None, 10]","[None, None, None, None, 67]","[None, None, None, None, 'BOS']"
2023-2024,8474037,James van Riemsdyk,BOS,F,46.6,78.1,54.3,66.8,,6.4,31.5,59.4,69.6,14.4,14.8,58.4,68.7,32.6,21.7,235,97,201,96.0,,411,300,179,134,373,374,183,138,296,344,438,286,198,Third Line,71.0,958.93,11.0,27.0,38.0,20.82,58.82,55.22,L,75.0,210.0,1989-05-04,USA,2007.0,1.0,2.0,L,34,"[82, 82, 70, 59, 21]","[82, 68, 73, 75, 83]","[41, 32, 27, 80, 45]","['PHI', 'PHI', 'PHI', 'PHI', 'BOS']"
2023-2024,8473994,Jamie Benn,DAL,F,81.5,86.3,14.4,88.5,58.6,64.8,63.5,63.0,61.9,31.3,58.4,74.0,90.2,60.7,30.6,82,61,376,34.0,83.0,155,161,163,168,299,183,115,44,173,305,438,286,198,Third Line,82.0,1239.83,21.0,39.0,60.0,22.73,53.25,55.81,L,75.0,210.0,1989-07-18,CAN,2007.0,5.0,129.0,L,34,"[85, 81, 18, 91, 80]","[91, 93, 78, 83, 87]","[78, 84, 26, 15, 15]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2023-2024,8478424,Jansen Harkins,PIT,F,29.5,7.3,82.4,,,35.8,1.6,2.1,13.2,53.4,60.3,2.5,16.2,42.5,23.5,310,407,78,,,282,428,430,380,205,175,428,368,253,336,438,286,198,Fringe,45.0,369.37,0.0,4.0,4.0,2.89,37.5,45.93,C,73.0,197.0,1997-05-23,USA,2015.0,2.0,47.0,L,26,"[43, 30, 49, None, 21]","[33, 22, 6, None, 11]","[49, 56, 77, None, 84]","['WPG', 'WPG', 'WPG', None, 'PIT']"
2023-2024,8477955,Jared McCann,SEA,F,96.1,60.3,79.2,73.4,61.1,99.3,95.7,53.4,65.1,98.2,25.1,78.3,52.7,59.4,58.0,18,175,92,77.0,78.0,4,20,205,154,9,329,96,208,179,185,438,286,198,Second Line,80.0,1340.88,29.0,33.0,62.0,23.12,51.81,51.66,L,73.0,191.0,1996-05-31,CAN,2014.0,1.0,24.0,L,27,"[55, 87, 86, 99, 95]","[14, 58, 51, 67, 57]","[81, 88, 66, 77, 83]","['PIT', 'PIT', 'SEA', 'SEA', 'SEA']"
2023-2024,8479994,Jaret Anderson-Dolan,NSH,F,13.7,12.1,29.5,,,54.8,8.7,7.5,15.5,34.2,76.3,70.5,1.6,66.7,9.1,379,386,310,,,199,398,406,370,286,105,130,432,147,399,438,286,198,Fourth Line,31.0,342.55,1.0,3.0,4.0,2.85,38.46,45.13,C,71.0,200.0,1999-09-12,CAN,2017.0,2.0,41.0,L,23,"[None, 47, None, 49, 5]","[None, 20, None, 15, 16]","[None, 16, None, 46, 21]","[None, 'LAK', None, 'LAK', 'NSH']"
2023-2024,8477450,Jason Dickinson,CHI,F,63.2,16.2,90.9,30.1,24.2,77.6,56.8,32.2,12.8,46.6,78.1,21.2,37.0,8.7,76.3,162,368,41,201.0,151.0,99,190,298,382,235,97,346,277,401,105,438,286,198,Second Line,82.0,1358.82,22.0,13.0,35.0,13.76,55.56,46.08,C,74.0,200.0,1995-07-04,CAN,2013.0,1.0,29.0,L,28,"[53, 73, 16, 44, 85]","[11, 33, 11, 31, 14]","[81, 97, 70, 89, 92]","['DAL', 'DAL', 'VAN', 'CHI', 'CHI']"
2023-2024,8480027,Jason Robertson,DAL,F,97.3,93.8,87.7,71.3,,97.9,95.2,81.1,92.9,51.6,38.4,80.6,82.2,92.5,77.4,13,28,55,83.0,,10,22,84,32,213,271,86,79,34,100,438,286,198,First Line,82.0,1502.63,29.0,51.0,80.0,24.17,57.39,58.06,L,75.0,204.0,1999-07-22,USA,2017.0,2.0,39.0,L,24,"[None, 86, 96, 97, 96]","[None, 68, 94, 96, 87]","[None, 50, 50, 64, 95]","[None, 'DAL', 'DAL', 'DAL', 'DAL']"
2023-2024,8475722,Jason Zucker,NSH,F,66.9,90.2,52.5,44.4,,11.4,73.3,95.4,48.6,40.0,79.2,76.3,27.6,57.5,37.0,146,44,209,160.0,,389,118,21,226,264,92,105,318,187,277,438,286,198,Third Line,69.0,953.85,14.0,18.0,32.0,18.03,47.06,52.12,L,71.0,198.0,1992-01-16,USA,2010.0,2.0,59.0,L,31,"[85, 71, 61, 81, 55]","[75, 73, 78, 93, 90]","[67, 32, 80, 42, 45]","['PIT', 'PIT', 'PIT', 'PIT', 'NSH']"
2023-2024,8476419,Jean-Gabriel Pageau,NYI,F,47.3,56.4,69.9,46.2,47.0,15.5,16.0,32.0,58.2,64.4,90.6,9.6,74.0,34.2,78.5,232,192,133,155.0,106.0,371,368,299,184,157,42,397,115,289,95,438,286,198,Second Line,82.0,1304.48,11.0,22.0,33.0,14.28,44.16,45.83,C,71.0,180.0,1992-11-11,CAN,2011.0,4.0,96.0,R,30,"[91, 70, 72, 55, 26]","[72, 52, 54, 77, 31]","[65, 66, 84, 74, 52]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2023-2024,8470604,Jeff Carter,PIT,F,15.3,37.9,31.3,61.5,43.4,23.5,20.8,27.2,5.7,13.7,44.5,1.8,11.4,63.0,29.2,372,273,302,111.0,113.0,336,347,320,412,376,244,431,389,163,311,438,286,198,Fourth Line,72.0,905.08,11.0,4.0,15.0,11.17,39.39,42.53,C,75.0,219.0,1985-01-01,CAN,2003.0,1.0,11.0,R,38,"[20, 80, 28, 13, 25]","[74, 74, 56, 47, 25]","[6, 22, 22, 37, 32]","['LAK', 'PIT', 'PIT', 'PIT', 'PIT']"
2023-2024,8475784,Jeff Skinner,BUF,F,86.3,96.6,0.9,74.5,,88.1,95.4,94.7,91.1,92.9,4.1,93.8,75.6,50.9,90.6,61,16,435,74.0,,53,21,24,40,32,421,28,108,216,42,438,286,198,Second Line,74.0,1183.72,24.0,22.0,46.0,22.99,55.29,45.95,L,71.0,200.0,1992-05-16,CAN,2010.0,1.0,7.0,L,31,"[82, 54, 80, 94, 66]","[89, 89, 95, 97, 92]","[7, 28, 1, 4, 0]","['BUF', 'BUF', 'BUF', 'BUF', 'BUF']"
2023-2024,8480003,Jesper Boqvist,BOS,F,53.2,11.0,80.4,,,75.1,45.9,15.3,38.8,43.2,66.4,25.8,97.0,81.1,34.7,206,391,87,,,110,238,372,268,250,148,326,14,84,287,438,286,198,Fourth Line,47.0,524.05,6.0,8.0,14.0,4.55,68.97,54.78,C,73.0,191.0,1998-10-30,SWE,2017.0,2.0,36.0,L,24,"[20, 35, 43, 60, 54]","[8, 23, 19, 9, 15]","[48, 40, 46, 81, 88]","['NJD', 'NJD', 'NJD', 'NJD', 'BOS']"
2023-2024,8479407,Jesper Bratt,NJD,F,92.9,98.2,22.6,74.1,44.4,70.1,90.0,93.2,97.5,81.5,11.2,71.7,48.4,91.3,82.4,32,9,340,75.0,111.0,132,45,31,12,82,390,125,227,39,78,438,286,198,First Line,82.0,1583.2,27.0,56.0,83.0,29.85,56.8,56.24,L,70.0,175.0,1998-07-30,SWE,2016.0,6.0,162.0,L,25,"[77, 19, 94, 92, 88]","[43, 64, 95, 97, 98]","[46, 61, 37, 19, 24]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2023-2024,8475855,Jesper Fast,CAR,F,74.4,72.6,97.7,,62.6,13.2,32.4,57.3,42.5,63.2,69.9,37.9,16.4,99.1,67.6,113,121,11,,75.0,381,296,188,252,162,133,273,367,5,143,438,286,198,Fourth Line,73.0,920.13,6.0,13.0,19.0,12.11,47.92,60.4,R,73.0,191.0,1991-12-02,SWE,2010.0,6.0,157.0,R,31,"[60, 51, 75, 76, 68]","[76, 50, 71, 72, 71]","[88, 92, 97, 94, 96]","['NYR', 'CAR', 'CAR', 'CAR', 'CAR']"
2023-2024,8480829,Jesperi Kotkaniemi,CAR,F,35.4,18.0,78.5,32.5,,53.2,53.9,47.7,39.3,18.5,55.7,88.4,25.6,91.1,6.6,284,360,95,194.0,,206,203,230,266,355,195,52,327,40,410,438,286,198,Fourth Line,79.0,1025.35,12.0,15.0,27.0,14.48,50.68,52.81,C,75.0,212.0,2000-07-06,FIN,2018.0,1.0,3.0,L,23,"[42, 22, 64, 48, 19]","[27, 8, 34, 11, 31]","[40, 79, 55, 96, 53]","['MTL', 'MTL', 'CAR', 'CAR', 'CAR']"
2023-2024,8481058,Jesse Ylonen,MTL,F,31.5,13.2,39.5,31.5,,71.9,23.7,1.6,17.6,35.8,32.0,17.8,64.2,11.4,54.8,301,381,266,197.0,,124,334,432,361,282,299,361,158,389,199,438,286,198,Fourth Line,59.0,604.0,4.0,4.0,8.0,3.9,55.88,41.31,R,74.0,193.0,1999-10-03,USA,2018.0,2.0,35.0,R,23,"[None, None, None, 53, 23]","[None, None, None, 20, 12]","[None, None, None, 58, 27]","[None, None, None, 'MTL', 'MTL']"
2023-2024,8476918,Jimmy Vesey,NYR,F,46.8,55.9,73.3,,88.4,13.0,21.0,38.8,20.3,51.4,45.2,13.0,18.7,41.1,56.4,234,194,118,,24.0,382,346,269,349,214,241,382,357,259,192,438,286,198,Fourth Line,80.0,990.15,13.0,13.0,26.0,16.43,42.11,43.96,L,74.0,203.0,1993-05-26,USA,2012.0,3.0,66.0,L,30,"[11, 14, 14, 61, 53]","[37, 12, 25, 77, 45]","[14, 12, 49, 77, 74]","['BUF', 'VAN', 'NJD', 'NYR', 'NYR']"
2023-2024,8470794,Joe Pavelski,DAL,F,91.6,85.8,93.2,82.5,,38.8,58.0,79.5,92.5,95.7,41.3,78.5,91.1,96.1,79.0,38,63,31,51.0,,269,185,91,34,20,258,95,40,18,93,438,286,198,Second Line,82.0,1378.37,27.0,40.0,67.0,27.53,54.0,53.35,C,73.0,196.0,1984-07-11,USA,2003.0,7.0,205.0,R,39,"[62, 98, 91, 94, 79]","[84, 95, 92, 90, 69]","[84, 97, 96, 95, 77]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2023-2024,8480813,Joe Veleno,DET,F,32.6,3.0,76.9,29.4,39.9,66.7,27.9,11.2,16.9,49.1,75.8,30.6,23.3,11.6,27.6,296,426,102,203.0,120.0,147,316,390,364,224,107,305,337,388,318,438,286,198,Third Line,80.0,1116.52,12.0,16.0,28.0,11.21,42.5,43.52,C,73.0,201.0,2000-01-13,CAN,2018.0,1.0,30.0,L,23,"[None, None, 21, 51, 36]","[None, None, 1, 8, 4]","[None, None, 66, 89, 62]","[None, None, 'DET', 'DET', 'DET']"
2023-2024,8476469,Joel Armia,MTL,F,49.5,55.7,50.0,,40.9,61.9,54.1,51.1,9.6,17.6,40.0,30.4,20.5,15.3,45.0,222,195,220,,118.0,168,202,215,395,359,264,306,349,372,242,438,286,198,Second Line,66.0,1026.4,17.0,8.0,25.0,11.96,50.75,49.19,R,75.0,215.0,1993-05-31,FIN,2011.0,1.0,16.0,R,30,"[43, 57, 19, 18, 76]","[39, 62, 41, 56, 60]","[73, 50, 50, 33, 63]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2023-2024,8478493,Joel Eriksson Ek,MIN,F,82.6,75.1,95.2,89.9,31.3,5.9,55.5,66.9,66.0,84.0,76.9,29.2,79.2,74.9,89.5,77,110,22,30.0,137.0,413,196,146,150,71,102,311,92,111,47,438,286,198,First Line,77.0,1580.62,30.0,34.0,64.0,37.02,57.58,54.53,C,75.0,207.0,1997-01-29,SWE,2015.0,1.0,20.0,L,26,"[69, 94, 87, 63, 84]","[42, 77, 71, 71, 79]","[93, 95, 97, 91, 93]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2023-2024,8480797,Joel Farabee,PHI,F,50.2,32.0,13.0,1.4,,89.7,82.9,51.8,80.8,74.7,48.6,67.4,45.9,30.1,83.8,219,299,382,283.0,,46,76,212,85,112,226,144,238,307,72,438,286,198,Second Line,82.0,1327.28,22.0,28.0,50.0,19.76,47.62,52.26,L,72.0,186.0,2000-02-25,USA,2018.0,1.0,14.0,L,23,"[5, 75, 64, 36, 53]","[9, 22, 12, 22, 52]","[35, 25, 26, 10, 18]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2023-2024,8481641,Joel Kiviranta,COL,F,23.7,23.3,64.6,,50.0,25.1,3.7,11.0,3.4,38.6,76.7,11.2,17.8,31.3,15.1,335,337,156,,100.0,329,420,391,422,270,103,390,361,302,373,438,286,198,Fourth Line,56.0,551.0,3.0,6.0,9.0,4.94,51.52,46.98,L,71.0,185.0,1996-03-23,FIN,,,,L,27,"[None, 42, 13, 22, 43]","[None, 16, 40, 26, 18]","[None, 43, 67, 56, 67]","[None, 'DAL', 'DAL', 'DAL', 'COL']"
2023-2024,8479315,Joey Anderson,CHI,F,58.2,29.7,78.1,,40.4,67.4,40.4,16.4,55.0,68.0,50.7,20.3,28.5,14.2,32.0,184,309,97,,119.0,144,261,367,198,141,217,350,314,377,299,438,286,198,Third Line,55.0,745.13,5.0,12.0,17.0,6.31,52.94,47.12,R,72.0,207.0,1998-06-19,USA,2016.0,3.0,73.0,R,25,"[None, None, None, 73, 45]","[None, None, None, 34, 30]","[None, None, None, 62, 85]","[None, None, None, 'CHI', 'CHI']"
2023-2024,8481556,John Beecher,BOS,F,41.8,14.6,49.5,,53.5,76.7,48.2,5.9,6.6,24.0,89.5,0.5,97.5,58.9,1.4,256,375,222,,93.0,103,228,413,408,331,47,437,12,181,433,438,286,198,Fourth Line,52.0,552.43,7.0,3.0,10.0,5.21,46.67,41.58,C,75.0,220.0,2001-04-05,USA,2019.0,1.0,30.0,L,22,"[None, None, None, None, 42]","[None, None, None, None, 15]","[None, None, None, None, 48]","[None, None, None, None, 'BOS']"
2023-2024,8475166,John Tavares,TOR,F,71.5,93.2,32.2,99.0,,0.2,76.5,97.7,74.9,46.8,70.8,82.0,51.4,83.6,65.1,126,31,298,4.0,,438,104,11,111,234,129,80,214,73,154,438,286,198,Second Line,80.0,1429.2,29.0,36.0,65.0,39.57,54.35,54.27,C,73.0,217.0,1990-09-20,CAN,2009.0,1.0,1.0,L,32,"[89, 90, 79, 57, 72]","[98, 98, 98, 84, 92]","[2, 6, 9, 32, 54]","['TOR', 'TOR', 'TOR', 'TOR', 'TOR']"
2023-2024,8476346,Johnny Gaudreau,CBJ,F,87.7,97.3,13.5,87.4,,23.1,64.8,75.3,98.9,89.5,0.2,65.3,67.1,35.8,97.9,55,13,380,37.0,,338,155,109,6,47,438,153,145,282,10,438,286,198,First Line,81.0,1523.85,12.0,48.0,60.0,18.24,46.51,48.83,L,69.0,163.0,1993-08-13,USA,2011.0,4.0,104.0,L,30,"[69, 94, 98, 76, 80]","[87, 86, 97, 95, 96]","[8, 27, 28, 8, 23]","['CGY', 'CGY', 'CGY', 'CBJ', 'CBJ']"
2023-2024,8477494,Jonathan Drouin,COL,F,31.3,61.4,10.5,32.2,,59.4,41.8,34.0,81.5,32.0,14.4,66.4,67.6,52.3,82.0,302,170,393,195.0,,179,255,290,82,296,376,148,143,210,80,438,286,198,First Line,79.0,1436.63,19.0,37.0,56.0,16.0,59.29,55.69,L,71.0,189.0,1995-03-28,CAN,2013.0,1.0,3.0,L,28,"[40, 1, 9, 8, 68]","[42, 57, 52, 55, 69]","[12, 3, 2, 14, 27]","['MTL', 'MTL', 'MTL', 'MTL', 'COL']"
2023-2024,8476456,Jonathan Huberdeau,CGY,F,69.6,79.9,28.5,81.8,,24.4,45.0,58.0,90.6,66.9,35.4,93.2,30.4,87.0,50.9,134,89,314,53.0,,332,242,185,42,146,284,31,306,58,216,438,286,198,Second Line,81.0,1411.18,12.0,40.0,52.0,18.81,45.05,49.86,L,73.0,200.0,1993-06-04,CAN,2011.0,1.0,3.0,L,30,"[92, 96, 84, 74, 50]","[83, 89, 90, 67, 81]","[21, 28, 13, 59, 22]","['FLA', 'FLA', 'FLA', 'CGY', 'CGY']"
2023-2024,8476539,Jonathan Marchessault,VGK,F,91.1,79.0,79.9,86.7,,90.9,93.8,88.4,74.0,8.7,51.4,87.2,48.6,71.7,82.2,40,93,89,39.0,,41,28,52,115,398,214,57,226,125,79,438,286,198,Second Line,82.0,1467.38,42.0,27.0,69.0,31.59,55.67,51.36,R,69.0,185.0,1990-12-27,CAN,,,,R,32,"[71, 78, 84, 88, 91]","[88, 90, 83, 79, 75]","[37, 31, 80, 80, 73]","['VGK', 'VGK', 'VGK', 'VGK', 'VGK']"
2023-2024,8477380,Jonny Brodzinski,NYR,F,17.8,17.1,42.7,29.7,,37.0,17.1,16.7,32.9,45.7,25.8,37.4,11.2,32.2,8.4,361,364,252,202.0,,277,363,366,294,239,326,275,390,298,402,438,286,198,Fourth Line,57.0,634.27,6.0,13.0,19.0,7.35,46.0,47.25,C,72.0,206.0,1993-06-19,USA,2013.0,5.0,148.0,R,30,"[None, None, None, None, 22]","[None, None, None, None, 17]","[None, None, None, None, 42]","[None, None, None, None, 'NYR']"
2023-2024,8474586,Jordan Eberle,SEA,F,84.0,97.7,21.9,65.7,,35.6,63.2,72.6,87.4,41.6,17.4,78.8,64.8,41.8,56.2,71,11,343,99.0,,283,162,121,56,257,363,94,155,256,193,438,286,198,Second Line,78.0,1360.7,17.0,27.0,44.0,23.7,58.33,55.42,R,71.0,180.0,1990-05-15,CAN,2008.0,1.0,22.0,R,33,"[91, 95, 83, 81, 81]","[99, 99, 95, 95, 97]","[10, 22, 10, 14, 49]","['NYI', 'NYI', 'SEA', 'SEA', 'SEA']"
2023-2024,8478413,Jordan Greenway,BUF,F,9.4,23.5,73.7,,79.3,16.4,25.1,42.9,21.2,2.5,80.8,39.5,80.6,61.4,69.6,398,336,116,,42.0,367,328,251,345,425,85,266,86,170,134,438,286,198,Second Line,67.0,1155.72,10.0,18.0,28.0,12.35,50.7,49.63,L,78.0,231.0,1997-02-16,USA,2015.0,2.0,50.0,L,26,"[49, 7, 5, 6, 33]","[41, 17, 41, 21, 26]","[87, 31, 70, 54, 85]","['MIN', 'MIN', 'MIN', 'BUF', 'BUF']"
