Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2025-2026,8474679,Gustav Nyquist,WPG,F,11.9,50.5,8.3,60.3,,18.7,4.5,13.3,41.0,56.8,17.6,80.9,9.5,59.5,63.1,392,221,408,113.0,,362,420,386,263,192,367,86,403,181,165,444,282,193,Fourth Line,51.0,646.62,1.0,11.0,12.0,6.64,36.67,44.99,R,71.0,180.0,1989-09-01,SWE,2008.0,4.0,121.0,L,36,"[40, 18, 41, 13, 7]","[57, 43, 66, 57, 36]","[4, 12, 3, 18, 11]","['CBJ', 'MIN', 'NSH', 'MIN', 'WPG']"
2025-2026,8482148,Hendrix Lapierre,WSH,F,44.4,40.8,46.6,,,55.6,22.5,10.6,25.2,50.2,23.2,51.4,45.5,48.6,10.8,248,264,238,,,198,341,398,332,221,342,217,243,229,397,444,282,193,Fringe,74.0,653.72,4.0,12.0,16.0,8.25,51.02,55.64,C,72.0,195.0,2002-02-09,CAN,2020.0,1.0,22.0,L,23,"[None, None, 58, None, 34]","[None, None, 18, None, 54]","[None, None, 35, None, 58]","[None, None, 'WSH', None, 'WSH']"
2025-2026,8484994,Igor Chernyshov,SJS,F,57.4,65.8,40.5,33.0,,70.0,86.8,93.9,96.4,23.4,30.2,84.9,55.2,35.6,14.4,190,153,265,190.0,,134,59,28,17,338,311,68,200,287,381,444,282,193,Third Line,28.0,421.62,9.0,10.0,19.0,7.29,52.17,52.41,L,74.0,195.0,2005-11-30,RUS,2024.0,2.0,33.0,R,19,"[None, None, None, None, 60]","[None, None, None, None, 67]","[None, None, None, None, 42]","[None, None, None, None, 'SJS']"
2025-2026,8481624,Ilya Mikheyev,CHI,F,73.9,47.3,87.6,,95.3,63.1,70.0,66.7,49.5,62.8,12.2,16.7,68.9,9.9,87.2,117,235,56,,10.0,165,133,149,225,165,391,371,139,401,58,444,282,193,Second Line,77.0,1342.33,18.0,18.0,36.0,18.13,48.19,41.48,R,74.0,192.0,1994-10-10,RUS,,,,L,30,"[78, 84, 51, 77, 77]","[67, 48, 57, 38, 43]","[87, 69, 90, 95, 65]","['TOR', 'VAN', 'VAN', 'CHI', 'CHI']"
2025-2026,8480806,Isac Lundeström,CBJ,F,11.5,1.1,74.8,,15.5,42.6,4.7,3.4,7.2,57.9,28.6,9.7,42.1,39.4,42.1,394,440,113,,164.0,256,419,430,412,187,318,402,258,270,258,444,282,193,Fourth Line,68.0,842.2,4.0,8.0,12.0,5.51,47.92,46.2,C,73.0,192.0,1999-11-06,SWE,2018.0,1.0,23.0,L,25,"[50, 7, 15, 9, 20]","[4, 3, 7, 2, 0]","[58, 36, 68, 55, 83]","['ANA', 'ANA', 'ANA', 'ANA', 'CBJ']"
2025-2026,8482765,Isak Rosen,WPG,F,49.1,12.6,50.0,17.4,,82.7,48.3,5.0,6.1,53.2,21.2,52.0,62.2,25.5,36.7,227,389,223,234.0,,78,229,423,417,208,351,214,169,332,282,444,282,193,Fourth Line,37.0,425.67,6.0,4.0,10.0,4.31,46.15,44.5,R,72.0,185.0,2003-03-15,SWE,2021.0,1.0,14.0,L,22,"[None, None, None, None, 50]","[None, None, None, None, 17]","[None, None, None, None, 51]","[None, None, None, None, 'WPG']"
2025-2026,8477964,Ivan Barbashev,VGK,F,58.1,70.3,3.4,8.9,,91.4,90.8,82.0,97.1,89.6,78.6,92.3,90.1,95.9,88.5,187,133,430,258.0,,39,42,81,14,47,96,35,45,19,52,444,282,193,Second Line,82.0,1331.83,23.0,38.0,61.0,20.26,58.68,56.12,L,72.0,203.0,1995-12-14,RUS,2014.0,2.0,33.0,L,29,"[21, 25, 16, 65, 70]","[16, 55, 51, 78, 69]","[2, 5, 1, 3, 6]","['STL', 'VGK', 'VGK', 'VGK', 'VGK']"
2025-2026,8484984,Ivan Demidov,MTL,F,81.3,65.1,49.5,57.8,,85.1,55.6,21.2,92.1,81.3,9.5,92.6,99.3,12.8,39.6,84,156,225,120.0,,67,197,351,36,84,403,34,4,388,269,444,282,193,Third Line,82.0,1270.8,19.0,43.0,62.0,17.93,53.54,48.56,R,73.0,192.0,2005-12-10,RUS,2024.0,1.0,5.0,L,19,"[None, None, None, None, 82]","[None, None, None, None, 66]","[None, None, None, None, 51]","[None, None, None, None, 'MTL']"
2025-2026,8477456,J.T. Compher,DET,F,32.9,17.6,80.6,,1.6,39.0,35.4,39.2,69.6,81.5,14.4,39.2,51.1,9.7,59.0,299,367,87,,191.0,272,285,271,136,83,381,271,218,402,183,444,282,193,Second Line,82.0,1284.72,11.0,17.0,28.0,14.05,42.71,46.47,L,72.0,191.0,1995-04-08,USA,2013.0,2.0,35.0,R,30,"[57, 62, 47, 24, 35]","[8, 34, 23, 12, 27]","[84, 98, 90, 93, 44]","['COL', 'COL', 'DET', 'DET', 'DET']"
2025-2026,8476468,J.T. Miller,NYR,F,75.2,84.9,60.6,86.5,15.0,36.9,63.7,68.0,91.9,7.0,81.8,55.9,62.4,50.2,96.2,111,68,176,39.0,165.0,281,161,143,37,411,82,197,168,222,18,444,282,193,First Line,68.0,1369.9,17.0,36.0,53.0,24.7,41.18,51.81,C,72.0,211.0,1993-03-14,USA,2011.0,1.0,15.0,L,32,"[89, 74, 93, 65, 55]","[90, 53, 85, 70, 89]","[48, 42, 53, 45, 73]","['VAN', 'VAN', 'VAN', 'NYR', 'NYR']"
2025-2026,8482175,JJ Peterka,UTA,F,78.6,70.0,9.0,0.4,,98.0,93.5,68.9,65.3,70.9,11.7,75.0,87.2,69.1,49.5,96,134,405,282.0,,10,30,139,155,130,393,112,58,138,225,444,282,193,Second Line,82.0,1310.72,25.0,22.0,47.0,18.43,57.3,52.6,R,72.0,189.0,2002-01-14,DEU,2020.0,2.0,34.0,L,23,"[None, 20, 88, 72, 69]","[None, 64, 85, 66, 56]","[None, 11, 17, 4, 16]","[None, 'BUF', 'BUF', 'BUF', 'UTA']"
2025-2026,8480835,Jack Drury,COL,F,52.0,33.3,97.7,,25.4,22.5,18.9,26.8,33.3,32.2,40.5,47.3,21.4,93.9,7.4,214,297,11,,145.0,345,357,326,297,299,265,235,350,28,412,444,282,193,Third Line,82.0,1187.25,10.0,17.0,27.0,13.72,57.14,59.56,C,71.0,186.0,2000-02-03,USA,2018.0,2.0,42.0,L,25,"[None, 40, 46, 45, 59]","[None, 50, 37, 30, 33]","[None, 89, 94, 84, 99]","[None, 'CAR', 'CAR', 'COL', 'COL']"
2025-2026,8478403,Jack Eichel,VGK,F,93.9,74.3,82.2,77.3,16.6,93.0,95.7,91.7,93.5,94.8,8.8,95.3,85.4,92.3,82.0,28,115,80,65.0,162.0,32,20,38,30,24,406,22,66,35,81,444,282,193,First Line,74.0,1568.87,27.0,63.0,90.0,30.64,60.0,59.55,C,74.0,208.0,1996-10-28,USA,2015.0,1.0,2.0,R,28,"[79, 90, 92, 90, 92]","[50, 68, 55, 73, 80]","[67, 63, 90, 64, 80]","['VGK', 'VGK', 'VGK', 'VGK', 'VGK']"
2025-2026,8482090,Jack Finley,STL,F,8.1,20.9,52.9,,,50.7,3.2,2.5,0.2,0.7,74.1,7.2,39.9,27.7,1.6,409,352,210,,,220,426,434,441,439,116,413,268,322,438,444,282,193,Fourth Line,44.0,427.2,2.0,3.0,5.0,3.89,45.45,46.69,C,78.0,227.0,2002-09-02,USA,2020.0,2.0,57.0,R,22,"[None, None, None, None, 14]","[None, None, None, None, 26]","[None, None, None, None, 54]","[None, None, None, None, 'STL']"
2025-2026,8481559,Jack Hughes,NJD,F,95.9,95.0,64.6,94.3,,49.3,94.4,99.1,90.8,95.0,0.7,99.5,21.6,82.2,69.4,19,23,158,17.0,,226,26,5,42,23,442,3,349,80,137,444,282,193,First Line,61.0,1300.25,27.0,50.0,77.0,27.76,46.15,52.44,C,71.0,175.0,2001-05-14,USA,2019.0,1.0,1.0,L,24,"[90, 96, 87, 95, 95]","[81, 90, 91, 94, 95]","[18, 47, 38, 75, 62]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2025-2026,8480855,Jack McBain,UTA,F,6.3,53.6,24.3,,14.5,15.3,30.9,53.4,59.2,4.3,98.6,36.7,81.8,66.4,31.3,417,207,337,,166.0,377,304,208,182,423,7,282,82,150,306,444,282,193,Third Line,75.0,1038.5,9.0,16.0,25.0,17.9,53.25,50.94,C,76.0,219.0,2000-01-06,CAN,2018.0,3.0,63.0,L,25,"[None, 14, 20, 30, 0]","[None, 14, 43, 37, 67]","[None, 37, 27, 30, 20]","[None, 'ARI', 'ARI', 'UTA', 'UTA']"
2025-2026,8482097,Jack Quinn,BUF,F,37.4,54.5,12.6,10.3,,74.1,79.5,64.2,76.8,45.5,39.6,81.1,84.0,60.8,33.8,279,203,389,254.0,,116,91,160,104,242,269,85,72,175,295,444,282,193,Second Line,82.0,1283.83,20.0,31.0,51.0,24.0,56.25,48.77,R,73.0,185.0,2001-09-19,CAN,2020.0,1.0,8.0,R,23,"[None, 68, 79, 43, 10]","[None, 59, 65, 43, 57]","[None, 61, 48, 20, 4]","[None, 'BUF', 'BUF', 'BUF', 'BUF']"
2025-2026,8478458,Jack Roslovic,EDM,F,33.1,44.8,7.7,16.0,,73.0,81.1,78.4,52.3,84.7,21.4,79.7,10.8,91.9,60.8,298,246,411,238.0,,121,84,97,213,69,350,91,397,37,175,444,282,193,Second Line,69.0,1088.13,21.0,15.0,36.0,18.82,48.91,49.07,C,73.0,198.0,1997-01-29,USA,2015.0,1.0,25.0,R,28,"[73, 4, 8, 44, 43]","[38, 29, 63, 25, 46]","[33, 7, 17, 8, 5]","['CBJ', 'CBJ', 'NYR', 'CAR', 'EDM']"
2025-2026,8482809,Jackson Blake,CAR,F,45.7,70.9,86.0,54.6,,2.0,65.5,94.8,65.8,70.5,16.4,93.5,30.9,97.1,28.4,242,130,63,129.0,,436,153,24,153,132,372,30,308,14,319,444,282,193,Second Line,81.0,1336.43,22.0,31.0,53.0,29.61,54.44,57.92,R,71.0,185.0,2003-08-03,USA,2021.0,4.0,109.0,R,22,"[None, None, None, 53, 38]","[None, None, None, 55, 79]","[None, None, None, 81, 82]","[None, None, None, 'CAR', 'CAR']"
2025-2026,8482874,Jacob Melanson,SEA,F,39.0,48.6,58.6,,,7.2,6.1,47.7,2.5,97.3,100.0,1.8,0.9,5.6,2.9,272,229,185,,,413,413,233,432,13,1,437,441,420,432,444,282,193,Fourth Line,36.0,337.2,2.0,3.0,5.0,5.39,33.33,51.81,R,72.0,207.0,2003-04-22,CAN,2021.0,5.0,131.0,R,22,"[None, None, None, None, 41]","[None, None, None, None, 50]","[None, None, None, None, 58]","[None, None, None, None, 'SEA']"
2025-2026,8475768,Jaden Schwartz,SEA,F,63.5,54.7,86.9,8.5,50.8,53.4,54.5,56.1,54.7,37.6,29.3,45.5,80.0,5.4,67.1,163,202,59,259.0,96.0,208,202,196,202,277,315,243,90,421,147,444,282,193,Second Line,50.0,807.03,11.0,15.0,26.0,12.57,54.9,44.28,L,70.0,185.0,1992-06-25,CAN,2010.0,1.0,14.0,L,33,"[56, 42, 60, 71, 51]","[68, 57, 60, 58, 48]","[95, 97, 97, 69, 82]","['SEA', 'SEA', 'SEA', 'SEA', 'SEA']"
2025-2026,8478498,Jake DeBrusk,VAN,F,43.0,73.6,32.4,72.0,,7.4,25.0,67.3,27.7,73.9,49.5,54.3,31.1,33.3,89.0,254,118,301,80.0,,412,330,146,321,117,225,204,307,297,50,444,282,193,Second Line,81.0,1366.02,23.0,19.0,42.0,35.41,36.71,44.95,L,73.0,198.0,1996-10-17,CAN,2015.0,1.0,14.0,L,28,"[76, 93, 62, 69, 11]","[68, 78, 86, 61, 69]","[40, 91, 47, 52, 17]","['BOS', 'BOS', 'BOS', 'VAN', 'VAN']"
2025-2026,8478133,Jake Evans,MTL,F,23.6,28.2,76.4,,0.5,25.2,14.4,25.7,44.6,86.0,68.2,4.3,22.7,22.7,66.0,340,320,106,,193.0,333,377,331,247,63,142,426,344,344,152,444,282,193,Third Line,68.0,1044.23,12.0,12.0,24.0,15.86,42.86,47.74,C,72.0,190.0,1996-06-02,CAN,2014.0,7.0,207.0,R,29,"[51, 28, 10, 51, 22]","[39, 36, 33, 43, 15]","[49, 76, 58, 72, 83]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2025-2026,8477404,Jake Guentzel,TBL,F,89.2,93.0,21.6,85.1,46.1,67.1,94.8,97.3,92.8,90.1,23.4,89.6,93.0,92.8,73.6,49,32,349,43.0,105.0,147,24,13,33,45,341,47,32,33,118,444,282,193,First Line,81.0,1639.92,38.0,50.0,88.0,38.28,56.2,53.4,C,71.0,176.0,1994-10-06,USA,2013.0,3.0,77.0,L,30,"[79, 45, 72, 90, 89]","[91, 90, 97, 89, 88]","[2, 5, 11, 20, 34]","['PIT', 'PIT', 'CAR', 'TBL', 'TBL']"
2025-2026,8482089,Jake Neighbours,STL,F,39.9,6.5,26.8,36.9,,85.6,79.7,56.5,50.7,72.3,86.0,68.9,73.0,60.1,73.0,268,416,326,179.0,,65,90,194,220,124,63,139,121,178,121,444,282,193,Third Line,69.0,1050.88,15.0,21.0,36.0,15.32,50.59,53.3,L,72.0,201.0,2002-03-29,CAN,2020.0,1.0,26.0,L,23,"[None, 16, 60, 24, 38]","[None, 11, 11, 4, 9]","[None, 22, 9, 22, 50]","[None, 'STL', 'STL', 'STL', 'STL']"
2025-2026,8474037,James van Riemsdyk,DET,F,60.8,78.2,33.3,65.2,,31.3,39.9,43.9,61.0,55.2,6.8,45.0,67.3,26.1,17.3,175,98,297,99.0,,306,265,250,174,199,415,245,146,329,368,444,282,193,Fourth Line,72.0,846.17,15.0,16.0,31.0,18.96,46.94,48.26,L,75.0,210.0,1989-05-04,USA,2007.0,1.0,2.0,L,36,"[70, 59, 21, 78, 60]","[73, 75, 83, 76, 74]","[27, 80, 45, 36, 28]","['PHI', 'PHI', 'BOS', 'CBJ', 'DET']"
2025-2026,8473994,Jamie Benn,DAL,F,64.6,84.7,8.8,79.8,,77.7,76.4,54.7,77.9,2.0,60.6,61.5,92.8,72.1,44.1,158,69,406,58.0,,100,105,202,99,433,176,172,33,125,249,444,282,193,Fourth Line,60.0,797.35,15.0,21.0,36.0,11.91,56.67,48.98,L,75.0,210.0,1989-07-18,CAN,2007.0,5.0,129.0,L,36,"[18, 91, 80, 55, 52]","[78, 83, 87, 88, 73]","[26, 15, 15, 4, 14]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2025-2026,8478424,Jansen Harkins,ANA,F,32.4,7.7,73.9,,,31.8,2.3,4.3,18.2,85.1,83.1,7.0,6.1,10.4,26.6,301,411,117,,,304,430,426,363,67,76,414,418,399,327,444,282,193,Fourth Line,44.0,421.98,3.0,5.0,8.0,5.16,36.0,46.75,C,73.0,197.0,1997-05-23,USA,2015.0,2.0,47.0,L,28,"[49, None, 21, 35, 39]","[6, None, 11, 7, 10]","[77, None, 84, 71, 66]","['WPG', None, 'PIT', 'ANA', 'ANA']"
2025-2026,8477955,Jared McCann,SEA,F,93.7,70.5,80.0,79.1,,84.9,65.8,36.3,87.6,99.1,22.7,79.1,68.0,17.6,66.7,29,132,90,60.0,,68,152,284,56,5,344,94,143,367,149,444,282,193,Second Line,52.0,854.57,20.0,20.0,40.0,17.54,49.15,50.94,L,73.0,191.0,1996-05-31,CAN,2014.0,1.0,24.0,L,29,"[86, 99, 95, 82, 94]","[51, 67, 57, 65, 75]","[66, 77, 83, 78, 75]","['SEA', 'SEA', 'SEA', 'SEA', 'SEA']"
2025-2026,8477450,Jason Dickinson,EDM,F,64.9,7.0,97.1,,44.0,79.1,43.5,16.7,16.4,24.8,73.9,5.6,29.7,6.1,98.4,157,414,14,,109.0,94,249,371,371,332,117,420,313,418,8,444,282,193,Second Line,64.0,993.7,7.0,10.0,17.0,8.26,42.03,46.59,C,74.0,200.0,1995-07-04,CAN,2013.0,1.0,29.0,L,30,"[16, 44, 85, 38, 56]","[11, 31, 14, 1, 17]","[70, 89, 92, 92, 97]","['VAN', 'CHI', 'CHI', 'CHI', 'EDM']"
2025-2026,8480027,Jason Robertson,DAL,F,98.9,95.3,92.3,83.3,,98.4,97.3,88.1,88.3,85.4,35.1,50.9,91.0,83.6,82.7,6,22,35,48.0,,8,13,54,53,66,289,219,41,74,78,444,282,193,First Line,82.0,1660.75,45.0,51.0,96.0,39.92,62.14,54.65,L,75.0,204.0,1999-07-22,USA,2017.0,2.0,39.0,L,26,"[96, 97, 96, 98, 99]","[94, 96, 87, 91, 97]","[50, 64, 95, 79, 89]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2025-2026,8475722,Jason Zucker,BUF,F,82.4,90.8,36.0,67.4,,58.8,70.3,81.1,71.4,63.3,46.2,55.0,85.6,46.6,45.3,79,42,285,93.0,,184,132,85,128,163,240,201,65,238,244,444,282,193,Second Line,62.0,968.57,24.0,21.0,45.0,22.58,54.29,50.74,L,71.0,198.0,1992-01-16,USA,2010.0,2.0,59.0,L,33,"[61, 81, 55, 73, 90]","[78, 93, 90, 86, 89]","[80, 42, 45, 27, 43]","['PIT', 'PIT', 'NSH', 'BUF', 'BUF']"
2025-2026,8476419,Jean-Gabriel Pageau,NYI,F,48.2,56.8,39.4,,6.2,61.0,49.5,40.3,48.0,68.5,78.4,33.8,54.7,30.2,73.2,231,193,270,,182.0,174,224,266,232,141,97,295,202,311,120,444,282,193,Second Line,74.0,1159.25,17.0,18.0,35.0,14.53,45.21,46.36,C,71.0,180.0,1992-11-11,CAN,2011.0,4.0,96.0,R,32,"[72, 55, 26, 65, 44]","[54, 77, 31, 72, 52]","[84, 74, 52, 55, 27]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2025-2026,8482408,Jeff Malott,LAK,F,10.1,52.5,59.0,,,3.6,4.3,44.4,24.1,15.3,94.4,25.9,4.1,25.0,6.5,400,212,183,,,429,421,248,337,374,26,330,427,334,416,444,282,193,Fringe,58.0,511.5,3.0,6.0,9.0,8.56,41.86,55.74,L,77.0,215.0,1996-08-07,CAN,,,,L,29,"[None, None, None, None, 17]","[None, None, None, None, 55]","[None, None, None, None, 59]","[None, None, None, None, 'LAK']"
2025-2026,8475784,Jeff Skinner,SJS,F,62.2,89.2,1.6,59.6,,66.4,67.6,67.1,39.0,90.8,13.1,56.5,37.8,57.2,53.8,169,49,438,115.0,,150,144,147,272,42,387,194,277,191,206,444,282,193,Fourth Line,32.0,394.95,6.0,7.0,13.0,6.08,38.71,44.94,L,71.0,200.0,1992-05-16,CAN,2010.0,1.0,7.0,L,33,"[80, 94, 66, 56, 59]","[95, 97, 92, 87, 81]","[1, 4, 0, 3, 2]","['BUF', 'BUF', 'BUF', 'EDM', 'SJS']"
2025-2026,8479705,Jeffrey Viel,ANA,F,1.4,61.9,21.4,,,1.4,9.0,75.0,30.5,2.5,93.2,27.3,5.4,29.7,1.8,439,170,350,,,439,401,112,309,431,31,324,421,313,437,444,282,193,Fourth Line,45.0,536.85,3.0,7.0,10.0,8.72,45.83,50.48,L,73.0,214.0,1997-01-28,CAN,,,,L,28,"[None, None, None, None, 2]","[None, None, None, None, 65]","[None, None, None, None, 22]","[None, None, None, None, 'ANA']"
2025-2026,8480003,Jesper Boqvist,FLA,F,36.0,5.2,70.5,,,57.2,19.8,8.3,20.9,80.0,84.9,38.3,39.6,58.1,43.7,285,422,132,,,191,353,408,351,90,68,275,269,187,251,444,282,193,Fourth Line,73.0,863.52,4.0,9.0,13.0,8.62,40.0,47.7,C,73.0,191.0,1998-10-30,SWE,2017.0,2.0,36.0,L,26,"[43, 60, 54, 35, 32]","[19, 9, 15, 5, 5]","[46, 81, 88, 50, 67]","['NJD', 'NJD', 'BOS', 'FLA', 'FLA']"
2025-2026,8479407,Jesper Bratt,NJD,F,92.3,98.0,16.4,85.5,36.8,27.0,64.9,77.0,96.6,74.3,38.3,93.0,24.1,86.9,86.3,35,10,372,42.0,123.0,325,156,103,16,115,275,32,338,59,62,444,282,193,First Line,82.0,1538.6,22.0,49.0,71.0,23.85,44.23,54.19,L,70.0,175.0,1998-07-30,SWE,2016.0,6.0,162.0,L,27,"[94, 92, 88, 85, 94]","[95, 97, 98, 96, 98]","[37, 19, 24, 12, 21]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2025-2026,8480829,Jesperi Kotkaniemi,CAR,F,27.3,16.0,77.0,,,30.9,23.9,33.3,50.9,31.5,62.2,84.5,57.0,94.6,4.1,324,374,103,,,308,335,297,219,302,169,70,192,25,427,444,282,193,Fourth Line,42.0,476.73,2.0,7.0,9.0,5.14,55.56,48.12,C,75.0,212.0,2000-07-06,FIN,2018.0,1.0,3.0,L,25,"[64, 48, 19, 42, 28]","[34, 11, 31, 43, 4]","[55, 96, 53, 85, 77]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2025-2026,8483516,Jimmy Snuggerud,STL,F,32.2,42.8,9.2,61.3,,58.3,86.8,87.4,89.4,75.9,50.9,71.6,98.9,61.9,63.5,302,255,404,110.0,,186,59,57,48,108,219,127,6,170,163,444,282,193,Second Line,70.0,1168.7,21.0,30.0,51.0,23.67,58.33,48.45,R,73.0,193.0,2004-06-01,USA,2022.0,1.0,23.0,R,21,"[None, None, None, None, 37]","[None, None, None, None, 45]","[None, None, None, None, 9]","[None, None, None, None, 'STL']"
2025-2026,8480813,Joe Veleno,MTL,F,19.1,2.7,70.0,,47.7,50.0,12.4,7.0,2.0,35.6,83.6,30.4,3.4,28.6,22.1,360,433,134,,102.0,223,386,414,433,286,74,310,430,318,347,444,282,193,Fourth Line,61.0,737.57,2.0,3.0,5.0,6.83,34.09,46.79,C,73.0,201.0,2000-01-13,CAN,2018.0,1.0,30.0,L,25,"[21, 51, 36, 21, 15]","[1, 8, 4, 3, 2]","[66, 89, 62, 51, 79]","['DET', 'DET', 'DET', 'CHI', 'MTL']"
2025-2026,8476469,Joel Armia,LAK,F,51.8,41.2,65.3,,76.2,71.6,36.3,17.3,45.3,8.1,40.8,20.7,34.7,32.0,29.3,215,262,155,,47.0,127,281,368,244,406,264,353,291,303,315,444,282,193,Third Line,67.0,942.15,13.0,12.0,25.0,11.92,48.98,49.87,R,75.0,215.0,1993-05-31,FIN,2011.0,1.0,16.0,R,32,"[19, 18, 76, 34, 41]","[41, 56, 60, 45, 24]","[50, 33, 63, 52, 72]","['MTL', 'MTL', 'MTL', 'MTL', 'LAK']"
2025-2026,8478493,Joel Eriksson Ek,MIN,F,84.5,72.5,96.4,91.1,13.0,15.5,67.3,69.4,42.3,75.2,73.4,34.7,90.5,85.8,98.6,70,123,17,26.0,169.0,376,145,137,257,111,119,291,43,64,7,444,282,193,First Line,70.0,1335.53,19.0,32.0,51.0,26.18,61.04,51.68,C,75.0,207.0,1997-01-29,SWE,2015.0,1.0,20.0,L,28,"[87, 63, 84, 89, 71]","[71, 71, 79, 80, 60]","[97, 91, 93, 98, 89]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2025-2026,8480797,Joel Farabee,CGY,F,27.5,56.1,14.2,0.7,5.2,48.4,63.1,65.8,55.0,80.9,46.6,73.4,8.1,41.0,66.4,323,196,382,281.0,184.0,230,164,153,201,86,238,119,409,263,150,444,282,193,Second Line,82.0,1387.22,20.0,18.0,38.0,17.46,45.45,48.78,L,72.0,186.0,2000-02-25,USA,2018.0,1.0,14.0,L,25,"[64, 36, 53, 3, 50]","[12, 22, 52, 50, 62]","[26, 10, 18, 18, 14]","['PHI', 'PHI', 'PHI', 'CGY', 'CGY']"
2025-2026,8481641,Joel Kiviranta,COL,F,53.6,35.4,83.8,,55.4,51.1,18.2,14.6,7.9,45.7,69.1,13.7,70.7,86.5,7.0,207,288,73,,87.0,218,360,380,409,241,138,384,131,61,414,444,282,193,Fourth Line,51.0,529.07,3.0,6.0,9.0,6.66,62.5,60.87,L,71.0,185.0,1996-03-23,FIN,,,,L,29,"[13, 22, 43, 65, 48]","[40, 26, 18, 33, 43]","[67, 56, 67, 80, 84]","['DAL', 'DAL', 'COL', 'COL', 'COL']"
2025-2026,8481556,John Beecher,CGY,F,20.7,8.8,48.0,,17.6,56.8,8.6,2.7,6.3,39.9,58.6,1.6,25.5,22.3,36.9,353,406,232,,160.0,193,403,433,416,267,185,438,332,346,281,444,282,193,Fourth Line,35.0,365.2,3.0,4.0,7.0,3.65,27.78,38.01,C,75.0,220.0,2001-04-05,USA,2019.0,1.0,30.0,L,24,"[None, None, 42, 20, 22]","[None, None, 15, 9, 10]","[None, None, 48, 62, 38]","[None, None, 'BOS', 'BOS', 'CGY']"
2025-2026,8475166,John Tavares,TOR,F,84.2,89.6,42.8,96.1,,21.4,86.3,95.7,82.7,37.4,56.8,66.7,75.9,22.5,78.6,71,47,255,12.0,,350,61,20,78,278,193,149,108,345,96,444,282,193,First Line,82.0,1490.55,31.0,40.0,71.0,37.35,45.38,49.18,C,73.0,217.0,1990-09-20,CAN,2009.0,1.0,1.0,L,34,"[79, 57, 72, 89, 79]","[98, 84, 92, 74, 91]","[9, 32, 54, 36, 46]","['TOR', 'TOR', 'TOR', 'TOR', 'TOR']"
2025-2026,8481013,Jonatan Berggren,STL,F,47.7,29.3,55.0,13.8,,47.5,20.7,19.8,56.8,92.1,36.5,60.4,29.3,19.8,48.6,233,315,201,244.0,,234,349,357,193,36,283,177,315,357,229,444,282,193,Third Line,51.0,704.92,8.0,14.0,22.0,7.54,48.08,49.16,R,71.0,195.0,2000-07-16,SWE,2018.0,2.0,33.0,L,25,"[None, 67, None, 44, 49]","[None, 53, None, 18, 38]","[None, 62, None, 44, 59]","[None, 'DET', None, 'DET', 'STL']"
2025-2026,8477494,Jonathan Drouin,STL,F,33.6,58.8,23.6,48.6,,36.3,33.1,39.4,79.7,43.9,5.2,81.5,33.3,87.4,83.1,296,184,340,146.0,,284,295,270,91,249,422,83,297,57,76,444,282,193,Second Line,64.0,1079.47,4.0,20.0,24.0,14.22,44.68,46.26,L,71.0,189.0,1995-03-28,CAN,2013.0,1.0,3.0,L,30,"[9, 8, 68, 53, 8]","[52, 55, 69, 65, 41]","[2, 14, 27, 14, 34]","['MTL', 'MTL', 'COL', 'COL', 'STL']"
2025-2026,8476456,Jonathan Huberdeau,CGY,F,59.9,69.4,28.6,78.0,53.9,48.2,41.7,44.1,77.0,31.8,22.1,95.9,11.3,26.6,59.7,179,137,318,63.0,90.0,231,257,249,103,301,347,19,395,327,180,444,282,193,First Line,50.0,906.57,10.0,15.0,25.0,14.61,44.44,48.73,L,73.0,200.0,1993-06-04,CAN,2011.0,1.0,3.0,L,32,"[84, 74, 50, 78, 43]","[90, 67, 81, 67, 58]","[13, 59, 22, 29, 32]","['FLA', 'CGY', 'CGY', 'CGY', 'CGY']"
