Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2021-2022,8477903,Garnet Hathaway,WSH,F,68.0,57.1,92.7,,86.8,29.6,41.3,52.4,23.6,60.9,98.0,4.2,81.3,85.3,55.1,145,194,34,,27.0,318,263,215,345,177,10,432,85,67,203,450,292,197,Fourth Line,76.0,1017.57,14.0,12.0,26.0,14.04,64.41,53.43,R,74.0,212.0,1991-11-23,USA,,,,R,29,"[25, 67, 70, 45, 73]","[51, 34, 50, 57, 62]","[68, 77, 89, 81, 93]","['CGY', 'CGY', 'WSH', 'WSH', 'WSH']"
2021-2022,8479933,Gerry Mayhew,ANA,F,75.1,20.7,69.3,46.6,,91.8,89.3,44.4,0.7,70.0,73.8,35.1,8.0,7.6,41.6,113,358,139,157.0,,38,49,251,447,136,119,293,415,417,264,450,292,197,Fourth Line,40.0,527.02,11.0,1.0,12.0,6.68,41.03,45.74,C,69.0,161.0,1992-12-31,USA,,,,R,28,"[None, None, None, None, 73]","[None, None, None, None, 22]","[None, None, None, None, 66]","[None, None, None, None, 'ANA']"
2021-2022,8479379,Givani Smith,DET,F,8.0,10.2,57.8,,,62.0,19.3,4.0,12.0,0.9,79.3,52.0,10.4,0.4,1.3,415,405,191,,,172,357,433,397,442,94,217,404,449,445,450,292,197,Fringe,46.0,389.72,4.0,3.0,7.0,3.5,37.93,42.34,R,74.0,214.0,1998-02-27,CAN,2016.0,2.0,46.0,L,23,"[None, None, None, None, 12]","[None, None, None, None, 13]","[None, None, None, None, 57]","[None, None, None, None, 'DET']"
2021-2022,8475735,Greg McKegg,NYR,F,6.4,4.0,30.4,,45.7,35.1,3.6,4.2,1.8,30.0,57.6,24.7,7.3,14.9,12.4,422,433,314,,108.0,293,425,432,442,312,192,340,418,384,395,450,292,197,Fourth Line,43.0,467.28,2.0,3.0,5.0,2.93,26.92,36.22,C,72.0,195.0,1992-06-17,CAN,2010.0,3.0,62.0,L,29,"[None, 39, 10, None, 7]","[None, 10, 12, None, 4]","[None, 40, 40, None, 22]","[None, 'CAR', 'NYR', None, 'NYR']"
2021-2022,8476345,Gregory Hofmann,CBJ,F,29.3,30.2,63.8,,,32.4,17.7,30.9,42.0,36.0,34.2,48.7,100.0,6.0,5.6,319,315,164,,,305,364,312,262,287,297,232,1,424,426,450,292,197,Fourth Line,24.0,300.13,2.0,5.0,7.0,3.2,63.64,49.22,C,72.0,194.0,1992-11-13,CHE,2011.0,4.0,103.0,L,28,"[None, None, None, None, 34]","[None, None, None, None, 30]","[None, None, None, None, 61]","[None, None, None, None, 'CBJ']"
2021-2022,8474679,Gustav Nyquist,CBJ,F,32.2,56.7,10.2,63.0,71.1,30.0,19.8,22.2,85.1,65.8,12.4,55.3,47.6,28.2,96.9,306,196,405,109.0,58.0,316,355,351,68,155,395,202,237,324,15,450,292,197,Second Line,82.0,1462.93,18.0,35.0,53.0,15.51,43.38,42.58,R,71.0,180.0,1989-09-01,SWE,2008.0,4.0,121.0,L,32,"[69, 79, 22, None, 40]","[69, 89, 52, None, 57]","[66, 45, 37, None, 4]","['DET', 'SJS', 'CBJ', None, 'CBJ']"
2021-2022,8479404,Henrik Borgstrom,CHI,F,33.8,16.7,87.1,,,53.6,14.7,3.6,0.9,6.2,4.9,11.1,0.7,12.0,19.6,299,376,59,,,210,377,435,446,418,429,401,448,397,363,450,292,197,Fourth Line,52.0,546.98,4.0,3.0,7.0,4.58,30.3,48.91,C,75.0,199.0,1997-08-06,FIN,2016.0,1.0,23.0,L,24,"[None, 39, None, None, 37]","[None, 9, None, None, 18]","[None, 42, None, None, 84]","[None, 'FLA', None, None, 'CHI']"
2021-2022,8481624,Ilya Mikheyev,TOR,F,61.6,61.3,71.3,19.5,78.7,41.8,66.7,80.7,56.7,49.1,39.6,10.4,60.9,80.4,23.1,174,175,130,236.0,43.0,263,150,88,196,230,273,404,177,89,347,450,292,197,Third Line,53.0,808.73,21.0,11.0,32.0,16.58,57.14,56.4,R,74.0,192.0,1994-10-10,RUS,,,,L,26,"[None, None, 29, 28, 78]","[None, None, 51, 61, 67]","[None, None, 35, 52, 87]","[None, None, 'TOR', 'TOR', 'TOR']"
2021-2022,8480806,Isac Lundeström,ANA,F,35.6,4.4,45.8,,48.7,76.0,53.1,24.0,19.1,49.8,15.6,29.8,32.2,20.7,64.7,291,431,245,,102.0,109,211,343,365,227,381,317,306,358,160,450,292,197,Third Line,80.0,1238.85,16.0,13.0,29.0,11.88,44.29,44.14,C,73.0,192.0,1999-11-06,SWE,2018.0,1.0,23.0,L,21,"[None, None, None, 27, 50]","[None, None, None, 14, 4]","[None, None, None, 35, 58]","[None, None, None, 'ANA', 'ANA']"
2021-2022,8477964,Ivan Barbashev,STL,F,10.4,17.3,4.2,10.3,40.1,71.8,55.3,45.3,88.4,41.3,76.4,23.6,89.1,38.7,58.2,404,373,432,263.0,119.0,128,201,247,53,265,107,345,50,277,189,450,292,197,Second Line,81.0,1331.77,26.0,34.0,60.0,17.31,50.42,44.65,L,72.0,203.0,1995-12-14,RUS,2014.0,2.0,33.0,L,25,"[57, 58, 26, 5, 21]","[10, 10, 23, 23, 16]","[80, 57, 22, 13, 2]","['STL', 'STL', 'STL', 'STL', 'STL']"
2021-2022,8477456,J.T. Compher,COL,F,58.4,6.7,86.2,27.1,3.0,84.2,64.2,23.3,22.2,59.8,13.8,28.9,97.8,84.4,15.3,188,421,63,214.0,192.0,72,161,346,351,182,389,321,11,71,382,450,292,197,Second Line,70.0,1142.55,18.0,15.0,33.0,15.15,56.45,49.73,L,72.0,191.0,1995-04-08,USA,2013.0,2.0,35.0,R,26,"[5, 26, 54, 65, 57]","[10, 7, 6, 13, 8]","[49, 31, 85, 79, 84]","['COL', 'COL', 'COL', 'COL', 'COL']"
2021-2022,8476468,J.T. Miller,VAN,F,80.4,87.3,29.8,63.4,39.6,88.7,83.6,72.7,90.7,5.8,76.7,91.3,86.0,37.6,94.9,89,58,317,108.0,120.0,52,75,124,43,420,106,40,64,282,24,450,292,197,First Line,80.0,1686.15,32.0,67.0,99.0,28.22,57.84,51.29,C,72.0,211.0,1993-03-14,USA,2011.0,1.0,15.0,L,28,"[44, 61, 92, 11, 89]","[75, 69, 88, 83, 90]","[21, 49, 28, 14, 48]","['TBL', 'TBL', 'VAN', 'VAN', 'VAN']"
2021-2022,8478403,Jack Eichel,VGK,F,85.1,65.1,50.7,80.8,,79.1,81.1,86.9,64.9,94.0,54.9,83.1,44.0,68.7,95.1,68,158,223,57.0,,95,86,60,159,28,204,77,253,142,23,450,292,197,First Line,34.0,659.32,14.0,11.0,25.0,12.04,57.5,51.34,C,74.0,208.0,1996-10-28,USA,2015.0,1.0,2.0,R,24,"[73, 76, 96, 57, 79]","[37, 81, 69, 78, 50]","[17, 11, 29, 48, 67]","['BUF', 'BUF', 'BUF', 'BUF', 'VGK']"
2021-2022,8481559,Jack Hughes,NJD,F,74.9,75.6,20.9,68.2,,56.9,84.0,95.3,75.1,97.8,9.6,92.2,15.8,55.1,57.6,114,111,357,94.0,,195,73,22,113,11,408,36,380,203,192,450,292,197,First Line,49.0,958.73,26.0,30.0,56.0,19.27,45.26,53.58,C,71.0,175.0,2001-05-14,USA,2019.0,1.0,1.0,L,20,"[None, None, 2, 70, 90]","[None, None, 45, 71, 81]","[None, None, 11, 47, 18]","[None, None, 'NJD', 'NJD', 'NJD']"
2021-2022,8478458,Jack Roslovic,CBJ,F,66.0,37.3,47.1,7.2,27.4,88.9,71.8,47.8,67.8,66.0,33.1,96.7,64.2,5.3,54.2,154,283,239,272.0,144.0,51,128,236,146,154,302,16,162,427,207,450,292,197,Third Line,81.0,1156.78,22.0,23.0,45.0,12.97,50.0,46.26,C,73.0,198.0,1997-01-29,USA,2015.0,1.0,25.0,R,24,"[54, 49, 34, 68, 73]","[35, 27, 32, 44, 38]","[33, 60, 55, 59, 33]","['WPG', 'WPG', 'WPG', 'CBJ', 'CBJ']"
2021-2022,8480216,Jacob Peterson,DAL,F,64.7,53.6,27.1,,,85.8,74.0,50.0,6.1,66.4,9.1,69.3,77.1,52.7,16.0,160,210,329,,,65,118,226,423,152,410,139,104,214,379,450,292,197,Fourth Line,65.0,719.1,12.0,5.0,17.0,10.11,51.11,50.25,C,73.0,180.0,1999-07-19,SWE,2017.0,5.0,132.0,L,22,"[None, None, None, None, 63]","[None, None, None, None, 51]","[None, None, None, None, 26]","[None, None, None, None, 'DAL']"
2021-2022,8475768,Jaden Schwartz,SEA,F,74.4,73.3,98.2,5.1,,16.7,44.9,63.3,72.7,84.4,55.6,64.7,17.6,51.3,88.0,116,121,9,278.0,,376,248,166,124,71,201,160,372,220,55,450,292,197,First Line,37.0,682.87,8.0,15.0,23.0,10.43,40.74,49.48,L,70.0,185.0,1992-06-25,CAN,2010.0,1.0,14.0,L,29,"[96, 55, 85, 84, 56]","[88, 82, 70, 73, 68]","[97, 98, 98, 97, 95]","['STL', 'STL', 'STL', 'STL', 'SEA']"
2021-2022,8478498,Jake DeBrusk,BOS,F,67.6,62.4,44.4,51.7,,56.7,64.7,71.8,45.3,88.7,34.7,88.9,40.4,89.8,10.4,147,170,251,142.0,,196,159,128,247,52,295,51,269,47,404,450,292,197,Third Line,77.0,1157.8,25.0,17.0,42.0,19.28,51.28,57.1,L,73.0,198.0,1996-10-17,CAN,2015.0,1.0,14.0,L,24,"[84, 88, 75, 19, 76]","[48, 47, 54, 60, 68]","[49, 59, 54, 42, 40]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2021-2022,8478133,Jake Evans,MTL,F,46.0,26.4,56.9,,8.1,46.7,28.7,22.9,52.9,90.9,73.6,24.0,57.6,40.9,23.6,244,332,195,,182.0,241,318,348,213,42,120,343,192,267,345,450,292,197,Second Line,72.0,1122.97,13.0,16.0,29.0,12.18,51.32,47.42,C,72.0,190.0,1996-06-02,CAN,2014.0,7.0,207.0,R,25,"[None, None, None, 41, 51]","[None, None, None, 18, 39]","[None, None, None, 67, 49]","[None, None, None, 'MTL', 'MTL']"
2021-2022,8477404,Jake Guentzel,PIT,F,86.9,91.3,6.9,76.7,,85.1,97.8,98.4,94.7,85.1,64.7,93.3,77.6,95.3,98.9,60,40,420,69.0,,68,11,8,25,68,160,31,102,22,6,450,292,197,First Line,76.0,1527.4,40.0,44.0,84.0,38.0,57.8,53.69,C,71.0,176.0,1994-10-06,USA,2013.0,3.0,77.0,L,26,"[29, 97, 95, 77, 79]","[79, 81, 93, 86, 91]","[6, 28, 37, 13, 2]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2021-2022,8479991,Jake Leschyshyn,VGK,F,2.4,7.8,11.6,,29.9,23.8,3.1,8.7,19.3,46.9,68.0,21.6,79.1,69.3,4.2,440,416,399,,139.0,344,427,412,364,240,145,354,95,139,432,450,292,197,Fourth Line,41.0,463.35,2.0,4.0,6.0,3.65,44.83,39.91,C,71.0,196.0,1999-03-10,USA,2017.0,2.0,62.0,L,22,"[None, None, None, None, 4]","[None, None, None, None, 9]","[None, None, None, None, 13]","[None, None, None, None, 'VGK']"
2021-2022,8475164,Jakob Silfverberg,ANA,F,48.2,47.8,75.1,69.2,2.5,37.3,35.6,38.0,43.3,28.0,14.4,17.8,20.0,15.6,98.4,234,236,113,91.0,193.0,283,288,280,256,321,386,371,361,381,8,450,292,197,Second Line,53.0,903.07,5.0,16.0,21.0,9.86,43.14,43.21,R,73.0,207.0,1990-10-13,SWE,2009.0,2.0,39.0,R,30,"[64, 79, 85, 44, 15]","[77, 75, 60, 51, 34]","[33, 57, 67, 70, 76]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2021-2022,8474161,Jakub Voracek,CBJ,F,58.7,74.7,4.4,86.6,,14.2,18.7,21.1,97.8,98.0,5.3,89.8,67.8,35.6,70.0,187,115,431,40.0,,387,360,356,11,10,427,47,146,291,136,450,292,197,Second Line,79.0,1379.28,6.0,56.0,62.0,12.24,48.42,43.27,R,74.0,216.0,1989-08-15,CZE,2007.0,1.0,7.0,L,32,"[83, 82, 74, 78, 24]","[93, 87, 83, 73, 62]","[14, 10, 16, 2, 6]","['PHI', 'PHI', 'PHI', 'PHI', 'CBJ']"
2021-2022,8477944,Jakub Vrana,DET,F,91.1,87.1,10.4,18.2,,98.9,99.6,82.7,79.3,33.8,6.9,78.0,87.8,24.0,34.9,41,59,404,240.0,,6,3,79,94,295,420,100,56,343,294,450,292,197,Third Line,26.0,388.27,13.0,6.0,19.0,6.71,43.75,43.96,L,72.0,197.0,1996-02-28,CZE,2014.0,1.0,13.0,L,25,"[47, 89, 92, 92, 86]","[58, 83, 90, 89, 83]","[47, 40, 25, 8, 9]","['WSH', 'WSH', 'WSH', 'DET', 'DET']"
2021-2022,8474037,James van Riemsdyk,PHI,F,78.9,76.7,30.7,80.5,,79.6,69.1,64.4,64.2,33.3,17.3,57.3,49.1,30.4,56.7,96,106,313,58.0,,93,140,161,162,297,373,193,230,314,196,450,292,197,Second Line,82.0,1321.22,24.0,14.0,38.0,24.02,46.07,47.17,L,75.0,210.0,1989-05-04,USA,2007.0,1.0,2.0,L,32,"[86, 67, 82, 82, 70]","[86, 55, 82, 68, 73]","[39, 5, 41, 32, 27]","['TOR', 'PHI', 'PHI', 'PHI', 'PHI']"
2021-2022,8473994,Jamie Benn,DAL,F,64.0,88.2,61.6,91.1,,2.0,31.6,68.9,58.2,11.8,73.1,84.0,69.1,55.6,77.1,163,54,174,27.0,,442,306,141,189,394,122,73,140,201,104,450,292,197,Second Line,82.0,1373.27,18.0,28.0,46.0,22.91,44.05,48.47,L,75.0,210.0,1989-07-18,CAN,2007.0,5.0,129.0,L,32,"[98, 92, 85, 81, 18]","[94, 90, 91, 93, 78]","[80, 52, 78, 84, 26]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2021-2022,8479511,Janne Kuokkanen,NJD,F,14.0,29.6,15.6,,65.0,31.3,22.7,27.6,62.9,67.6,16.4,44.9,21.8,50.7,32.9,388,318,381,,70.0,310,343,327,168,147,377,249,353,223,303,450,292,197,Fourth Line,57.0,769.02,6.0,11.0,17.0,6.68,42.19,46.58,C,73.0,193.0,1998-05-25,FIN,2016.0,2.0,43.0,L,23,"[None, None, None, 30, 14]","[None, None, None, 43, 24]","[None, None, None, 15, 20]","[None, None, None, 'NJD', 'NJD']"
2021-2022,8478424,Jansen Harkins,WPG,F,40.4,12.9,69.6,,,48.0,6.0,2.9,10.4,76.9,11.8,15.3,34.2,19.1,14.0,269,393,138,,,235,414,438,404,105,398,382,297,365,388,450,292,197,Fourth Line,77.0,729.7,7.0,6.0,13.0,6.68,41.46,45.69,C,73.0,197.0,1997-05-23,USA,2015.0,2.0,47.0,L,24,"[None, None, 43, 30, 49]","[None, None, 33, 22, 6]","[None, None, 49, 56, 77]","[None, None, 'WPG', 'WPG', 'WPG']"
2021-2022,8477955,Jared McCann,SEA,F,84.4,44.4,80.9,52.7,,89.1,74.4,59.1,69.6,95.8,48.2,80.0,75.1,49.6,42.7,71,251,87,139.0,,50,116,185,138,20,234,91,113,228,259,450,292,197,Second Line,74.0,1194.22,27.0,23.0,50.0,22.93,42.53,50.29,L,73.0,191.0,1996-05-31,CAN,2014.0,1.0,24.0,L,25,"[36, 33, 55, 87, 86]","[14, 5, 14, 58, 51]","[46, 67, 81, 88, 66]","['FLA', 'PIT', 'PIT', 'PIT', 'SEA']"
2021-2022,8477450,Jason Dickinson,VAN,F,45.8,15.8,88.9,,28.4,30.7,21.3,23.6,9.8,76.7,79.6,28.7,42.0,54.0,29.3,245,380,51,,142.0,313,348,345,407,106,93,322,262,208,319,450,292,197,Fourth Line,62.0,808.6,5.0,6.0,11.0,7.7,45.0,43.84,C,74.0,200.0,1995-07-04,CAN,2013.0,1.0,29.0,L,26,"[None, 28, 53, 73, 16]","[None, 50, 11, 33, 11]","[None, 66, 81, 97, 70]","[None, 'DAL', 'DAL', 'DAL', 'VAN']"
2021-2022,8480027,Jason Robertson,DAL,F,94.0,88.0,50.2,57.2,,97.6,96.9,85.8,97.3,27.3,23.1,98.9,88.0,90.4,39.1,28,55,225,126.0,,12,15,65,13,324,347,6,55,44,275,450,292,197,First Line,74.0,1340.33,41.0,38.0,79.0,27.3,60.71,59.51,L,75.0,204.0,1999-07-22,USA,2017.0,2.0,39.0,L,22,"[None, None, None, 86, 96]","[None, None, None, 68, 94]","[None, None, None, 50, 50]","[None, None, None, 'DAL', 'DAL']"
2021-2022,8469455,Jason Spezza,TOR,F,55.8,54.4,36.4,61.0,,72.7,40.7,14.7,54.2,22.0,7.3,81.6,70.7,68.0,0.2,200,206,287,115.0,,124,266,385,207,348,418,84,133,145,450,450,292,197,Fourth Line,71.0,762.97,12.0,13.0,25.0,8.45,52.5,50.76,C,75.0,219.0,1983-06-13,CAN,2001.0,1.0,2.0,R,38,"[19, 31, 56, 60, 52]","[77, 65, 55, 60, 46]","[12, 22, 44, 26, 41]","['DAL', 'DAL', 'TOR', 'TOR', 'TOR']"
2021-2022,8475722,Jason Zucker,PIT,F,72.4,78.0,65.8,33.2,,58.7,64.0,65.1,58.9,54.7,70.9,83.8,20.9,72.7,65.3,125,100,155,196.0,,187,162,158,186,205,132,74,357,124,157,450,292,197,Third Line,41.0,607.63,8.0,9.0,17.0,10.47,50.0,56.14,L,71.0,198.0,1992-01-16,USA,2010.0,2.0,59.0,L,29,"[93, 75, 85, 71, 61]","[91, 92, 75, 73, 78]","[86, 48, 67, 32, 80]","['MIN', 'MIN', 'PIT', 'PIT', 'PIT']"
2021-2022,8481061,Jasper Weatherby,SJS,F,12.2,7.1,71.8,13.0,,49.3,16.0,7.6,14.7,6.6,47.6,21.3,6.2,6.2,22.4,396,419,128,255.0,,229,371,417,385,417,237,355,423,423,350,450,292,197,Fourth Line,50.0,562.03,5.0,6.0,11.0,4.93,34.21,44.44,C,76.0,222.0,1998-01-22,USA,2018.0,4.0,102.0,L,23,"[None, None, None, None, 18]","[None, None, None, None, 9]","[None, None, None, None, 68]","[None, None, None, None, 'SJS']"
2021-2022,8474291,Jay Beagle,ARI,F,1.1,2.2,44.9,,10.2,20.2,1.1,6.4,11.3,10.0,55.1,1.1,1.3,3.6,28.7,446,441,249,,178.0,360,436,422,400,402,203,446,445,435,322,450,292,197,Third Line,33.0,454.93,1.0,1.0,2.0,2.38,17.86,34.29,C,75.0,210.0,1985-10-16,CAN,,,,R,35,"[10, 17, 1, 16, 1]","[6, 4, 7, 13, 0]","[73, 76, 48, 51, 36]","['WSH', 'VAN', 'VAN', 'VAN', 'ARI']"
2021-2022,8476419,Jean-Gabriel Pageau,NYI,F,79.8,56.4,76.4,44.2,57.9,84.0,62.7,36.7,28.4,73.1,86.2,19.1,82.7,50.0,80.0,92,197,107,164.0,84.0,73,168,286,323,122,63,365,79,226,91,450,292,197,Second Line,77.0,1360.93,18.0,21.0,39.0,15.63,54.41,48.46,C,71.0,180.0,1992-11-11,CAN,2011.0,4.0,96.0,R,28,"[42, 45, 91, 70, 72]","[47, 54, 72, 52, 54]","[66, 76, 65, 66, 84]","['OTT', 'OTT', 'NYI', 'NYI', 'NYI']"
2021-2022,8470604,Jeff Carter,PIT,F,48.7,68.2,14.9,64.4,68.5,66.2,81.6,83.1,33.1,7.1,39.1,40.4,37.6,56.0,52.2,232,144,384,105.0,63.0,153,84,77,302,415,275,269,282,199,216,450,292,197,Second Line,76.0,1342.98,19.0,26.0,45.0,20.96,43.68,49.87,C,75.0,219.0,1985-01-01,CAN,2003.0,1.0,11.0,R,36,"[88, 3, 20, 80, 28]","[94, 70, 74, 74, 56]","[9, 4, 6, 22, 22]","['LAK', 'LAK', 'LAK', 'PIT', 'PIT']"
2021-2022,8475784,Jeff Skinner,BUF,F,78.4,93.3,3.3,68.5,,38.0,90.2,97.6,63.8,97.6,8.0,82.4,26.9,12.7,86.0,98,31,436,93.0,,280,45,12,164,12,415,80,330,394,64,450,292,197,Second Line,80.0,1368.3,33.0,30.0,63.0,29.82,49.61,49.34,L,71.0,200.0,1992-05-16,CAN,2010.0,1.0,7.0,L,29,"[69, 97, 82, 54, 80]","[94, 94, 89, 89, 95]","[10, 4, 7, 28, 1]","['CAR', 'BUF', 'BUF', 'BUF', 'BUF']"
2021-2022,8480003,Jesper Boqvist,NJD,F,32.7,14.7,45.3,,,66.7,50.4,34.0,22.4,42.0,38.9,23.8,28.0,42.0,33.1,304,385,247,,,151,223,298,350,262,276,344,325,262,302,450,292,197,Fourth Line,56.0,735.23,10.0,13.0,23.0,7.94,46.55,48.96,C,73.0,191.0,1998-10-30,SWE,2017.0,2.0,36.0,L,22,"[None, None, 20, 35, 43]","[None, None, 8, 23, 19]","[None, None, 48, 40, 46]","[None, None, 'NJD', 'NJD', 'NJD']"
2021-2022,8479407,Jesper Bratt,NJD,F,83.8,83.3,47.6,28.1,,81.3,79.1,73.3,88.0,86.7,11.3,75.3,41.6,51.8,76.7,74,76,237,211.0,,85,95,121,55,61,400,112,264,218,106,450,292,197,Second Line,76.0,1324.68,26.0,47.0,73.0,20.13,53.98,55.99,L,70.0,175.0,1998-07-30,SWE,2016.0,6.0,162.0,L,23,"[45, 25, 77, 19, 94]","[21, 36, 43, 64, 95]","[25, 9, 46, 61, 37]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2021-2022,8475855,Jesper Fast,CAR,F,68.4,67.3,95.3,,14.7,33.6,45.1,55.3,44.0,43.8,80.0,32.4,61.3,92.9,50.2,143,148,22,,169.0,300,247,202,253,254,91,305,175,33,225,450,292,197,Third Line,82.0,1214.47,14.0,20.0,34.0,15.93,61.9,59.04,R,73.0,191.0,1991-12-02,SWE,2010.0,6.0,157.0,R,29,"[60, 51, 60, 51, 75]","[35, 57, 76, 50, 71]","[59, 89, 88, 92, 97]","['NYR', 'NYR', 'NYR', 'CAR', 'CAR']"
2021-2022,8480829,Jesperi Kotkaniemi,CAR,F,48.0,21.3,63.1,31.5,,65.8,52.9,32.0,32.4,50.2,68.2,78.4,22.0,86.0,3.1,235,355,167,201.0,,155,212,307,305,225,144,98,352,64,437,450,292,197,Fourth Line,66.0,793.53,12.0,17.0,29.0,10.21,54.1,54.47,C,75.0,212.0,2000-07-06,FIN,2018.0,1.0,3.0,L,21,"[None, 64, 42, 22, 64]","[None, 36, 27, 8, 34]","[None, 68, 40, 79, 55]","[None, 'MTL', 'MTL', 'MTL', 'CAR']"
2021-2022,8479344,Jesse Puljujarvi,EDM,F,53.1,80.7,89.8,23.3,,1.1,65.6,96.2,51.1,75.8,79.8,83.3,74.2,94.7,52.4,212,88,47,225.0,,446,155,18,221,110,92,76,117,25,215,450,292,197,Second Line,65.0,1055.03,14.0,22.0,36.0,22.05,64.56,59.08,R,76.0,216.0,1998-05-07,SWE,2016.0,1.0,4.0,R,23,"[17, 25, None, 64, 46]","[54, 22, None, 59, 88]","[30, 52, None, 84, 89]","['EDM', 'EDM', None, 'EDM', 'EDM']"
2021-2022,8476918,Jimmy Vesey,NJD,F,9.1,21.8,25.1,,92.4,11.3,23.3,46.9,12.9,57.3,35.1,27.3,9.3,49.1,38.0,410,353,338,,16.0,400,340,240,393,193,293,328,409,230,280,450,292,197,Third Line,68.0,980.83,8.0,7.0,15.0,12.05,33.33,49.39,L,74.0,203.0,1993-05-26,USA,2012.0,3.0,66.0,L,28,"[25, 13, 11, 14, 14]","[39, 44, 37, 12, 25]","[8, 7, 14, 12, 49]","['NYR', 'NYR', 'BUF', 'VAN', 'NJD']"
2021-2022,8470794,Joe Pavelski,DAL,F,94.2,92.7,96.4,86.3,,56.0,64.4,77.1,80.4,86.2,42.9,95.6,91.6,81.3,58.7,27,34,17,41.0,,199,160,104,89,63,258,21,39,85,187,450,292,197,First Line,82.0,1514.87,27.0,54.0,81.0,30.16,57.39,57.95,C,73.0,196.0,1984-07-11,USA,2003.0,7.0,205.0,R,37,"[87, 97, 62, 98, 91]","[86, 90, 84, 95, 92]","[88, 80, 84, 97, 96]","['SJS', 'SJS', 'DAL', 'DAL', 'DAL']"
2021-2022,8466138,Joe Thornton,FLA,F,68.9,70.0,63.6,74.0,,58.4,11.1,2.4,44.7,22.7,10.4,93.8,5.3,87.6,1.1,141,136,165,77.0,,188,393,440,250,345,404,29,427,57,446,450,292,197,Fourth Line,34.0,377.6,5.0,5.0,10.0,3.55,36.36,50.64,C,76.0,220.0,1979-07-02,CAN,1997.0,1.0,1.0,L,42,"[92, 92, 71, 78, 58]","[85, 85, 82, 67, 61]","[65, 94, 55, 79, 45]","['SJS', 'SJS', 'SJS', 'TOR', 'FLA']"
2021-2022,8480813,Joe Veleno,DET,F,16.4,0.7,67.8,,,74.2,41.6,9.8,15.8,14.4,82.9,15.8,25.6,1.6,58.0,377,448,146,,,117,262,407,380,382,78,380,336,444,190,450,292,197,Fourth Line,66.0,872.15,8.0,7.0,15.0,6.82,39.66,39.08,C,73.0,201.0,2000-01-13,CAN,2018.0,1.0,30.0,L,21,"[None, None, None, None, 21]","[None, None, None, None, 1]","[None, None, None, None, 66]","[None, None, None, None, 'DET']"
2021-2022,8476469,Joel Armia,MTL,F,36.0,48.2,56.7,50.3,55.8,10.7,33.6,58.0,21.6,86.4,78.0,51.3,39.3,61.8,30.9,289,234,196,146.0,88.0,403,297,190,354,62,100,220,274,173,312,450,292,197,Third Line,60.0,823.3,6.0,8.0,14.0,10.83,38.0,45.78,R,75.0,215.0,1993-05-31,FIN,2011.0,1.0,16.0,R,28,"[64, 50, 43, 57, 19]","[41, 36, 39, 62, 41]","[76, 78, 73, 50, 50]","['WPG', 'MTL', 'MTL', 'MTL', 'MTL']"
2021-2022,8478493,Joel Eriksson Ek,MIN,F,89.6,71.1,96.7,55.5,73.6,75.3,75.6,74.2,49.8,95.1,79.1,18.4,86.7,82.0,81.3,48,131,16,131.0,53.0,112,111,117,227,23,95,368,61,82,85,450,292,197,First Line,77.0,1430.52,26.0,23.0,49.0,24.26,57.69,56.49,C,75.0,207.0,1997-01-29,SWE,2015.0,1.0,20.0,L,24,"[37, 54, 69, 94, 87]","[32, 41, 42, 77, 71]","[90, 91, 93, 95, 97]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2021-2022,8480797,Joel Farabee,PHI,F,56.0,12.2,27.8,9.9,43.7,90.7,87.3,62.4,78.0,68.9,49.1,71.1,85.8,42.2,89.6,199,396,326,264.0,112.0,43,58,170,100,141,230,131,65,261,48,450,292,197,Second Line,63.0,1107.98,17.0,17.0,34.0,14.35,52.44,45.83,L,72.0,186.0,2000-02-25,USA,2018.0,1.0,14.0,L,21,"[None, None, 5, 75, 64]","[None, None, 9, 22, 12]","[None, None, 35, 25, 26]","[None, None, 'PHI', 'PHI', 'PHI']"
