Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2014-2015,Nathan Gerbe,CAR,F,114.0,326.0,195.0,17.0,131.0,285.0,9.0,283.0,206.0,227.0,82.0,301.0,,167.0,Second Line,78,1282.6333333333,10,10,27,1987-07-24,USA,USA,64,176,2005,5,17,142,8471804.0
2014-2015,Nathan MacKinnon,COL,F,45.0,224.0,138.0,,202.0,379.0,16.0,112.0,23.0,327.0,11.0,336.0,141.0,54.0,Second Line,64,1091.0666666667,14,15,19,1995-09-01,CAN,CAN,72,200,2013,1,1,1,8477492.0
2014-2015,Nazem Kadri,TOR,F,111.0,405.0,162.0,,120.0,402.0,133.0,110.0,151.0,281.0,1.0,184.0,154.0,106.0,Second Line,73,1284.9833333333,18,11,23,1990-10-06,CAN,CAN,72,185,2009,1,7,7,8475172.0
2014-2015,Nick Bjugstad,FLA,F,88.0,307.0,126.0,,169.0,242.0,40.0,59.0,223.0,222.0,209.0,144.0,148.0,82.0,Second Line,72,1193.9166666667,24,8,22,1992-07-17,USA,USA,78,209,2010,1,19,19,8475760.0
2014-2015,Nick Bonino,VAN,F,77.0,45.0,204.0,59.0,105.0,340.0,195.0,54.0,62.0,216.0,269.0,381.0,122.0,97.0,Second Line,75,1269.05,15,14,26,1988-04-20,USA,USA,73,195,2007,6,22,173,8474009.0
2014-2015,Nick Foligno,CBJ,F,146.0,38.0,98.0,138.0,152.0,118.0,258.0,57.0,196.0,296.0,143.0,81.0,96.0,65.0,First Line,79,1487.55,31,22,26,1987-10-31,USA,USA,72,210,2006,1,28,28,8473422.0
2014-2015,Nick Shore,LAK,F,389.0,13.0,,,368.0,9.0,343.0,410.0,344.0,44.0,193.0,128.0,24.0,385.0,Fourth Line,34,376.95,1,2,21,1992-09-26,USA,USA,73,198,2011,3,21,82,
2014-2015,Nick Spaling,PIT,F,336.0,118.0,,84.0,318.0,119.0,391.0,298.0,274.0,153.0,350.0,210.0,,287.0,Third Line,82,1249.5666666667,9,6,25,1988-09-19,CAN,CAN,73,198,2007,2,28,58,8474096.0
2014-2015,Nicklas Backstrom,WSH,F,209.0,128.0,25.0,182.0,123.0,222.0,322.0,256.0,162.0,121.0,349.0,285.0,38.0,32.0,First Line,82,1683.4666666667,18,31,26,1987-11-23,SWE,SWE,73,202,2006,1,4,4,8473563.0
2014-2015,Nicolas Deslauriers,BUF,F,419.0,413.0,,,423.0,416.0,380.0,380.0,345.0,400.0,346.0,17.0,,389.0,Fourth Line,82,973.48333333333,5,6,23,1991-02-22,CAN,CAN,73,220,2009,3,23,84,8475235.0
2014-2015,Nikita Kucherov,TBL,F,14.0,220.0,149.0,,9.0,125.0,55.0,10.0,81.0,81.0,144.0,313.0,,93.0,Third Line,82,1225.9833333333,29,22,21,1993-06-17,RUS,RUS,71,181,2011,2,28,58,8476453.0
2014-2015,Nikolay Kulemin,NYI,F,271.0,179.0,,73.0,163.0,326.0,331.0,213.0,315.0,361.0,183.0,143.0,,239.0,Third Line,82,1219.3666666667,15,7,28,1986-07-14,RUS,RUS,73,228,2006,2,14,44,8473579.0
2014-2015,Nino Niederreiter,MIN,F,206.0,31.0,170.0,,274.0,22.0,155.0,85.0,286.0,300.0,150.0,111.0,,185.0,Third Line,80,1162.9166666667,24,7,21,1992-09-08,CHE,CHE,74,218,2010,1,5,5,8475799.0
2014-2015,Olli Jokinen,NSH,F,232.0,153.0,,186.0,245.0,84.0,108.0,279.0,284.0,335.0,375.0,201.0,160.0,256.0,Fourth Line,62,822.36666666667,4,6,35,1978-12-05,FIN,FIN,74,210,1997,1,3,3,8466140.0
2014-2015,Olli Jokinen,STL,F,232.0,153.0,,186.0,245.0,84.0,108.0,279.0,284.0,335.0,375.0,201.0,160.0,256.0,Fourth Line,62,822.36666666667,4,6,35,1978-12-05,FIN,FIN,74,210,1997,1,3,3,8466140.0
2014-2015,Olli Jokinen,TOR,F,232.0,153.0,,186.0,245.0,84.0,108.0,279.0,284.0,335.0,375.0,201.0,160.0,256.0,Fourth Line,62,822.36666666667,4,6,35,1978-12-05,FIN,FIN,74,210,1997,1,3,3,8466140.0
2014-2015,Ondrej Palat,TBL,F,30.0,156.0,192.0,36.0,12.0,135.0,178.0,142.0,7.0,118.0,227.0,168.0,,69.0,Second Line,75,1307.35,16,25,23,1991-03-28,CZE,CZE,72,194,2011,7,27,208,8476292.0
2014-2015,PA Parenteau,MTL,F,169.0,266.0,233.0,,185.0,223.0,218.0,243.0,93.0,76.0,293.0,321.0,,183.0,Third Line,56,839.33333333333,8,9,31,1983-03-24,CAN,CAN,72,200,2001,9,5,264,8469707.0
2014-2015,Patric Hornqvist,PIT,F,23.0,32.0,51.0,,85.0,143.0,8.0,24.0,99.0,80.0,34.0,240.0,,23.0,Second Line,64,1129.85,25,14,27,1987-01-01,SWE,SWE,71,189,2005,7,36,230,8471887.0
2014-2015,Patrice Bergeron,BOS,F,27.0,2.0,15.0,48.0,43.0,7.0,30.0,39.0,83.0,411.0,325.0,339.0,1.0,33.0,First Line,81,1468.6166666667,23,22,29,1985-07-24,CAN,CAN,73,196,2003,2,15,45,8470638.0
2014-2015,Patrick Dwyer,CAR,F,312.0,229.0,,127.0,289.0,313.0,230.0,329.0,267.0,280.0,186.0,110.0,,324.0,Fourth Line,71,906.88333333333,5,4,31,1983-06-22,USA,USA,71,175,2002,4,20,116,8470302.0
2014-2015,Patrick Eaves,DAL,F,117.0,86.0,54.0,,74.0,148.0,58.0,207.0,232.0,180.0,48.0,155.0,,205.0,Third Line,47,644.71666666667,14,6,30,1984-05-01,CAN,USA,70,203,2003,1,29,29,8470622.0
2014-2015,Patrick Kaleta,BUF,F,424.0,344.0,,188.0,424.0,410.0,381.0,423.0,396.0,398.0,2.0,19.0,,412.0,Fringe,42,372.43333333333,0,2,28,1986-06-08,USA,USA,73,198,2004,6,13,176,8471388.0
2014-2015,Patrick Kane,CHI,F,29.0,297.0,37.0,,96.0,232.0,70.0,13.0,51.0,5.0,84.0,415.0,,10.0,First Line,61,1211.6666666667,27,25,25,1988-11-19,USA,USA,70,177,2007,1,1,1,8474141.0
2014-2015,Patrick Marleau,SJS,F,94.0,410.0,4.0,150.0,28.0,360.0,112.0,203.0,119.0,283.0,198.0,288.0,91.0,36.0,First Line,82,1606.4333333333,19,21,34,1979-09-15,CAN,CAN,74,215,1997,1,2,2,8466139.0
2014-2015,Patrick Maroon,ANA,F,60.0,362.0,128.0,,69.0,225.0,168.0,166.0,14.0,183.0,337.0,101.0,,229.0,Third Line,71,1014.0833333333,9,19,26,1988-04-23,USA,USA,75,234,2007,6,10,161,8474034.0
2014-2015,Patrick Sharp,CHI,F,40.0,262.0,29.0,,57.0,239.0,10.0,151.0,75.0,10.0,199.0,282.0,,28.0,Second Line,68,1143.1333333333,16,15,32,1981-12-27,CAN,CAN,73,200,2001,3,32,95,8469544.0
2014-2015,Patrik Berglund,STL,F,221.0,26.0,259.0,61.0,206.0,29.0,146.0,173.0,302.0,245.0,356.0,228.0,112.0,222.0,Third Line,77,1122.4166666667,12,8,26,1988-06-02,SWE,SWE,76,215,2006,1,25,25,8473534.0
2014-2015,Patrik Elias,NJD,F,268.0,244.0,155.0,140.0,296.0,80.0,327.0,228.0,211.0,295.0,247.0,401.0,167.0,135.0,Second Line,69,1217.3,13,12,38,1976-04-13,CZE,CZE,73,190,1994,2,25,51,8460542.0
2014-2015,Paul Byron,CGY,F,364.0,100.0,,68.0,303.0,166.0,411.0,344.0,323.0,365.0,124.0,149.0,,313.0,Third Line,57,824.68333333333,6,6,25,1989-04-27,CAN,CAN,69,164,2007,6,28,179,8474038.0
2014-2015,Paul Gaustad,NSH,F,403.0,12.0,,108.0,411.0,27.0,401.0,372.0,331.0,422.0,382.0,73.0,5.0,354.0,Fourth Line,73,907.65,4,5,32,1982-02-03,USA,USA,77,227,2000,7,23,220,8468700.0
2014-2015,Paul Stastny,STL,F,135.0,145.0,86.0,12.0,75.0,179.0,268.0,195.0,91.0,357.0,327.0,385.0,12.0,91.0,Second Line,74,1304.4333333333,16,17,28,1985-12-27,CAN,USA,72,193,2005,2,14,44,8471669.0
2014-2015,Pavel Datsyuk,DET,F,84.0,3.0,8.0,,81.0,25.0,187.0,107.0,103.0,60.0,22.0,325.0,42.0,17.0,First Line,63,1200.2333333333,26,24,36,1978-07-20,RUS,RUS,71,188,1998,6,26,171,8467514.0
2014-2015,Peter Holland,TOR,F,284.0,295.0,256.0,122.0,352.0,407.0,292.0,161.0,259.0,382.0,340.0,164.0,152.0,268.0,Third Line,62,900.31666666667,11,9,23,1991-01-14,CAN,CAN,74,193,2009,1,15,15,8475180.0
2014-2015,Phil Kessel,TOR,F,61.0,424.0,36.0,,149.0,423.0,34.0,52.0,128.0,211.0,272.0,420.0,,16.0,First Line,82,1541.05,25,17,26,1987-10-02,USA,USA,71,208,2006,1,5,5,8473548.0
2014-2015,Phil Varone,BUF,F,411.0,407.0,,,409.0,421.0,408.0,307.0,424.0,297.0,364.0,227.0,153.0,348.0,Fourth Line,28,376.43333333333,3,1,23,1990-12-04,CAN,CAN,70,193,2009,5,26,147,8475321.0
2014-2015,Pierre-Edouard Bellemare,PHI,F,334.0,39.0,,143.0,363.0,146.0,153.0,325.0,368.0,170.0,51.0,142.0,128.0,340.0,Fourth Line,81,1039.3833333333,6,4,29,1985-03-06,FRA,FRA,71,198,-,-,-,-,8477930.0
2014-2015,R.J. Umberger,PHI,F,310.0,195.0,226.0,126.0,343.0,269.0,233.0,278.0,277.0,287.0,112.0,158.0,,244.0,Third Line,67,925.85,9,5,32,1982-05-03,USA,USA,74,214,2001,1,16,16,8469469.0
2014-2015,Radim Vrbata,VAN,F,76.0,249.0,32.0,,240.0,279.0,18.0,100.0,86.0,128.0,283.0,343.0,,27.0,Second Line,79,1312.3333333333,31,18,33,1981-06-13,CZE,CZE,73,194,1999,7,26,212,8468085.0
2014-2015,Reilly Smith,BOS,F,138.0,78.0,81.0,,78.0,35.0,250.0,177.0,125.0,251.0,169.0,295.0,,195.0,Third Line,81,1247.4333333333,13,17,23,1991-04-01,CAN,CAN,73,185,2009,3,8,69,8475191.0
2014-2015,Rene Bourque,ANA,F,210.0,409.0,178.0,,252.0,395.0,93.0,316.0,156.0,177.0,316.0,174.0,,274.0,Fourth Line,51,644.35,6,7,32,1981-12-10,CAN,CAN,74,217,-,-,-,-,8471504.0
2014-2015,Rene Bourque,CBJ,F,210.0,409.0,178.0,,252.0,395.0,93.0,316.0,156.0,177.0,316.0,174.0,,274.0,Fourth Line,51,644.35,6,7,32,1981-12-10,CAN,CAN,74,217,-,-,-,-,8471504.0
2014-2015,Rene Bourque,MTL,F,210.0,409.0,178.0,,252.0,395.0,93.0,316.0,156.0,177.0,316.0,174.0,,274.0,Fourth Line,51,644.35,6,7,32,1981-12-10,CAN,CAN,74,217,-,-,-,-,8471504.0
2014-2015,Richard Panik,TOR,F,330.0,112.0,231.0,,286.0,213.0,314.0,294.0,377.0,258.0,89.0,145.0,,325.0,Fourth Line,76,885.0,11,4,23,1991-02-07,SVK,SVK,73,203,2009,2,22,52,8475209.0
2014-2015,Rick Nash,NYR,F,1.0,212.0,84.0,28.0,40.0,294.0,1.0,2.0,60.0,46.0,245.0,366.0,,9.0,Second Line,79,1378.7833333333,42,20,30,1984-06-16,CAN,CAN,76,211,2002,1,1,1,8470041.0
2014-2015,Rickard Rakell,ANA,F,180.0,280.0,113.0,,121.0,140.0,194.0,263.0,229.0,132.0,360.0,216.0,149.0,242.0,Fourth Line,71,891.1,9,11,21,1993-05-05,SWE,SWE,73,195,2011,1,30,30,8476483.0
2014-2015,Riley Nash,CAR,F,258.0,35.0,175.0,11.0,161.0,196.0,352.0,232.0,220.0,111.0,202.0,213.0,123.0,275.0,Second Line,68,1109.2666666667,8,11,25,1989-05-09,CAN,CAN,74,188,2007,1,21,21,8474062.0
2014-2015,Riley Sheahan,DET,F,174.0,91.0,105.0,,146.0,31.0,303.0,235.0,87.0,14.0,72.0,400.0,103.0,217.0,Second Line,79,1235.75,13,14,22,1991-12-07,CAN,CAN,74,214,2010,1,21,21,8475772.0
2014-2015,Rob Klinkhammer,ARI,F,338.0,261.0,,,313.0,122.0,310.0,305.0,361.0,388.0,15.0,18.0,,395.0,Fourth Line,69,774.01666666667,5,3,28,1986-08-12,CAN,CAN,75,214,-,-,-,-,8473970.0
2014-2015,Rob Klinkhammer,EDM,F,338.0,261.0,,,313.0,122.0,310.0,305.0,361.0,388.0,15.0,18.0,,395.0,Fourth Line,69,774.01666666667,5,3,28,1986-08-12,CAN,CAN,75,214,-,-,-,-,8473970.0
2014-2015,Rob Klinkhammer,PIT,F,338.0,261.0,,,313.0,122.0,310.0,305.0,361.0,388.0,15.0,18.0,,395.0,Fourth Line,69,774.01666666667,5,3,28,1986-08-12,CAN,CAN,75,214,-,-,-,-,8473970.0
2014-2015,Ronalds Kenins,VAN,F,188.0,371.0,,,234.0,367.0,272.0,215.0,57.0,262.0,399.0,58.0,,294.0,Fourth Line,30,368.05,4,5,23,1991-02-28,LVA,LVA,72,201,-,-,-,-,8477589.0
2014-2015,Ryan Callahan,TBL,F,75.0,97.0,143.0,,77.0,217.0,85.0,157.0,71.0,49.0,73.0,74.0,,56.0,Second Line,77,1365.6166666667,24,21,29,1985-03-21,USA,USA,70,187,2004,4,29,127,8471339.0
2014-2015,Ryan Carter,MIN,F,314.0,10.0,,2.0,355.0,23.0,279.0,322.0,241.0,387.0,281.0,106.0,,356.0,Fourth Line,53,534.81666666667,3,5,31,1983-08-03,USA,USA,73,205,-,-,-,-,8473646.0
2014-2015,Ryan Garbutt,DAL,F,49.0,219.0,,32.0,97.0,342.0,24.0,192.0,45.0,384.0,393.0,162.0,,193.0,Third Line,67,908.91666666667,8,11,29,1985-08-12,CAN,CAN,72,195,-,-,-,-,8476116.0
2014-2015,Ryan Getzlaf,ANA,F,20.0,94.0,34.0,90.0,24.0,226.0,185.0,38.0,3.0,263.0,298.0,229.0,83.0,13.0,First Line,77,1547.0666666667,25,31,29,1985-05-10,CAN,CAN,76,220,2003,1,19,19,8470612.0
2014-2015,Ryan Johansen,CBJ,F,124.0,353.0,39.0,168.0,177.0,328.0,162.0,73.0,198.0,298.0,312.0,256.0,52.0,45.0,First Line,82,1599.1833333333,26,24,22,1992-07-31,CAN,CAN,75,218,2010,1,4,4,8475793.0
2014-2015,Ryan Kesler,ANA,F,218.0,187.0,24.0,26.0,130.0,286.0,201.0,214.0,308.0,360.0,242.0,150.0,6.0,66.0,First Line,81,1580.5,20,16,30,1984-08-31,USA,USA,74,206,2003,1,23,23,8470616.0
2014-2015,Ryan Nugent-Hopkins,EDM,F,184.0,367.0,137.0,169.0,170.0,388.0,253.0,115.0,209.0,86.0,28.0,294.0,173.0,73.0,First Line,76,1568.6833333333,24,15,21,1993-04-12,CAN,CAN,72,195,2011,1,1,1,8476454.0
2014-2015,Ryan O'Reilly,COL,F,189.0,103.0,136.0,24.0,220.0,331.0,274.0,171.0,126.0,380.0,77.0,406.0,54.0,79.0,First Line,82,1616.1333333333,17,25,23,1991-02-07,CAN,CAN,73,207,2009,2,3,33,8475158.0
2014-2015,Ryan Reaves,STL,F,402.0,79.0,,,401.0,48.0,407.0,327.0,384.0,196.0,417.0,3.0,,416.0,Fringe,81,690.06666666667,6,3,27,1987-01-20,CAN,CAN,74,225,2005,5,31,156,8471817.0
2014-2015,Ryan Spooner,BOS,F,128.0,395.0,17.0,,173.0,371.0,111.0,147.0,116.0,52.0,100.0,350.0,150.0,99.0,Third Line,29,421.6,8,4,22,1992-01-30,CAN,CAN,70,191,2010,2,15,45,8475727.0
2014-2015,Ryan Strome,NYI,F,12.0,403.0,179.0,,2.0,376.0,61.0,108.0,8.0,217.0,344.0,231.0,144.0,123.0,Third Line,81,1247.2333333333,17,25,21,1993-07-11,CAN,CAN,73,191,2011,1,5,5,8476458.0
2014-2015,Ryan White,PHI,F,318.0,55.0,,,390.0,71.0,245.0,183.0,335.0,318.0,415.0,27.0,57.0,335.0,Fourth Line,34,398.58333333333,6,4,26,1988-03-17,CAN,CAN,72,200,2006,3,3,66,8473466.0
2014-2015,Sam Gagner,ARI,F,237.0,401.0,95.0,,225.0,396.0,207.0,330.0,145.0,38.0,357.0,341.0,151.0,128.0,Second Line,81,1396.6,15,19,25,1989-08-10,CAN,CAN,71,201,2007,1,6,6,8474040.0
2014-2015,Scott Gomez,NJD,F,333.0,343.0,222.0,,233.0,235.0,389.0,371.0,269.0,137.0,200.0,393.0,147.0,252.0,Second Line,58,957.76666666667,7,13,34,1979-12-23,USA,USA,71,200,1998,1,27,27,8467351.0
2014-2015,Scott Hartnell,CBJ,F,48.0,310.0,46.0,,84.0,257.0,74.0,81.0,41.0,160.0,395.0,122.0,,53.0,Second Line,77,1331.8666666667,28,21,32,1982-04-18,CAN,CAN,74,215,2000,1,6,6,8468486.0
2014-2015,Scott Laughton,PHI,F,385.0,345.0,,14.0,371.0,234.0,169.0,419.0,373.0,158.0,363.0,86.0,120.0,332.0,Fourth Line,31,394.3,2,3,20,1994-05-30,CAN,CAN,73,190,2012,1,20,20,8476872.0
2014-2015,Scottie Upshall,FLA,F,243.0,109.0,,192.0,279.0,103.0,130.0,200.0,242.0,214.0,129.0,97.0,,261.0,Fourth Line,63,798.96666666667,8,4,30,1983-10-07,CAN,CAN,72,200,2002,1,6,6,8470105.0
2014-2015,Sean Bergenheim,FLA,F,82.0,54.0,,,145.0,66.0,32.0,67.0,200.0,260.0,304.0,188.0,,204.0,Fourth Line,56,734.56666666667,9,6,30,1984-02-08,FIN,FIN,71,201,2002,1,22,22,8470176.0
2014-2015,Sean Bergenheim,MIN,F,82.0,54.0,,,145.0,66.0,32.0,67.0,200.0,260.0,304.0,188.0,,204.0,Fourth Line,56,734.56666666667,9,6,30,1984-02-08,FIN,FIN,71,201,2002,1,22,22,8470176.0
2014-2015,Sean Couturier,PHI,F,275.0,254.0,228.0,104.0,319.0,178.0,269.0,269.0,166.0,399.0,117.0,299.0,137.0,198.0,First Line,82,1507.8333333333,15,13,21,1992-12-07,USA,CAN,75,211,2011,1,8,8,8476461.0
2014-2015,Sean Monahan,CGY,F,235.0,366.0,93.0,69.0,292.0,391.0,239.0,80.0,237.0,188.0,155.0,384.0,131.0,81.0,First Line,81,1589.3333333333,31,20,19,1994-10-12,CAN,CAN,74,196,2013,1,6,6,8477497.0
2014-2015,Seth Griffith,BOS,F,349.0,96.0,245.0,,349.0,191.0,363.0,97.0,420.0,107.0,323.0,351.0,,294.0,Fourth Line,30,403.3,6,1,21,1993-01-04,CAN,CAN,69,190,2012,5,10,131,8476495.0
2014-2015,Shane Doan,ARI,F,205.0,369.0,71.0,,224.0,353.0,170.0,241.0,159.0,163.0,308.0,157.0,,114.0,First Line,79,1491.7666666667,14,16,37,1976-10-10,CAN,CAN,73,223,1995,1,7,7,8462038.0
2014-2015,Shawn Horcoff,DAL,F,270.0,328.0,229.0,111.0,95.0,290.0,386.0,363.0,154.0,238.0,414.0,226.0,82.0,316.0,Fourth Line,76,989.48333333333,11,10,35,1978-09-17,CAN,CAN,73,210,1998,4,13,99,8467423.0
2014-2015,Shawn Matthias,VAN,F,186.0,241.0,,83.0,268.0,310.0,116.0,31.0,374.0,136.0,223.0,247.0,,237.0,Fourth Line,78,1022.2,18,7,26,1988-02-19,CAN,CAN,76,231,2006,2,17,47,8473574.0
2014-2015,Shawn Thornton,FLA,F,367.0,114.0,,,397.0,77.0,94.0,377.0,416.0,109.0,397.0,43.0,,400.0,Fourth Line,46,440.86666666667,1,1,37,1977-07-23,CAN,CAN,74,217,1997,7,29,190,8465978.0
2014-2015,Sidney Crosby,PIT,F,9.0,255.0,21.0,,15.0,130.0,80.0,44.0,4.0,98.0,74.0,330.0,85.0,3.0,First Line,77,1538.5333333333,28,31,27,1987-08-07,CAN,CAN,71,200,2005,1,1,1,8471675.0
2014-2015,Stephen Gionta,NJD,F,356.0,20.0,,20.0,379.0,5.0,222.0,331.0,357.0,364.0,55.0,123.0,172.0,338.0,Fourth Line,61,804.28333333333,5,6,30,1983-10-09,USA,USA,67,177,-,-,-,-,8472410.0
2014-2015,Stephen Weiss,DET,F,325.0,148.0,205.0,,336.0,57.0,397.0,260.0,248.0,99.0,380.0,389.0,,307.0,Fourth Line,52,589.85,9,7,31,1983-04-03,CAN,CAN,71,190,2001,1,4,4,8469457.0
2014-2015,Steve Bernier,NJD,F,267.0,33.0,173.0,,310.0,62.0,237.0,218.0,233.0,175.0,36.0,132.0,,234.0,Fourth Line,67,866.75,16,10,29,1985-03-31,CAN,CAN,75,222,2003,1,16,16,8470609.0
2014-2015,Steve Downie,PIT,F,277.0,152.0,172.0,,328.0,136.0,232.0,287.0,215.0,147.0,423.0,134.0,,249.0,Fourth Line,72,895.23333333333,14,8,27,1987-04-03,CAN,CAN,71,191,2005,1,29,29,8471703.0
2014-2015,Steve Ott,STL,F,399.0,352.0,,109.0,374.0,282.0,406.0,400.0,321.0,314.0,377.0,36.0,32.0,373.0,Fourth Line,78,907.46666666667,3,4,32,1982-08-19,CAN,CAN,72,193,2000,1,25,25,8468505.0
2014-2015,Steven Stamkos,TBL,F,22.0,226.0,49.0,,107.0,204.0,71.0,4.0,94.0,113.0,50.0,259.0,116.0,5.0,First Line,82,1588.15,43,22,24,1990-02-07,CAN,CAN,72,182,2008,1,1,1,8474564.0
2014-2015,T.J. Oshie,STL,F,90.0,64.0,73.0,18.0,114.0,107.0,244.0,128.0,29.0,359.0,64.0,249.0,,67.0,First Line,72,1356.0333333333,19,23,27,1986-12-23,USA,USA,72,187,2005,1,24,24,8471698.0
2014-2015,TJ Galiardi,WPG,F,366.0,214.0,,191.0,306.0,280.0,294.0,393.0,389.0,116.0,25.0,187.0,,374.0,Fourth Line,38,397.5,1,0,26,1988-04-22,CAN,CAN,74,185,2007,2,25,55,8474001.0
2014-2015,Tanner Glass,NYR,F,414.0,290.0,,80.0,399.0,318.0,393.0,416.0,362.0,396.0,369.0,7.0,,404.0,Fourth Line,66,676.03333333333,1,3,30,1983-11-29,CAN,CAN,73,213,2003,9,4,265,8470854.0
2014-2015,Tanner Pearson,LAK,F,95.0,126.0,216.0,,23.0,76.0,145.0,26.0,304.0,271.0,132.0,181.0,,262.0,Fourth Line,42,558.26666666667,12,2,22,1992-08-10,CAN,CAN,73,201,2012,1,30,30,8476871.0
2014-2015,Taylor Beck,NSH,F,305.0,14.0,,,393.0,8.0,231.0,297.0,167.0,417.0,78.0,221.0,,330.0,Fourth Line,62,739.65,8,7,23,1991-05-13,CAN,CAN,74,203,2009,3,9,70,8475192.0
2014-2015,Taylor Hall,EDM,F,64.0,408.0,56.0,,160.0,400.0,86.0,158.0,15.0,105.0,239.0,296.0,,21.0,First Line,53,1017.5166666667,14,16,22,1991-11-14,CAN,CAN,73,210,2010,1,1,1,8475791.0
2014-2015,Teddy Purcell,EDM,F,231.0,394.0,158.0,21.0,164.0,351.0,249.0,339.0,117.0,93.0,276.0,413.0,,206.0,Second Line,82,1407.1666666667,12,16,28,1985-09-08,CAN,CAN,74,195,-,-,-,-,8473962.0
2014-2015,Teemu Pulkkinen,DET,F,137.0,108.0,132.0,,204.0,12.0,25.0,65.0,401.0,8.0,420.0,423.0,,255.0,Fourth Line,31,355.75,5,1,22,1992-01-02,FIN,FIN,70,185,2010,4,21,111,8475800.0
2014-2015,Teuvo Teravainen,CHI,F,129.0,105.0,247.0,,134.0,40.0,50.0,223.0,257.0,84.0,79.0,399.0,,259.0,Fourth Line,34,434.66666666667,4,4,19,1994-09-11,FIN,FIN,71,191,2012,1,18,18,8476882.0
2014-2015,Thomas Vanek,MIN,F,68.0,416.0,44.0,,162.0,373.0,175.0,78.0,18.0,19.0,374.0,391.0,,63.0,Second Line,80,1296.65,21,23,30,1984-01-19,AUT,AUT,74,214,2003,1,5,5,8470598.0
2014-2015,Tim Jackman,ANA,F,276.0,199.0,,,271.0,194.0,90.0,139.0,411.0,47.0,370.0,21.0,,398.0,Fringe,55,460.93333333333,5,0,32,1981-11-14,USA,USA,74,188,2001,2,8,38,8469490.0
2014-2015,Tobias Rieder,ARI,F,264.0,200.0,253.0,180.0,314.0,308.0,26.0,254.0,398.0,203.0,38.0,182.0,,174.0,Second Line,72,1216.5666666667,13,2,21,1993-01-10,DEU,DEU,71,189,2011,4,23,114,8476356.0
2014-2015,Tom Wilson,WSH,F,299.0,63.0,,,267.0,63.0,273.0,369.0,244.0,83.0,119.0,12.0,,378.0,Fourth Line,67,732.76666666667,4,7,20,1994-03-29,CAN,CAN,76,220,2012,1,16,16,8476880.0
2014-2015,Tomas Fleischmann,ANA,F,116.0,246.0,189.0,164.0,217.0,165.0,113.0,264.0,43.0,181.0,104.0,298.0,,211.0,Third Line,66,970.38333333333,8,16,30,1984-05-16,CZE,CZE,73,192,2002,2,33,63,8470039.0
2014-2015,Tomas Fleischmann,FLA,F,116.0,246.0,189.0,164.0,217.0,165.0,113.0,264.0,43.0,181.0,104.0,298.0,,211.0,Third Line,66,970.38333333333,8,16,30,1984-05-16,CZE,CZE,73,192,2002,2,33,63,8470039.0
2014-2015,Tomas Hertl,SJS,F,91.0,319.0,180.0,,49.0,185.0,101.0,69.0,176.0,294.0,54.0,215.0,,168.0,Third Line,82,1193.3,13,6,20,1993-11-12,CZE,CZE,75,215,2012,1,17,17,8476881.0
2014-2015,Tomas Jurco,DET,F,178.0,76.0,167.0,,209.0,14.0,102.0,338.0,104.0,51.0,9.0,121.0,,289.0,Fourth Line,63,725.15,3,9,21,1992-12-28,SVK,SVK,74,197,2011,2,5,35,8476430.0
2014-2015,Tomas Kopecky,FLA,F,319.0,243.0,,79.0,366.0,171.0,95.0,383.0,255.0,256.0,175.0,209.0,,317.0,Fourth Line,64,825.83333333333,2,5,32,1982-02-05,SVK,SVK,75,210,2000,2,8,38,8468518.0
2014-2015,Tomas Plekanec,MTL,F,120.0,359.0,108.0,159.0,214.0,332.0,57.0,127.0,140.0,343.0,280.0,365.0,87.0,48.0,First Line,82,1570.7666666667,26,20,31,1982-10-31,CZE,CZE,71,190,2001,3,8,71,8469521.0
2014-2015,Tomas Tatar,DET,F,71.0,73.0,42.0,,91.0,15.0,72.0,21.0,253.0,16.0,57.0,243.0,,86.0,Second Line,82,1330.3,29,16,23,1990-12-01,SVK,SVK,70,173,2009,2,30,60,8475193.0
2014-2015,Tommy Wingels,SJS,F,173.0,332.0,88.0,34.0,89.0,330.0,128.0,216.0,268.0,197.0,33.0,35.0,,137.0,Second Line,75,1235.3166666667,15,14,26,1988-04-12,USA,USA,72,200,2008,6,26,177,8474739.0
2014-2015,Torrey Mitchell,BUF,F,396.0,106.0,,118.0,408.0,176.0,405.0,358.0,295.0,409.0,353.0,233.0,117.0,369.0,Third Line,65,922.88333333333,6,5,29,1985-01-30,CAN,CAN,71,186,2004,4,28,126,8471338.0
2014-2015,Torrey Mitchell,MTL,F,396.0,106.0,,118.0,408.0,176.0,405.0,358.0,295.0,409.0,353.0,233.0,117.0,369.0,Third Line,65,922.88333333333,6,5,29,1985-01-30,CAN,CAN,71,186,2004,4,28,126,8471338.0
2014-2015,Travis Moen,DAL,F,348.0,107.0,,,324.0,167.0,368.0,382.0,235.0,377.0,286.0,91.0,,380.0,Fourth Line,44,412.8,3,4,32,1982-04-06,CAN,CAN,74,215,2000,5,25,155,8468635.0
