Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2020-2021,Paul Byron,MTL,F,241.0,89.0,,132.0,201.0,79.0,417.0,343.0,148.0,187.0,240.0,69.0,,294.0,Fourth Line,46,591.23333333333,5,8,31,1989-04-27,CAN,CAN,69,164,2007,6,28,179
2020-2021,Paul Stastny,WPG,F,150.0,253.0,111.0,189.0,42.0,249.0,267.0,126.0,196.0,146.0,390.0,320.0,21.0,151.0,Second Line,56,974.93333333333,13,10,34,1985-12-27,CAN,USA,72,193,2005,2,14,44
2020-2021,Pavel Buchnevich,NYR,F,79.0,393.0,83.0,164.0,126.0,341.0,171.0,95.0,235.0,76.0,173.0,267.0,,81.0,First Line,54,1011.5666666667,20,17,25,1995-04-17,RUS,RUS,73,196,2013,3,14,75
2020-2021,Pavel Zacha,NJD,F,278.0,448.0,130.0,72.0,225.0,431.0,265.0,199.0,342.0,136.0,161.0,285.0,84.0,157.0,Second Line,50,857.75,17,10,23,1997-04-06,CZE,CZE,76,199,2015,1,6,6
2020-2021,Phil Kessel,ARI,F,207.0,441.0,127.0,,268.0,411.0,149.0,130.0,32.0,118.0,363.0,452.0,,94.0,Second Line,56,956.9,20,9,32,1987-10-02,USA,USA,71,208,2006,1,5,5
2020-2021,Philipp Kurashev,CHI,F,430.0,406.0,203.0,,403.0,416.0,364.0,320.0,238.0,418.0,337.0,332.0,166.0,350.0,Fourth Line,53,691.71666666667,8,3,20,1999-10-12,CHE,CHE,72,190,2018,4,27,120
2020-2021,Phillip Danault,MTL,F,45.0,93.0,281.0,109.0,2.0,44.0,359.0,382.0,404.0,93.0,333.0,183.0,19.0,192.0,Second Line,53,894.08333333333,5,15,27,1993-02-24,CAN,CAN,73,200,2011,1,26,26
2020-2021,Phillip Di Giuseppe,NYR,F,131.0,45.0,,,259.0,197.0,110.0,435.0,176.0,111.0,379.0,33.0,,329.0,Fourth Line,31,343.88333333333,1,6,26,1993-10-09,CAN,CAN,72,193,2012,2,8,38
2020-2021,Pierre Engvall,TOR,F,206.0,356.0,,181.0,153.0,209.0,182.0,216.0,383.0,314.0,357.0,236.0,195.0,323.0,Fourth Line,42,501.03333333333,7,3,24,1996-05-31,SWE,SWE,77,219,2014,7,8,188
2020-2021,Pierre-Edouard Bellemare,COL,F,288.0,4.0,,43.0,135.0,6.0,321.0,279.0,371.0,396.0,320.0,301.0,9.0,325.0,Fourth Line,53,600.31666666667,9,0,35,1985-03-06,FRA,FRA,71,198,-,-,-,-
2020-2021,Pierre-Luc Dubois,"CBJ, WPG",F,193.0,132.0,89.0,,110.0,223.0,198.0,189.0,14.0,179.0,254.0,188.0,122.0,126.0,Third Line,46,690.28333333333,9,5,22,1998-06-24,CAN,CAN,76,214,2016,1,3,3
2020-2021,Pius Suter,CHI,F,251.0,333.0,200.0,,288.0,410.0,209.0,174.0,160.0,216.0,319.0,386.0,169.0,175.0,Second Line,54,881.31666666667,13,10,24,1996-05-24,CHE,CHE,71,179,-,-,-,-
2020-2021,Radek Faksa,DAL,F,319.0,145.0,171.0,53.0,334.0,216.0,325.0,325.0,440.0,358.0,428.0,162.0,37.0,246.0,Second Line,55,958.68333333333,6,4,26,1994-01-09,CZE,CZE,75,225,2012,1,13,13
2020-2021,Rasmus Asplund,BUF,F,403.0,375.0,,,343.0,336.0,326.0,316.0,403.0,405.0,245.0,302.0,202.0,391.0,Fourth Line,28,359.93333333333,7,3,22,1997-12-03,SWE,SWE,71,185,2016,2,3,33
2020-2021,Reilly Smith,VGK,F,65.0,269.0,72.0,58.0,17.0,259.0,123.0,72.0,139.0,147.0,225.0,325.0,,107.0,Second Line,53,947.03333333333,14,8,29,1991-04-01,CAN,CAN,73,185,2009,3,8,69
2020-2021,Rhett Gardner,DAL,F,443.0,109.0,,,447.0,148.0,384.0,439.0,241.0,433.0,83.0,51.0,164.0,444.0,Fourth Line,28,278.96666666667,1,0,24,1996-02-28,CAN,CAN,75,210,2016,4,25,116
2020-2021,Richard Panik,"DET, WSH",F,223.0,125.0,294.0,195.0,213.0,108.0,291.0,314.0,154.0,276.0,358.0,112.0,,307.0,Fourth Line,48,593.55,4,5,29,1991-02-07,SVK,SVK,73,203,2009,2,22,52
2020-2021,Rickard Rakell,ANA,F,69.0,417.0,71.0,,163.0,400.0,38.0,147.0,101.0,64.0,169.0,232.0,,98.0,Second Line,52,926.95,9,15,27,1993-05-05,SWE,SWE,73,195,2011,1,30,30
2020-2021,Riley Nash,CBJ,F,409.0,11.0,,184.0,438.0,18.0,387.0,436.0,432.0,298.0,268.0,195.0,81.0,406.0,Fourth Line,37,466.06666666667,2,4,31,1989-05-09,CAN,CAN,74,188,2007,1,21,21
2020-2021,Riley Sheahan,BUF,F,382.0,380.0,,102.0,358.0,384.0,436.0,409.0,430.0,364.0,96.0,376.0,64.0,402.0,Fourth Line,53,705.0,4,7,28,1991-12-07,CAN,CAN,74,214,2010,1,21,21
2020-2021,Robby Fabbri,DET,F,230.0,416.0,222.0,,355.0,375.0,245.0,187.0,197.0,223.0,153.0,221.0,191.0,170.0,Second Line,30,518.08333333333,10,7,24,1996-01-22,CAN,CAN,71,185,2014,1,21,21
2020-2021,Robert Thomas,STL,F,205.0,103.0,167.0,,220.0,56.0,440.0,377.0,166.0,63.0,324.0,445.0,120.0,298.0,Third Line,33,448.9,3,6,21,1999-07-02,CAN,CAN,72,218,2017,1,20,20
2020-2021,Rocco Grimaldi,NSH,F,134.0,323.0,,,138.0,314.0,105.0,167.0,274.0,227.0,15.0,348.0,,266.0,Fourth Line,40,512.73333333333,10,3,27,1993-02-08,USA,USA,66,180,2011,2,3,33
2020-2021,Roope Hintz,DAL,F,68.0,134.0,10.0,176.0,74.0,60.0,132.0,61.0,50.0,32.0,54.0,194.0,68.0,77.0,First Line,41,747.51666666667,15,19,23,1996-11-17,FIN,FIN,75,215,2015,2,19,49
2020-2021,Ross Colton,TBL,F,197.0,90.0,,,337.0,43.0,99.0,21.0,45.0,353.0,44.0,126.0,156.0,267.0,Fourth Line,30,316.93333333333,9,2,23,1996-09-11,USA,USA,72,194,2016,4,27,118
2020-2021,Rudolfs Balcers,SJS,F,244.0,239.0,250.0,,171.0,405.0,272.0,203.0,320.0,278.0,420.0,176.0,,230.0,Third Line,41,603.16666666667,8,3,23,1997-04-08,LVA,LVA,71,182,2015,5,21,142
2020-2021,Ryan Carpenter,CHI,F,376.0,173.0,,70.0,264.0,175.0,330.0,397.0,369.0,428.0,289.0,82.0,95.0,387.0,Fourth Line,39,494.96666666667,4,0,29,1991-01-18,USA,USA,73,198,-,-,-,-
2020-2021,Ryan Donato,SJS,F,59.0,172.0,225.0,,214.0,251.0,32.0,88.0,120.0,100.0,4.0,218.0,,212.0,Fourth Line,50,630.51666666667,6,10,24,1996-04-09,USA,USA,72,190,2014,2,26,56
2020-2021,Ryan Dzingel,"CAR, OTT",F,324.0,259.0,141.0,,310.0,228.0,288.0,201.0,280.0,262.0,403.0,242.0,,238.0,Fourth Line,40,508.3,8,3,28,1992-03-09,USA,USA,72,190,2011,7,23,204
2020-2021,Ryan Getzlaf,ANA,F,237.0,243.0,158.0,,78.0,350.0,307.0,359.0,306.0,277.0,355.0,156.0,47.0,153.0,Second Line,48,795.78333333333,5,6,35,1985-05-10,CAN,CAN,76,220,2003,1,19,19
2020-2021,Ryan Hartman,MIN,F,199.0,50.0,269.0,119.0,229.0,89.0,204.0,295.0,340.0,219.0,385.0,212.0,198.0,236.0,Third Line,51,768.63333333333,7,8,25,1994-09-20,USA,USA,72,197,2013,1,30,30
2020-2021,Ryan Johansen,NSH,F,284.0,354.0,145.0,140.0,104.0,315.0,389.0,305.0,125.0,259.0,415.0,306.0,35.0,201.0,Second Line,47,797.53333333333,7,7,28,1992-07-31,CAN,CAN,75,218,2010,1,4,4
2020-2021,Ryan Lomberg,FLA,F,196.0,308.0,,,341.0,351.0,116.0,340.0,402.0,248.0,448.0,7.0,,423.0,Fourth Line,34,330.41666666667,2,2,25,1994-09-12,CAN,CAN,69,187,-,-,-,-
2020-2021,Ryan MacInnis,CBJ,F,450.0,321.0,,,448.0,211.0,404.0,454.0,417.0,446.0,202.0,127.0,155.0,448.0,Fourth Line,16,159.58333333333,0,0,24,1996-02-14,USA,USA,75,201,2014,2,13,43
2020-2021,Ryan Nugent-Hopkins,EDM,F,158.0,260.0,26.0,96.0,86.0,308.0,142.0,120.0,153.0,128.0,275.0,393.0,77.0,43.0,First Line,52,1080.1666666667,16,10,27,1993-04-12,CAN,CAN,72,195,2011,1,1,1
2020-2021,Ryan O'Reilly,STL,F,218.0,79.0,52.0,105.0,222.0,115.0,299.0,179.0,328.0,81.0,170.0,438.0,3.0,48.0,First Line,56,1161.9333333333,24,14,29,1991-02-07,CAN,CAN,73,207,2009,2,3,33
2020-2021,Ryan Reaves,VGK,F,303.0,77.0,,,94.0,143.0,403.0,375.0,37.0,354.0,388.0,1.0,,432.0,Fourth Line,37,367.38333333333,1,1,33,1987-01-20,CAN,CAN,74,225,2005,5,31,156
2020-2021,Ryan Strome,NYR,F,130.0,409.0,27.0,73.0,112.0,360.0,219.0,184.0,242.0,37.0,421.0,364.0,121.0,79.0,First Line,56,1023.2166666667,14,19,27,1993-07-11,CAN,CAN,73,191,2011,1,5,5
2020-2021,Sam Bennett,"CGY, FLA",F,88.0,205.0,227.0,179.0,93.0,153.0,85.0,119.0,128.0,209.0,423.0,66.0,171.0,210.0,Third Line,48,692.23333333333,10,7,24,1996-06-20,CAN,CAN,73,195,2014,1,4,4
2020-2021,Sam Gagner,DET,F,176.0,296.0,270.0,166.0,244.0,184.0,93.0,218.0,180.0,274.0,345.0,408.0,179.0,232.0,Third Line,42,648.51666666667,7,5,31,1989-08-10,CAN,CAN,71,201,2007,1,6,6
2020-2021,Sam Lafferty,PIT,F,327.0,160.0,,,427.0,171.0,285.0,413.0,438.0,231.0,436.0,23.0,133.0,418.0,Fourth Line,34,332.38333333333,0,3,25,1995-03-06,USA,USA,73,195,2014,4,23,113
2020-2021,Sam Reinhart,BUF,F,247.0,247.0,125.0,,253.0,213.0,200.0,78.0,42.0,215.0,168.0,432.0,188.0,73.0,First Line,54,1055.1,25,8,24,1995-11-06,CAN,CAN,74,193,2014,1,2,2
2020-2021,Sam Steel,ANA,F,396.0,407.0,215.0,,262.0,404.0,414.0,352.0,106.0,327.0,273.0,315.0,55.0,313.0,Third Line,42,609.76666666667,6,3,22,1998-02-03,CAN,CAN,71,184,2016,1,30,30
2020-2021,Sammy Blais,STL,F,340.0,238.0,,,360.0,199.0,376.0,243.0,156.0,292.0,157.0,9.0,,344.0,Fourth Line,36,434.31666666667,8,4,24,1996-06-17,CAN,CAN,74,206,2014,6,26,176
2020-2021,Samuel Morin,PHI,F,451.0,18.0,,,440.0,59.0,443.0,452.0,46.0,452.0,453.0,44.0,,443.0,Fourth Line,20,203.83333333333,1,0,25,1995-07-12,CAN,CAN,78,202,2013,1,11,11
2020-2021,Scott Laughton,PHI,F,257.0,177.0,,44.0,290.0,189.0,290.0,250.0,361.0,211.0,408.0,60.0,59.0,209.0,Third Line,53,817.28333333333,9,9,26,1994-05-30,CAN,CAN,73,190,2012,1,20,20
2020-2021,Sean Couturier,PHI,F,61.0,106.0,57.0,32.0,76.0,53.0,106.0,69.0,204.0,80.0,97.0,344.0,8.0,32.0,First Line,45,869.76666666667,18,13,27,1992-12-07,USA,CAN,75,211,2011,1,8,8
2020-2021,Sean Kuraly,BOS,F,321.0,180.0,,34.0,367.0,195.0,180.0,403.0,443.0,350.0,297.0,71.0,38.0,304.0,Third Line,47,661.33333333333,4,3,27,1993-01-20,USA,USA,74,213,2011,5,12,133
2020-2021,Sean Monahan,CGY,F,156.0,305.0,120.0,,199.0,267.0,174.0,91.0,96.0,90.0,167.0,307.0,60.0,101.0,Second Line,50,884.41666666667,10,12,25,1994-10-12,CAN,CAN,74,196,2013,1,6,6
2020-2021,Sebastian Aho,CAR,F,36.0,338.0,6.0,3.0,8.0,242.0,69.0,7.0,71.0,29.0,241.0,342.0,71.0,20.0,First Line,56,1090.35,24,24,23,1997-07-26,FIN,FIN,72,176,2015,2,5,35
2020-2021,Sidney Crosby,PIT,F,33.0,258.0,7.0,,54.0,262.0,107.0,42.0,5.0,13.0,142.0,339.0,11.0,14.0,First Line,55,1121.9,24,20,33,1987-08-07,CAN,CAN,71,200,2005,1,1,1
2020-2021,Stefan Matteau,CBJ,F,449.0,138.0,,,451.0,238.0,435.0,448.0,408.0,441.0,369.0,54.0,,442.0,Fourth Line,18,194.83333333333,1,0,26,1994-02-23,USA,USA,74,208,2012,1,29,29
2020-2021,Steven Lorentz,CAR,F,413.0,110.0,,,182.0,81.0,386.0,431.0,90.0,445.0,404.0,161.0,150.0,439.0,Fourth Line,45,469.75,2,1,24,1996-04-13,CAN,CAN,76,206,2015,7,5,186
2020-2021,Steven Stamkos,TBL,F,50.0,270.0,36.0,,61.0,239.0,60.0,16.0,23.0,35.0,192.0,272.0,24.0,19.0,First Line,38,694.16666666667,17,8,30,1990-02-07,CAN,CAN,72,182,2008,1,1,1
2020-2021,T.J. Oshie,WSH,F,209.0,140.0,92.0,,194.0,200.0,249.0,40.0,35.0,125.0,86.0,202.0,172.0,70.0,First Line,53,957.38333333333,22,13,33,1986-12-23,USA,USA,72,187,2005,1,24,24
2020-2021,Tage Thompson,BUF,F,215.0,413.0,267.0,,393.0,392.0,48.0,195.0,298.0,308.0,359.0,247.0,,276.0,Third Line,38,527.16666666667,8,4,22,1997-10-30,USA,USA,78,220,2016,1,26,26
2020-2021,Tanner Jeannot,NSH,F,266.0,102.0,,,263.0,22.0,230.0,30.0,451.0,192.0,221.0,11.0,,195.0,Fourth Line,14,172.63333333333,5,2,23,1997-05-29,CAN,CAN,74,208,-,-,-,-
2020-2021,Tanner Kero,DAL,F,393.0,36.0,,,374.0,17.0,367.0,428.0,321.0,331.0,316.0,226.0,,411.0,Fourth Line,39,413.38333333333,3,3,28,1992-07-24,USA,USA,72,185,-,-,-,-
2020-2021,Tanner Pearson,VAN,F,174.0,433.0,119.0,128.0,193.0,440.0,118.0,139.0,315.0,267.0,234.0,196.0,,149.0,Second Line,51,870.66666666667,10,6,28,1992-08-10,CAN,CAN,73,201,2012,1,30,30
2020-2021,Taylor Hall,"BOS, BUF",F,19.0,219.0,43.0,,41.0,173.0,30.0,171.0,48.0,26.0,60.0,350.0,,50.0,Second Line,53,946.56666666667,10,12,28,1991-11-14,CAN,CAN,73,210,2010,1,1,1
2020-2021,Teddy Blueger,PIT,F,357.0,49.0,,121.0,417.0,29.0,383.0,315.0,434.0,122.0,229.0,160.0,104.0,252.0,Third Line,43,638.55,7,13,26,1994-08-15,LVA,LVA,72,185,2012,2,22,52
2020-2021,Teuvo Teravainen,CAR,F,21.0,309.0,230.0,134.0,3.0,248.0,101.0,159.0,138.0,20.0,257.0,430.0,,69.0,Second Line,21,345.26666666667,5,6,25,1994-09-11,FIN,FIN,71,191,2012,1,18,18
2020-2021,Tim Stützle,OTT,F,186.0,446.0,201.0,,224.0,429.0,154.0,213.0,200.0,188.0,6.0,278.0,,167.0,Second Line,53,834.2,12,9,18,2002-01-15,DEU,DEU,72,193,2020,1,3,3
2020-2021,Timo Meier,SJS,F,11.0,306.0,76.0,,44.0,325.0,14.0,63.0,207.0,72.0,119.0,144.0,,72.0,Second Line,54,867.28333333333,12,10,23,1996-10-08,CHE,CHE,73,220,2015,1,9,9
2020-2021,Tobias Rieder,BUF,F,320.0,157.0,,66.0,408.0,345.0,195.0,338.0,384.0,384.0,25.0,311.0,,364.0,Fourth Line,44,538.96666666667,5,1,27,1993-01-10,DEU,DEU,71,189,2011,4,23,114
2020-2021,Tom Wilson,WSH,F,145.0,237.0,88.0,28.0,140.0,270.0,228.0,99.0,53.0,103.0,352.0,52.0,,97.0,Second Line,47,777.3,13,14,26,1994-03-29,CAN,CAN,76,220,2012,1,16,16
2020-2021,Tomas Hertl,SJS,F,42.0,178.0,86.0,25.0,18.0,256.0,167.0,33.0,309.0,71.0,203.0,347.0,18.0,44.0,First Line,50,956.78333333333,19,13,26,1993-11-12,CZE,CZE,75,215,2012,1,17,17
2020-2021,Tomas Nosek,VGK,F,122.0,142.0,,106.0,43.0,149.0,185.0,161.0,49.0,333.0,310.0,130.0,170.0,263.0,Fourth Line,38,494.03333333333,8,3,28,1992-09-01,CZE,CZE,75,205,-,-,-,-
2020-2021,Tomas Tatar,MTL,F,17.0,53.0,115.0,,1.0,30.0,145.0,128.0,359.0,38.0,338.0,206.0,,104.0,Third Line,50,749.35,10,12,29,1990-12-01,SVK,SVK,70,173,2009,2,30,60
2020-2021,Travis Boyd,"TOR, VAN",F,368.0,221.0,,,328.0,280.0,439.0,332.0,97.0,264.0,21.0,331.0,112.0,380.0,Fourth Line,39,418.36666666667,5,2,26,1993-09-14,USA,USA,72,190,2011,6,26,177
2020-2021,Travis Konecny,PHI,F,101.0,174.0,80.0,,105.0,142.0,127.0,107.0,182.0,55.0,137.0,251.0,,83.0,Second Line,50,794.8,11,12,23,1997-03-11,CAN,CAN,70,175,2015,1,24,24
2020-2021,Travis Zajac,"NJD, NYI",F,384.0,352.0,286.0,68.0,202.0,383.0,445.0,370.0,406.0,395.0,278.0,275.0,30.0,265.0,Second Line,46,754.9,8,5,35,1985-05-13,CAN,CAN,74,185,2004,1,20,20
2020-2021,Trent Frederic,BOS,F,447.0,126.0,,,446.0,137.0,354.0,419.0,413.0,448.0,199.0,94.0,,438.0,Fourth Line,42,472.71666666667,4,1,22,1998-02-11,USA,USA,75,214,2016,1,29,29
2020-2021,Trevor Lewis,WPG,F,227.0,148.0,,133.0,370.0,147.0,128.0,330.0,284.0,347.0,71.0,121.0,,363.0,Fourth Line,56,552.35,5,2,33,1987-01-08,USA,USA,73,201,2006,1,17,17
2020-2021,Trevor Moore,LAK,F,213.0,372.0,,125.0,303.0,340.0,231.0,219.0,234.0,191.0,162.0,220.0,,300.0,Third Line,56,814.11666666667,10,10,25,1995-03-31,USA,USA,70,195,-,-,-,-
2020-2021,Trevor Zegras,ANA,F,66.0,232.0,202.0,,293.0,107.0,86.0,341.0,13.0,22.0,375.0,428.0,162.0,198.0,Third Line,24,369.53333333333,3,8,19,2001-03-20,USA,USA,72,185,2019,1,9,9
2020-2021,Troy Terry,ANA,F,185.0,249.0,219.0,,155.0,217.0,328.0,347.0,22.0,104.0,11.0,453.0,,297.0,Third Line,48,705.55,7,10,22,1997-09-10,USA,USA,72,185,2015,5,27,148
2020-2021,Ty Dellandrea,DAL,F,438.0,73.0,,,418.0,66.0,346.0,376.0,370.0,413.0,447.0,83.0,159.0,399.0,Fourth Line,26,324.63333333333,3,2,20,2000-07-21,CAN,CAN,73,195,2018,1,13,13
2020-2021,Tyler Bozak,STL,F,366.0,133.0,239.0,89.0,382.0,204.0,349.0,308.0,357.0,129.0,280.0,359.0,15.0,199.0,Third Line,31,462.3,5,8,34,1986-03-19,CAN,CAN,73,187,-,-,-,-
2020-2021,Tyler Ennis,EDM,F,177.0,316.0,234.0,,257.0,304.0,129.0,153.0,247.0,176.0,104.0,132.0,,249.0,Fourth Line,30,363.78333333333,3,3,30,1989-10-06,CAN,CAN,69,160,2008,1,26,26
2020-2021,Tyler Graovac,VAN,F,342.0,452.0,,,426.0,453.0,197.0,65.0,163.0,367.0,172.0,163.0,165.0,346.0,Fourth Line,14,136.15,3,1,27,1993-04-27,CAN,CAN,77,208,2011,7,10,191
2020-2021,Tyler Johnson,TBL,F,165.0,216.0,153.0,,132.0,150.0,238.0,196.0,134.0,150.0,292.0,222.0,57.0,217.0,Third Line,55,751.5,8,10,30,1990-07-29,USA,USA,68,185,-,-,-,-
2020-2021,Tyler Motte,VAN,F,296.0,332.0,,54.0,348.0,448.0,303.0,288.0,431.0,348.0,243.0,15.0,,227.0,Second Line,24,384.41666666667,6,3,25,1995-03-10,USA,USA,70,192,2013,4,30,121
2020-2021,Tyler Pitlick,ARI,F,275.0,32.0,272.0,126.0,364.0,155.0,306.0,282.0,376.0,268.0,207.0,74.0,,264.0,Second Line,38,621.81666666667,6,4,28,1991-11-01,USA,USA,74,200,2010,2,1,31
2020-2021,Tyler Toffoli,MTL,F,22.0,274.0,129.0,172.0,38.0,168.0,18.0,8.0,194.0,132.0,308.0,260.0,,53.0,Second Line,52,911.23333333333,28,9,28,1992-04-24,CAN,CAN,72,203,2010,2,17,47
2020-2021,Tyson Jost,COL,F,129.0,55.0,255.0,152.0,106.0,27.0,158.0,280.0,261.0,214.0,53.0,255.0,175.0,278.0,Third Line,54,762.05,7,8,22,1998-03-14,CAN,CAN,71,187,2016,1,10,10
2020-2021,Valeri Nichushkin,COL,F,143.0,9.0,223.0,163.0,27.0,9.0,186.0,256.0,265.0,378.0,22.0,171.0,,241.0,Third Line,55,773.85,10,4,25,1995-03-04,RUS,RUS,76,210,2013,1,10,10
2020-2021,Valtteri Filppula,DET,F,440.0,383.0,224.0,177.0,414.0,369.0,453.0,400.0,286.0,376.0,256.0,434.0,109.0,352.0,Second Line,38,592.7,6,4,36,1984-03-20,FIN,FIN,72,189,2002,3,32,95
2020-2021,Victor Olofsson,BUF,F,299.0,388.0,179.0,,352.0,343.0,136.0,166.0,118.0,165.0,283.0,450.0,,102.0,Second Line,56,974.0,13,13,25,1995-07-18,SWE,SWE,71,181,2014,7,1,181
2020-2021,Victor Rask,MIN,F,379.0,194.0,228.0,,245.0,96.0,422.0,369.0,77.0,336.0,76.0,326.0,118.0,366.0,Third Line,54,780.0,10,7,27,1993-03-01,SWE,SWE,74,199,2011,2,12,42
2020-2021,Viktor Arvidsson,NSH,F,37.0,295.0,116.0,193.0,62.0,302.0,21.0,90.0,133.0,131.0,32.0,420.0,,96.0,Second Line,49,814.7,10,12,27,1993-04-08,SWE,SWE,70,185,2014,4,22,112
2020-2021,Vincent Trocheck,CAR,F,46.0,212.0,42.0,129.0,83.0,206.0,78.0,106.0,288.0,47.0,228.0,116.0,22.0,59.0,First Line,47,856.61666666667,17,14,27,1993-07-11,USA,USA,71,184,2011,3,3,64
2020-2021,Vinnie Hinostroza,"CHI, FLA",F,154.0,369.0,288.0,187.0,231.0,333.0,184.0,326.0,367.0,97.0,118.0,175.0,,270.0,Fourth Line,25,304.08333333333,3,6,26,1994-04-03,USA,USA,70,183,2012,6,18,169
2020-2021,Vitali Kravtsov,NYR,F,448.0,435.0,,,442.0,406.0,360.0,425.0,347.0,451.0,442.0,399.0,,417.0,Fourth Line,20,247.93333333333,2,0,20,1999-12-23,RUS,RUS,75,186,2018,1,9,9
2020-2021,Vladimir Tarasenko,STL,F,86.0,298.0,178.0,,195.0,372.0,19.0,97.0,141.0,79.0,113.0,249.0,,46.0,Second Line,24,418.08333333333,4,7,28,1991-12-13,RUS,RUS,73,228,2010,1,16,16
2020-2021,Vladislav Namestnikov,DET,F,385.0,182.0,174.0,80.0,386.0,273.0,318.0,198.0,272.0,345.0,365.0,150.0,197.0,215.0,Second Line,53,857.65,8,3,27,1992-11-22,RUS,RUS,72,179,2011,1,27,27
2020-2021,Wade Allison,PHI,F,148.0,3.0,,,279.0,5.0,159.0,66.0,221.0,145.0,435.0,78.0,,176.0,Fourth Line,14,181.05,4,2,22,1997-10-14,CAN,CAN,74,205,2016,2,22,52
2020-2021,Warren Foegele,CAR,F,54.0,266.0,,8.0,37.0,154.0,148.0,112.0,251.0,177.0,128.0,180.0,,254.0,Third Line,53,750.16666666667,10,7,24,1996-04-01,CAN,CAN,74,198,2014,3,7,67
2020-2021,Wayne Simmonds,TOR,F,305.0,250.0,117.0,,219.0,266.0,140.0,149.0,295.0,392.0,422.0,80.0,,262.0,Fourth Line,38,455.45,7,0,32,1988-08-26,CAN,CAN,74,184,2007,2,31,61
2020-2021,William Carrier,VGK,F,44.0,164.0,,,59.0,133.0,120.0,202.0,24.0,99.0,91.0,4.0,,373.0,Fourth Line,52,541.38333333333,6,8,25,1994-12-20,CAN,CAN,74,218,2013,2,27,57
2020-2021,William Karlsson,VGK,F,51.0,150.0,58.0,52.0,10.0,203.0,244.0,163.0,149.0,78.0,124.0,387.0,42.0,95.0,First Line,56,1045.4333333333,14,14,27,1993-01-08,SWE,SWE,72,190,2011,2,23,53
2020-2021,William Nylander,TOR,F,15.0,303.0,50.0,,23.0,222.0,40.0,36.0,33.0,39.0,145.0,447.0,183.0,62.0,Second Line,51,846.63333333333,17,16,24,1996-05-01,CAN,SWE,72,204,2014,1,8,8
2020-2021,Yakov Trenin,NSH,F,164.0,42.0,,,330.0,64.0,189.0,309.0,405.0,138.0,431.0,38.0,,360.0,Fourth Line,44,510.36666666667,5,5,23,1997-01-13,RUS,RUS,74,201,2015,2,25,55
2020-2021,Yanni Gourde,TBL,F,71.0,96.0,226.0,4.0,50.0,61.0,216.0,132.0,314.0,84.0,247.0,234.0,178.0,159.0,Second Line,56,956.13333333333,17,17,28,1991-12-15,CAN,CAN,69,174,-,-,-,-
2020-2021,Yegor Sharangovich,NJD,F,268.0,363.0,207.0,118.0,321.0,344.0,172.0,137.0,264.0,361.0,36.0,429.0,,155.0,Second Line,54,907.6,16,6,22,1998-06-06,BLR,BLR,74,196,2018,5,17,141
2020-2021,Zach Aston-Reese,PIT,F,333.0,21.0,,51.0,379.0,11.0,191.0,252.0,425.0,412.0,391.0,56.0,,245.0,Third Line,45,658.03333333333,9,1,26,1994-08-10,USA,USA,73,205,-,-,-,-
2020-2021,Zach Hyman,TOR,F,56.0,299.0,235.0,62.0,5.0,290.0,162.0,38.0,294.0,221.0,266.0,209.0,187.0,76.0,First Line,43,832.68333333333,15,7,28,1992-06-09,CAN,CAN,73,211,2010,5,3,123
2020-2021,Zach Parise,MIN,F,168.0,162.0,108.0,144.0,181.0,165.0,84.0,75.0,255.0,186.0,19.0,397.0,,118.0,Third Line,45,627.6,7,6,36,1984-07-28,USA,USA,71,195,2003,1,17,17
2020-2021,Zach Sanford,STL,F,326.0,52.0,254.0,174.0,324.0,120.0,313.0,180.0,249.0,332.0,293.0,138.0,,228.0,Third Line,52,774.3,10,3,25,1994-11-09,USA,USA,76,206,2013,2,31,61
2020-2021,Zack Kassian,EDM,F,334.0,422.0,,198.0,286.0,312.0,408.0,317.0,177.0,269.0,446.0,36.0,,359.0,Fourth Line,27,320.08333333333,2,3,29,1991-01-24,CAN,CAN,75,211,2009,1,13,13
2020-2021,Zack MacEwen,VAN,F,434.0,234.0,,,402.0,254.0,297.0,438.0,213.0,447.0,417.0,27.0,,446.0,Fringe,34,293.78333333333,1,0,24,1996-07-08,CAN,CAN,75,205,-,-,-,-
