Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2009-2010,Patrick Kaleta,BUF,F,318.0,14.0,,,322.0,71.0,338.0,190.0,338.0,196.0,1.0,7.0,,330.0,Fourth Line,55,558.3,10,4,23,1986-06-08,USA,USA,73,198,2004,6,13,176,8471388.0
2009-2010,Patrick Kane,CHI,F,25.0,127.0,32.0,,54.0,69.0,75.0,83.0,29.0,14.0,26.0,416.0,,26.0,First Line,82,1575.0666666667,30,33,20,1988-11-19,USA,USA,70,177,2007,1,1,1,8474141.0
2009-2010,Patrick Marleau,SJS,F,24.0,392.0,19.0,184.0,17.0,254.0,84.0,21.0,124.0,243.0,83.0,271.0,66.0,17.0,First Line,82,1738.8833333333,44,22,29,1979-09-15,CAN,CAN,74,215,1997,1,2,2,8466139.0
2009-2010,Patrick O'Sullivan,EDM,F,117.0,406.0,184.0,163.0,194.0,404.0,33.0,283.0,92.0,266.0,58.0,350.0,,109.0,Second Line,73,1279.0166666667,11,17,24,1985-02-01,CAN,USA,71,189,2003,2,26,56,8470649.0
2009-2010,Patrick Sharp,CHI,F,31.0,68.0,77.0,55.0,79.0,34.0,32.0,33.0,174.0,17.0,264.0,338.0,96.0,47.0,First Line,82,1486.6833333333,25,28,27,1981-12-27,CAN,CAN,73,200,2001,3,32,95,8469544.0
2009-2010,Patrik Berglund,STL,F,220.0,111.0,133.0,,144.0,100.0,204.0,203.0,261.0,40.0,170.0,255.0,166.0,208.0,Third Line,71,958.65,13,6,21,1988-06-02,SWE,SWE,76,215,2006,1,25,25,8473534.0
2009-2010,Patrik Elias,NJD,F,22.0,182.0,98.0,2.0,87.0,45.0,85.0,35.0,30.0,98.0,246.0,349.0,149.0,45.0,Second Line,58,1022.0,19,20,33,1976-04-13,CZE,CZE,73,190,1994,2,25,51,8460542.0
2009-2010,Paul Bissonnette,PHX,F,319.0,46.0,,,288.0,2.0,300.0,176.0,383.0,13.0,337.0,2.0,,403.0,Fringe,41,240.26666666667,3,1,24,1985-03-11,CAN,CAN,74,216,2003,4,20,121,8470713.0
2009-2010,Paul Gaustad,BUF,F,239.0,52.0,225.0,166.0,301.0,51.0,198.0,244.0,109.0,343.0,316.0,91.0,9.0,217.0,Second Line,65,1023.4333333333,12,8,27,1982-02-03,USA,USA,77,227,2000,7,23,220,8468700.0
2009-2010,Paul Kariya,STL,F,39.0,261.0,107.0,,72.0,178.0,16.0,49.0,241.0,238.0,135.0,370.0,,90.0,Second Line,75,1286.5,18,13,34,1974-10-16,CAN,CAN,70,185,1993,1,4,4,8459426.0
2009-2010,Paul Stastny,COL,F,114.0,79.0,45.0,180.0,136.0,212.0,268.0,273.0,11.0,323.0,153.0,395.0,100.0,40.0,First Line,81,1732.9666666667,20,39,23,1985-12-27,CAN,USA,72,193,2005,2,14,44,8471669.0
2009-2010,Paul Szczechura,TBL,F,315.0,31.0,,158.0,264.0,130.0,130.0,323.0,378.0,392.0,265.0,225.0,133.0,292.0,Fourth Line,52,680.63333333333,5,1,23,1985-11-30,CAN,CAN,70,186,-,-,-,-,8473898.0
2009-2010,Pavel Datsyuk,DET,F,40.0,5.0,11.0,,36.0,18.0,157.0,91.0,40.0,206.0,13.0,288.0,34.0,27.0,First Line,80,1627.8333333333,27,26,31,1978-07-20,RUS,RUS,71,188,1998,6,26,171,8467514.0
2009-2010,Pavol Demitra,VAN,F,273.0,300.0,106.0,,220.0,304.0,290.0,355.0,192.0,251.0,94.0,384.0,98.0,133.0,Second Line,28,453.9,3,6,34,1974-11-29,SVK,SVK,72,200,1993,9,19,227,8459648.0
2009-2010,Peter Mueller,COL,F,157.0,273.0,178.0,,154.0,261.0,189.0,219.0,82.0,21.0,313.0,344.0,,187.0,Third Line,69,965.23333333333,13,14,21,1988-04-14,USA,USA,74,204,2006,1,8,8,8473526.0
2009-2010,Peter Mueller,PHX,F,157.0,273.0,178.0,,154.0,261.0,189.0,219.0,82.0,21.0,313.0,344.0,,187.0,Third Line,69,965.23333333333,13,14,21,1988-04-14,USA,USA,74,204,2006,1,8,8,8473526.0
2009-2010,Peter Regin,OTT,F,67.0,2.0,224.0,,16.0,21.0,94.0,55.0,324.0,49.0,215.0,243.0,153.0,237.0,Fourth Line,75,967.0,13,9,23,1986-04-16,DNK,DNK,74,190,2004,3,22,87,8471299.0
2009-2010,Petr Prucha,PHX,F,336.0,80.0,162.0,,150.0,64.0,292.0,279.0,402.0,197.0,7.0,195.0,,278.0,Third Line,79,1109.0166666667,13,4,26,1982-09-14,CZE,CZE,72,175,2002,8,11,240,8470072.0
2009-2010,Petteri Nokelainen,ANA,F,373.0,236.0,,190.0,381.0,231.0,311.0,351.0,357.0,130.0,239.0,169.0,85.0,345.0,Fourth Line,67,823.28333333333,5,6,23,1986-01-16,FIN,FIN,73,201,2004,1,16,16,8471229.0
2009-2010,Petteri Nokelainen,PHX,F,373.0,236.0,,190.0,381.0,231.0,311.0,351.0,357.0,130.0,239.0,169.0,85.0,345.0,Fourth Line,67,823.28333333333,5,6,23,1986-01-16,FIN,FIN,73,201,2004,1,16,16,8471229.0
2009-2010,Phil Kessel,TOR,F,6.0,363.0,125.0,,51.0,282.0,9.0,6.0,59.0,288.0,53.0,423.0,,28.0,First Line,70,1368.1666666667,30,19,21,1987-10-02,USA,USA,71,208,2006,1,5,5,8473548.0
2009-2010,Pierre-Luc Letourneau-Leblond,NJD,F,419.0,279.0,,,417.0,40.0,412.0,424.0,368.0,3.0,267.0,5.0,,415.0,Fringe,27,149.06666666667,0,1,24,1985-06-04,CAN,CAN,73,218,2004,7,23,216,8471428.0
2009-2010,Quintin Laing,WSH,F,279.0,83.0,,58.0,142.0,88.0,200.0,352.0,292.0,249.0,31.0,83.0,,377.0,Fourth Line,36,346.95,2,2,30,1979-06-08,CAN,CAN,75,193,1997,4,22,102,8466232.0
2009-2010,R.J. Umberger,CBJ,F,195.0,200.0,66.0,89.0,295.0,305.0,123.0,164.0,172.0,294.0,50.0,217.0,94.0,69.0,First Line,82,1571.8166666667,23,20,27,1982-05-03,USA,USA,74,214,2001,1,16,16,8469469.0
2009-2010,Radek Dvorak,FLA,F,299.0,384.0,250.0,198.0,302.0,373.0,263.0,295.0,274.0,382.0,106.0,324.0,,212.0,Second Line,76,1325.0,14,8,32,1977-03-09,CZE,CZE,74,195,1995,1,10,10,8462041.0
2009-2010,Radim Vrbata,PHX,F,74.0,101.0,88.0,,211.0,57.0,11.0,162.0,154.0,239.0,200.0,418.0,,85.0,Second Line,82,1330.2666666667,24,13,28,1981-06-13,CZE,CZE,73,194,1999,7,26,212,8468085.0
2009-2010,Raffi Torres,BUF,F,224.0,312.0,198.0,,318.0,157.0,213.0,96.0,254.0,203.0,295.0,156.0,,226.0,Third Line,74,1001.1666666667,19,12,27,1981-10-08,CAN,CAN,72,215,2000,1,5,5,8468485.0
2009-2010,Raffi Torres,CBJ,F,224.0,312.0,198.0,,318.0,157.0,213.0,96.0,254.0,203.0,295.0,156.0,,226.0,Third Line,74,1001.1666666667,19,12,27,1981-10-08,CAN,CAN,72,215,2000,1,5,5,8468485.0
2009-2010,Raitis Ivanans,LAK,F,424.0,235.0,,,422.0,17.0,417.0,412.0,422.0,16.0,421.0,14.0,,421.0,Fringe,61,298.88333333333,0,0,30,1979-01-03,LVA,LVA,76,231,-,-,-,-,8469120.0
2009-2010,Ray Whitney,CAR,F,139.0,298.0,92.0,,74.0,384.0,251.0,192.0,104.0,163.0,122.0,411.0,,65.0,First Line,80,1531.85,21,26,37,1972-05-08,CAN,CAN,70,180,1991,2,1,23,8458537.0
2009-2010,Rene Bourque,CGY,F,48.0,92.0,179.0,34.0,259.0,124.0,56.0,39.0,58.0,85.0,377.0,197.0,,58.0,First Line,73,1337.1166666667,27,20,27,1981-12-10,CAN,CAN,74,217,-,-,-,-,8471504.0
2009-2010,Rich Peverley,ATL,F,129.0,396.0,211.0,132.0,109.0,383.0,236.0,159.0,87.0,381.0,178.0,399.0,39.0,142.0,First Line,82,1530.0333333333,22,20,27,1982-07-08,CAN,CAN,71,195,-,-,-,-,8471514.0
2009-2010,Richard Park,NYI,F,241.0,362.0,,205.0,188.0,420.0,206.0,308.0,182.0,414.0,187.0,371.0,53.0,210.0,Second Line,81,1275.8833333333,9,10,33,1976-05-27,KOR,USA,71,190,1994,2,24,50,8460541.0
2009-2010,Rick Nash,CBJ,F,56.0,192.0,54.0,93.0,240.0,168.0,50.0,30.0,101.0,255.0,48.0,206.0,,18.0,First Line,76,1591.4166666667,33,24,25,1984-06-16,CAN,CAN,76,211,2002,1,1,1,8470041.0
2009-2010,Rick Rypien,VAN,F,365.0,57.0,,,421.0,192.0,170.0,320.0,307.0,321.0,388.0,51.0,,390.0,Fringe,69,499.48333333333,4,4,25,1984-05-16,CAN,CAN,71,190,-,-,-,-,8471628.0
2009-2010,Rickard Wallin,TOR,F,378.0,74.0,,173.0,250.0,239.0,308.0,407.0,390.0,165.0,364.0,293.0,144.0,356.0,Fourth Line,60,758.9,2,2,29,1980-04-09,SWE,SWE,74,195,1998,6,15,160,8467491.0
2009-2010,Rob Niedermayer,NJD,F,395.0,262.0,251.0,111.0,410.0,152.0,400.0,311.0,371.0,301.0,380.0,239.0,60.0,304.0,Second Line,71,1193.7833333333,10,10,34,1974-12-28,CAN,CAN,74,203,1993,1,5,5,8459427.0
2009-2010,Rob Schremp,NYI,F,213.0,49.0,73.0,,95.0,268.0,280.0,391.0,14.0,135.0,62.0,379.0,134.0,184.0,Third Line,44,611.91666666667,7,9,23,1986-07-01,USA,USA,71,200,2004,1,25,25,8471238.0
2009-2010,Robbie Earl,MIN,F,347.0,76.0,,,382.0,32.0,304.0,43.0,400.0,389.0,56.0,60.0,,375.0,Fringe,32,286.01666666667,6,0,24,1985-06-02,USA,USA,73,195,2004,6,24,187,8471399.0
2009-2010,Robert Lang,PHX,F,246.0,179.0,148.0,,93.0,106.0,362.0,292.0,193.0,53.0,376.0,383.0,106.0,178.0,Third Line,64,964.43333333333,9,13,38,1970-12-19,CZE,CZE,75,217,1990,7,7,133,8456966.0
2009-2010,Robert Nilsson,EDM,F,221.0,376.0,206.0,,149.0,359.0,340.0,312.0,70.0,354.0,190.0,358.0,,224.0,Third Line,60,884.85,11,14,24,1985-01-10,CAN,SWE,71,185,2003,1,15,15,8470608.0
2009-2010,Rod Brind'Amour,CAR,F,350.0,289.0,210.0,199.0,230.0,302.0,367.0,326.0,358.0,270.0,236.0,209.0,2.0,242.0,Fourth Line,80,1017.1666666667,9,5,39,1970-08-09,CAN,CAN,73,205,1988,1,9,9,8445735.0
2009-2010,Rod Pelley,NJD,F,328.0,42.0,,,409.0,9.0,90.0,393.0,163.0,29.0,306.0,58.0,83.0,384.0,Fringe,63,495.5,2,6,25,1984-09-01,CAN,CAN,72,205,-,-,-,-,8472355.0
2009-2010,Rostislav Olesz,FLA,F,192.0,201.0,228.0,154.0,233.0,331.0,62.0,188.0,316.0,371.0,59.0,208.0,,218.0,Third Line,78,1200.8,14,11,23,1985-10-10,CZE,CZE,74,215,2004,1,7,7,8471220.0
2009-2010,Ruslan Fedotenko,PIT,F,119.0,191.0,217.0,,77.0,291.0,140.0,175.0,133.0,41.0,103.0,152.0,,199.0,Third Line,80,1172.1,11,10,30,1979-01-18,UKR,UKR,73,188,-,-,-,-,8468172.0
2009-2010,Ryan Callahan,NYR,F,147.0,188.0,72.0,90.0,42.0,339.0,57.0,184.0,354.0,358.0,38.0,34.0,,108.0,First Line,77,1494.1666666667,19,11,24,1985-03-21,USA,USA,70,187,2004,4,29,127,8471339.0
2009-2010,Ryan Carter,ANA,F,292.0,366.0,,153.0,321.0,322.0,312.0,236.0,227.0,22.0,389.0,100.0,47.0,367.0,Fourth Line,38,374.43333333333,4,4,26,1983-08-03,USA,USA,73,205,-,-,-,-,8473646.0
2009-2010,Ryan Getzlaf,ANA,F,76.0,260.0,14.0,,32.0,213.0,342.0,208.0,20.0,168.0,393.0,121.0,122.0,25.0,First Line,66,1430.3333333333,19,34,24,1985-05-10,CAN,CAN,76,220,2003,1,19,19,8470612.0
2009-2010,Ryan Johnson,VAN,F,421.0,19.0,,53.0,419.0,269.0,422.0,411.0,379.0,421.0,254.0,264.0,33.0,361.0,Fourth Line,58,615.96666666667,1,2,33,1976-06-14,CAN,CAN,73,199,1994,2,10,36,8460527.0
2009-2010,Ryan Jones,EDM,F,298.0,118.0,173.0,,333.0,265.0,288.0,138.0,352.0,100.0,5.0,113.0,,296.0,Fourth Line,49,521.81666666667,8,3,25,1984-06-14,CAN,CAN,73,208,2004,4,13,111,8471323.0
2009-2010,Ryan Jones,NSH,F,298.0,118.0,173.0,,333.0,265.0,288.0,138.0,352.0,100.0,5.0,113.0,,296.0,Fourth Line,49,521.81666666667,8,3,25,1984-06-14,CAN,CAN,73,208,2004,4,13,111,8471323.0
2009-2010,Ryan Kesler,VAN,F,90.0,25.0,23.0,46.0,125.0,169.0,171.0,172.0,27.0,380.0,20.0,246.0,18.0,49.0,First Line,82,1609.45,25,29,25,1984-08-31,USA,USA,74,206,2003,1,23,23,8470616.0
2009-2010,Ryan Malone,TBL,F,156.0,378.0,165.0,127.0,128.0,352.0,221.0,52.0,246.0,189.0,329.0,86.0,,99.0,First Line,69,1294.8833333333,21,9,29,1979-12-01,USA,USA,76,224,1999,4,19,115,8467988.0
2009-2010,Ryan O'Reilly,COL,F,354.0,87.0,,185.0,341.0,279.0,275.0,372.0,269.0,372.0,118.0,381.0,97.0,257.0,Second Line,81,1358.0666666667,8,10,18,1991-02-07,CAN,CAN,73,207,2009,2,3,33,8475158.0
2009-2010,Ryan Potulny,EDM,F,171.0,401.0,135.0,91.0,269.0,421.0,79.0,264.0,148.0,383.0,274.0,312.0,126.0,103.0,Second Line,64,1041.85,15,10,24,1984-09-05,USA,USA,72,182,2003,3,19,87,8470680.0
2009-2010,Ryan Shannon,OTT,F,268.0,8.0,164.0,,246.0,24.0,248.0,339.0,158.0,42.0,232.0,323.0,,258.0,Fourth Line,66,836.51666666667,5,7,26,1983-03-02,USA,USA,69,175,-,-,-,-,8471634.0
2009-2010,Ryan Smyth,LAK,F,91.0,278.0,78.0,,96.0,128.0,48.0,160.0,128.0,95.0,142.0,348.0,,43.0,First Line,67,1318.5166666667,22,15,33,1976-02-21,CAN,CAN,74,191,1994,1,6,6,8460496.0
2009-2010,Ryan Stone,EDM,F,172.0,256.0,,,44.0,150.0,343.0,413.0,3.0,280.0,269.0,63.0,,376.0,Fourth Line,27,293.38333333333,0,5,24,1985-03-20,CAN,CAN,74,207,2003,2,2,32,8470625.0
2009-2010,Ryane Clowe,SJS,F,107.0,348.0,55.0,,14.0,230.0,163.0,210.0,170.0,226.0,244.0,119.0,,86.0,Second Line,82,1407.8833333333,19,15,26,1982-09-30,CAN,CAN,75,188,2001,6,10,175,8469622.0
2009-2010,Saku Koivu,ANA,F,200.0,393.0,50.0,181.0,84.0,353.0,388.0,229.0,86.0,332.0,164.0,325.0,46.0,120.0,First Line,71,1319.05,19,18,34,1974-11-23,FIN,FIN,70,181,1993,1,21,21,8459442.0
2009-2010,Sam Gagner,EDM,F,151.0,405.0,185.0,,177.0,318.0,111.0,241.0,108.0,296.0,165.0,392.0,146.0,141.0,Second Line,68,1107.6,15,13,20,1989-08-10,CAN,CAN,71,201,2007,1,6,6,8474040.0
2009-2010,Samuel Pahlsson,CBJ,F,411.0,206.0,,187.0,403.0,135.0,389.0,405.0,389.0,420.0,331.0,139.0,12.0,329.0,Second Line,79,1286.2166666667,3,6,31,1977-12-17,SWE,SWE,72,202,1996,7,14,176,8465192.0
2009-2010,Scott Gomez,MTL,F,77.0,360.0,29.0,136.0,19.0,369.0,166.0,365.0,12.0,209.0,175.0,369.0,74.0,66.0,First Line,78,1554.95,12,30,29,1979-12-23,USA,USA,71,200,1998,1,27,27,8467351.0
2009-2010,Scott Hartnell,PHI,F,58.0,415.0,76.0,,27.0,398.0,101.0,215.0,61.0,220.0,360.0,150.0,,126.0,Second Line,81,1273.3833333333,14,18,27,1982-04-18,CAN,CAN,74,215,2000,1,6,6,8468486.0
2009-2010,Scott Nichol,SJS,F,352.0,148.0,,95.0,310.0,216.0,344.0,366.0,256.0,410.0,289.0,45.0,5.0,341.0,Fourth Line,79,1032.0166666667,4,11,34,1974-12-31,CAN,CAN,68,179,1993,11,12,272,8459687.0
2009-2010,Scott Parse,LAK,F,89.0,90.0,,,289.0,114.0,193.0,41.0,51.0,73.0,392.0,204.0,,260.0,Fourth Line,59,621.4,11,9,24,1984-09-05,USA,USA,71,189,2004,6,11,174,8471386.0
2009-2010,Scott Walker,CAR,F,229.0,71.0,,,197.0,140.0,96.0,230.0,343.0,136.0,276.0,67.0,,293.0,Fourth Line,42,407.38333333333,5,1,36,1973-07-19,CAN,CAN,70,196,1993,5,20,124,8459547.0
2009-2010,Scott Walker,WSH,F,229.0,71.0,,,197.0,140.0,96.0,230.0,343.0,136.0,276.0,67.0,,293.0,Fourth Line,42,407.38333333333,5,1,36,1973-07-19,CAN,CAN,70,196,1993,5,20,124,8459547.0
2009-2010,Scottie Upshall,PHX,F,29.0,244.0,143.0,,165.0,146.0,34.0,13.0,122.0,178.0,296.0,157.0,,124.0,Third Line,49,737.31666666667,18,5,25,1983-10-07,CAN,CAN,72,200,2002,1,6,6,8470105.0
2009-2010,Sean Avery,NYR,F,51.0,309.0,102.0,,25.0,284.0,69.0,200.0,72.0,222.0,206.0,74.0,,189.0,Fourth Line,69,923.11666666667,11,12,29,1980-04-10,CAN,CAN,70,195,-,-,-,-,8468224.0
2009-2010,Sean Bergenheim,NYI,F,55.0,178.0,,177.0,70.0,345.0,24.0,98.0,168.0,342.0,121.0,108.0,,201.0,Third Line,63,885.85,10,9,25,1984-02-08,FIN,FIN,71,201,2002,1,22,22,8470176.0
2009-2010,Sergei Kostitsyn,MTL,F,330.0,335.0,,57.0,323.0,341.0,393.0,307.0,180.0,273.0,213.0,297.0,,275.0,Third Line,47,666.01666666667,7,8,22,1987-03-20,BLR,BLR,72,196,2005,7,6,200,8471859.0
2009-2010,Sergei Samsonov,CAR,F,207.0,368.0,197.0,,122.0,389.0,302.0,125.0,247.0,224.0,294.0,380.0,,219.0,Fourth Line,72,963.45,14,9,30,1978-10-27,RUS,RUS,68,188,1997,1,8,8,8466035.0
2009-2010,Shane Doan,PHX,F,70.0,170.0,137.0,45.0,97.0,226.0,122.0,196.0,32.0,149.0,155.0,175.0,,55.0,First Line,82,1570.8166666667,18,24,32,1976-10-10,CAN,CAN,73,223,1995,1,7,7,8462038.0
2009-2010,Shawn Horcoff,EDM,F,305.0,311.0,235.0,188.0,277.0,361.0,359.0,300.0,219.0,400.0,249.0,396.0,72.0,145.0,First Line,77,1496.0333333333,13,11,30,1978-09-17,CAN,CAN,73,210,1998,4,13,99,8467423.0
2009-2010,Shawn Matthias,FLA,F,333.0,293.0,,,354.0,377.0,270.0,186.0,373.0,223.0,98.0,185.0,171.0,317.0,Fourth Line,55,593.91666666667,7,3,21,1988-02-19,CAN,CAN,76,231,2006,2,17,47,8473574.0
2009-2010,Shawn Thornton,BOS,F,264.0,66.0,,,355.0,46.0,23.0,387.0,204.0,212.0,368.0,76.0,,358.0,Fourth Line,74,669.41666666667,1,8,32,1977-07-23,CAN,CAN,74,217,1997,7,29,190,8465978.0
2009-2010,Shean Donovan,OTT,F,343.0,204.0,,,335.0,121.0,303.0,287.0,365.0,118.0,383.0,200.0,,393.0,Fringe,30,222.93333333333,2,1,34,1975-01-22,CAN,CAN,75,218,1993,2,2,28,8459450.0
2009-2010,Sidney Crosby,PIT,F,4.0,352.0,43.0,42.0,10.0,327.0,60.0,3.0,5.0,87.0,61.0,305.0,38.0,2.0,First Line,81,1778.3166666667,51,36,22,1987-08-07,CAN,CAN,71,200,2005,1,1,1,8471675.0
2009-2010,Simon Gagne,PHI,F,86.0,323.0,18.0,160.0,57.0,272.0,49.0,103.0,243.0,110.0,315.0,378.0,,48.0,First Line,58,1080.15,17,14,29,1980-02-29,CAN,CAN,73,195,1998,1,22,22,8467346.0
2009-2010,Stephane Veilleux,TBL,F,390.0,108.0,,129.0,393.0,132.0,231.0,356.0,407.0,416.0,172.0,177.0,,338.0,Fourth Line,77,946.06666666667,3,2,27,1981-11-16,CAN,CAN,73,200,2001,3,30,93,8469542.0
2009-2010,Stephane Yelle,CAR,F,408.0,56.0,,85.0,371.0,196.0,404.0,377.0,405.0,391.0,384.0,96.0,68.0,378.0,Fourth Line,70,662.45,4,1,35,1974-05-09,CAN,CAN,74,182,1992,8,18,186,8459122.0
2009-2010,Stephane Yelle,COL,F,408.0,56.0,,85.0,371.0,196.0,404.0,377.0,405.0,391.0,384.0,96.0,68.0,378.0,Fourth Line,70,662.45,4,1,35,1974-05-09,CAN,CAN,74,182,1992,8,18,186,8459122.0
2009-2010,Stephen Weiss,FLA,F,225.0,241.0,89.0,141.0,137.0,354.0,348.0,216.0,135.0,302.0,242.0,385.0,57.0,77.0,First Line,80,1599.5,28,18,26,1983-04-03,CAN,CAN,71,190,2001,1,4,4,8469457.0
2009-2010,Steve Begin,BOS,F,337.0,169.0,,186.0,366.0,199.0,154.0,340.0,345.0,350.0,347.0,37.0,35.0,321.0,Fourth Line,77,988.11666666667,5,6,31,1978-06-14,CAN,CAN,72,192,1996,2,14,40,8464994.0
2009-2010,Steve Bernier,VAN,F,259.0,81.0,160.0,1.0,317.0,184.0,289.0,126.0,248.0,89.0,88.0,110.0,,233.0,Third Line,59,836.43333333333,11,8,24,1985-03-31,CAN,CAN,75,222,2003,1,16,16,8470609.0
2009-2010,Steve Downie,TBL,F,189.0,233.0,195.0,,193.0,206.0,346.0,76.0,117.0,132.0,156.0,88.0,,261.0,Third Line,79,1161.1166666667,22,13,22,1987-04-03,CAN,CAN,71,191,2005,1,29,29,8471703.0
2009-2010,Steve Ott,DAL,F,256.0,350.0,53.0,197.0,261.0,248.0,269.0,145.0,281.0,329.0,314.0,29.0,49.0,167.0,Second Line,73,1202.3,22,9,27,1982-08-19,CAN,CAN,72,193,2000,1,25,25,8468505.0
2009-2010,Steve Reinprecht,FLA,F,270.0,159.0,236.0,,292.0,370.0,380.0,197.0,149.0,339.0,102.0,397.0,147.0,200.0,Second Line,82,1319.25,16,15,33,1976-05-07,CAN,CAN,72,188,-,-,-,-,8468432.0
2009-2010,Steve Sullivan,NSH,F,140.0,387.0,190.0,,92.0,247.0,339.0,202.0,46.0,11.0,312.0,408.0,,144.0,Second Line,82,1469.6333333333,17,19,35,1974-07-06,CAN,CAN,69,165,1994,9,25,233,8460719.0
2009-2010,Steven Stamkos,TBL,F,80.0,374.0,28.0,110.0,200.0,375.0,110.0,46.0,115.0,106.0,145.0,263.0,125.0,21.0,First Line,82,1683.7666666667,51,27,19,1990-02-07,CAN,CAN,72,182,2008,1,1,1,8474564.0
2009-2010,T.J. Oshie,STL,F,123.0,26.0,75.0,14.0,148.0,68.0,214.0,81.0,100.0,66.0,226.0,147.0,,112.0,First Line,76,1392.2166666667,18,18,22,1986-12-23,USA,USA,72,187,2005,1,24,24,8471698.0
2009-2010,TJ Galiardi,COL,F,290.0,175.0,237.0,145.0,342.0,329.0,307.0,265.0,173.0,312.0,80.0,218.0,93.0,171.0,First Line,70,1272.7166666667,15,13,21,1988-04-22,CAN,CAN,74,185,2007,2,25,55,8474001.0
2009-2010,Tanner Glass,VAN,F,398.0,152.0,,28.0,415.0,102.0,398.0,367.0,245.0,384.0,238.0,22.0,,389.0,Fourth Line,67,701.6,4,5,25,1983-11-29,CAN,CAN,73,213,2003,9,4,265,8470854.0
2009-2010,Taylor Pyatt,PHX,F,228.0,133.0,,,202.0,201.0,184.0,155.0,299.0,116.0,358.0,155.0,,269.0,Fourth Line,74,995.75,12,6,28,1981-08-19,CAN,CAN,76,230,1999,1,8,8,8467881.0
2009-2010,Teddy Purcell,LAK,F,327.0,213.0,216.0,,163.0,151.0,201.0,376.0,346.0,144.0,225.0,327.0,,282.0,Fourth Line,60,771.51666666667,6,4,23,1985-09-08,CAN,CAN,74,195,-,-,-,-,8473962.0
2009-2010,Teddy Purcell,TBL,F,327.0,213.0,216.0,,163.0,151.0,201.0,376.0,346.0,144.0,225.0,327.0,,282.0,Fourth Line,60,771.51666666667,6,4,23,1985-09-08,CAN,CAN,74,195,-,-,-,-,8473962.0
2009-2010,Teemu Selanne,ANA,F,148.0,409.0,1.0,,168.0,283.0,98.0,80.0,295.0,47.0,146.0,412.0,,30.0,Second Line,54,935.3,27,18,39,1970-07-03,FIN,FIN,72,209,1988,1,10,10,8457981.0
2009-2010,Thomas Vanek,BUF,F,49.0,381.0,22.0,,158.0,288.0,112.0,23.0,71.0,80.0,326.0,330.0,,51.0,Second Line,71,1190.4,28,15,25,1984-01-19,AUT,AUT,74,214,2003,1,5,5,8470598.0
2009-2010,Tim Connolly,BUF,F,64.0,370.0,49.0,51.0,108.0,350.0,136.0,193.0,25.0,102.0,143.0,406.0,156.0,36.0,First Line,73,1359.0166666667,17,26,28,1981-05-07,USA,USA,73,190,1999,1,5,5,8467878.0
2009-2010,Tim Jackman,NYI,F,300.0,128.0,,,312.0,408.0,247.0,334.0,189.0,406.0,321.0,41.0,,349.0,Fourth Line,54,521.03333333333,4,5,27,1981-11-14,USA,USA,74,188,2001,2,8,38,8469490.0
2009-2010,Tim Kennedy,BUF,F,233.0,339.0,,,178.0,303.0,345.0,256.0,140.0,167.0,68.0,196.0,170.0,303.0,Fourth Line,78,1010.15,10,11,23,1986-04-30,USA,USA,70,175,2005,6,19,181,8471842.0
2009-2010,Toby Petersen,DAL,F,321.0,143.0,,49.0,391.0,131.0,132.0,285.0,317.0,213.0,33.0,168.0,,316.0,Fourth Line,78,851.83333333333,9,3,30,1978-10-27,USA,USA,70,195,1998,9,16,244,8467543.0
2009-2010,Todd Bertuzzi,DET,F,111.0,386.0,140.0,,86.0,238.0,165.0,217.0,93.0,57.0,375.0,215.0,,139.0,Second Line,82,1375.5,18,17,34,1975-02-02,CAN,CAN,75,229,1993,1,23,23,8459444.0
2009-2010,Todd Fedoruk,TBL,F,401.0,399.0,,,390.0,379.0,414.0,343.0,386.0,364.0,263.0,99.0,,400.0,Fringe,50,376.01666666667,3,3,30,1979-02-13,CAN,CAN,74,232,1997,7,3,164,8466292.0
2009-2010,Todd Marchant,ANA,F,402.0,139.0,,183.0,394.0,298.0,382.0,394.0,376.0,398.0,291.0,173.0,87.0,298.0,Second Line,78,1233.4833333333,9,4,36,1973-08-12,USA,USA,70,180,1993,7,8,164,8459587.0
2009-2010,Todd White,ATL,F,314.0,209.0,159.0,120.0,204.0,378.0,384.0,361.0,177.0,360.0,266.0,360.0,69.0,194.0,Third Line,65,990.96666666667,7,9,34,1975-05-21,CAN,CAN,70,198,-,-,-,-,8466392.0
2009-2010,Tom Kostopoulos,CAR,F,281.0,265.0,,125.0,181.0,325.0,229.0,330.0,263.0,269.0,341.0,65.0,,299.0,Fourth Line,82,1027.0333333333,8,7,30,1979-01-24,CAN,CAN,72,197,1999,7,18,204,8466398.0
2009-2010,Tom Pyatt,MTL,F,361.0,91.0,,7.0,262.0,232.0,260.0,363.0,387.0,299.0,349.0,252.0,,360.0,Fourth Line,40,442.95,2,1,22,1987-02-14,CAN,CAN,71,185,2005,4,16,107,8471768.0
