Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID,Headshot URL
2015-2016,Marian Gaborik,LAK,F,47.0,157.0,106.0,,42.0,20.0,34.0,77.0,166.0,226.0,160.0,352.0,,111.0,Third Line,54,807.0,12,7,33,1982-02-14,SVK,SVK,73,200,2000,1,3,3,8468483.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8468483.png
2015-2016,Marian Hossa,CHI,F,44.0,72.0,162.0,132.0,71.0,136.0,19.0,200.0,76.0,84.0,277.0,339.0,,57.0,Second Line,64,1104.7333333333,13,14,36,1979-01-12,SVK,SVK,73,207,1997,1,12,12,8466148.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8466148.png
2015-2016,Mark Letestu,EDM,F,380.0,262.0,126.0,160.0,372.0,240.0,370.0,347.0,341.0,393.0,192.0,243.0,28.0,282.0,Second Line,82,1294.15,10,7,30,1985-02-04,CAN,CAN,70,195,-,-,-,-,8473914.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8473914.png
2015-2016,Mark Scheifele,WPG,F,32.0,99.0,151.0,,39.0,211.0,127.0,54.0,45.0,204.0,28.0,282.0,162.0,49.0,First Line,71,1316.9666666667,29,20,22,1993-03-15,CAN,CAN,75,198,2011,1,7,7,8476460.0,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476460.png
2015-2016,Mark Stone,OTT,F,122.0,19.0,169.0,50.0,137.0,306.0,301.0,103.0,67.0,167.0,276.0,342.0,,61.0,First Line,75,1508.5166666667,23,21,23,1992-05-13,CAN,CAN,75,217,2010,6,28,178,8475913.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8475913.png
2015-2016,Marko Dano,CHI,F,79.0,91.0,256.0,,127.0,100.0,61.0,57.0,259.0,140.0,57.0,73.0,,202.0,Fourth Line,34,416.55,5,1,20,1994-11-30,AUT,SVK,71,201,2013,1,27,27,8477448.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8477448.png
2015-2016,Marko Dano,WPG,F,79.0,91.0,256.0,,127.0,100.0,61.0,57.0,259.0,140.0,57.0,73.0,,202.0,Fourth Line,34,416.55,5,1,20,1994-11-30,AUT,SVK,71,201,2013,1,27,27,8477448.0,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477448.png
2015-2016,Markus Granlund,CGY,F,329.0,310.0,257.0,104.0,339.0,407.0,340.0,300.0,316.0,68.0,118.0,268.0,170.0,299.0,Third Line,47,648.01666666667,6,4,22,1993-04-16,FIN,FIN,72,180,2011,2,15,45,8476440.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8476440.png
2015-2016,Markus Granlund,VAN,F,329.0,310.0,257.0,104.0,339.0,407.0,340.0,300.0,316.0,68.0,118.0,268.0,170.0,299.0,Third Line,47,648.01666666667,6,4,22,1993-04-16,FIN,FIN,72,180,2011,2,15,45,8476440.0,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476440.png
2015-2016,Martin Hanzal,ARI,F,154.0,234.0,49.0,170.0,203.0,231.0,144.0,154.0,145.0,242.0,378.0,79.0,15.0,96.0,Second Line,64,1139.0333333333,13,14,28,1987-02-20,CZE,CZE,78,230,2005,1,17,17,8471691.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471691.png
2015-2016,Mason Raymond,CGY,F,218.0,405.0,221.0,,308.0,398.0,72.0,90.0,370.0,94.0,193.0,379.0,,249.0,Fourth Line,29,357.9,4,0,29,1985-09-17,CAN,CAN,73,179,2005,2,21,51,8471664.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8471664.png
2015-2016,Mathieu Perreault,WPG,F,106.0,93.0,79.0,,16.0,88.0,225.0,276.0,96.0,220.0,278.0,205.0,,129.0,Second Line,71,1174.9833333333,9,14,27,1988-01-05,CAN,CAN,70,189,2006,6,24,177,8473618.0,https://assets.nhle.com/mugs/nhl/20152016/WPG/8473618.png
2015-2016,Mats Zuccarello,NYR,F,77.0,124.0,63.0,,83.0,261.0,265.0,80.0,55.0,40.0,110.0,216.0,,78.0,First Line,81,1496.6,26,27,28,1987-09-01,NOR,NOR,68,181,-,-,-,-,8475692.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8475692.png
2015-2016,Matt Beleskey,BOS,F,72.0,269.0,129.0,,141.0,234.0,43.0,51.0,156.0,174.0,293.0,39.0,,147.0,Second Line,80,1268.55,15,11,27,1988-06-07,CAN,CAN,72,207,2006,4,19,112,8473492.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8473492.png
2015-2016,Matt Calvert,CBJ,F,221.0,119.0,,133.0,230.0,175.0,224.0,166.0,228.0,331.0,179.0,176.0,,227.0,Third Line,73,1104.35,11,8,25,1989-12-24,CAN,CAN,71,186,2008,5,6,127,8474685.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8474685.png
2015-2016,Matt Cullen,PIT,F,146.0,179.0,,127.0,120.0,91.0,200.0,98.0,224.0,351.0,203.0,389.0,13.0,231.0,Third Line,82,1138.1833333333,16,11,38,1976-11-02,USA,USA,73,202,1996,2,9,35,8464989.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8464989.png
2015-2016,Matt Duchene,COL,F,60.0,351.0,166.0,,224.0,408.0,98.0,25.0,57.0,141.0,22.0,360.0,39.0,36.0,First Line,76,1412.8833333333,30,16,24,1991-01-16,CAN,CAN,71,195,2009,1,3,3,8475168.0,https://assets.nhle.com/mugs/nhl/20152016/COL/8475168.png
2015-2016,Matt Halischuk,WPG,F,308.0,21.0,,,336.0,50.0,103.0,389.0,223.0,257.0,177.0,142.0,,368.0,Fourth Line,30,283.56666666667,0,3,27,1988-06-01,CAN,CAN,72,180,2007,4,26,117,8474094.0,https://assets.nhle.com/mugs/nhl/20152016/WPG/8474094.png
2015-2016,Matt Hendricks,EDM,F,377.0,85.0,,62.0,375.0,232.0,305.0,356.0,384.0,409.0,321.0,21.0,22.0,300.0,Fourth Line,68,900.16666666667,5,4,34,1981-06-17,USA,USA,72,211,2000,5,1,131,8468611.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8468611.png
2015-2016,Matt Martin,NYI,F,282.0,248.0,,,268.0,209.0,260.0,192.0,288.0,334.0,322.0,1.0,,347.0,Fourth Line,80,844.31666666667,10,7,26,1989-05-08,CAN,CAN,75,220,2008,5,27,148,8474709.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8474709.png
2015-2016,Matt Moulson,BUF,F,293.0,186.0,168.0,,312.0,235.0,258.0,283.0,218.0,228.0,156.0,330.0,,219.0,Fourth Line,81,964.15,8,7,31,1983-11-01,CAN,CAN,73,188,2003,9,2,263,8470852.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8470852.png
2015-2016,Matt Nieto,SJS,F,239.0,267.0,,78.0,104.0,217.0,199.0,299.0,263.0,283.0,132.0,368.0,,256.0,Fourth Line,67,881.68333333333,8,4,22,1992-11-05,USA,USA,71,187,2011,2,17,47,8476442.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8476442.png
2015-2016,Matt Puempel,OTT,F,387.0,419.0,,,321.0,419.0,341.0,329.0,407.0,114.0,334.0,272.0,,395.0,Fourth Line,26,294.78333333333,2,0,22,1993-01-24,CAN,CAN,73,205,2011,1,24,24,8476477.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8476477.png
2015-2016,Matt Read,PHI,F,290.0,88.0,212.0,59.0,214.0,135.0,229.0,298.0,274.0,308.0,217.0,221.0,,197.0,Third Line,79,1205.0,11,8,29,1986-06-14,CAN,CAN,70,188,-,-,-,-,8476177.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8476177.png
2015-2016,Matt Stajan,CGY,F,340.0,254.0,,166.0,301.0,289.0,408.0,332.0,225.0,390.0,355.0,188.0,108.0,349.0,Fourth Line,80,1015.8,6,8,31,1983-12-19,CAN,CAN,73,195,2002,2,27,57,8470162.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8470162.png
2015-2016,Mattias Janmark,DAL,F,120.0,386.0,,,46.0,320.0,272.0,115.0,163.0,123.0,286.0,419.0,152.0,257.0,Third Line,73,1034.6166666667,15,10,22,1992-12-08,SWE,SWE,73,205,2013,3,18,79,8477406.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8477406.png
2015-2016,Max Domi,ARI,F,194.0,411.0,71.0,,285.0,405.0,297.0,152.0,75.0,102.0,84.0,367.0,,138.0,Second Line,81,1326.3166666667,18,24,20,1995-03-02,CAN,CAN,70,194,2013,1,12,12,8477503.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8477503.png
2015-2016,Max Pacioretty,MTL,F,2.0,287.0,76.0,112.0,40.0,259.0,1.0,10.0,25.0,16.0,254.0,222.0,,10.0,First Line,82,1519.2333333333,30,23,26,1988-11-20,USA,USA,74,217,2007,1,22,22,8474157.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8474157.png
2015-2016,Max Talbot,BOS,F,371.0,219.0,,90.0,380.0,383.0,359.0,370.0,302.0,373.0,208.0,85.0,90.0,343.0,Fourth Line,38,426.11666666667,2,3,31,1984-02-11,CAN,CAN,71,186,2002,8,5,234,8470171.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470171.png
2015-2016,Melker Karlsson,SJS,F,193.0,48.0,,81.0,236.0,65.0,161.0,82.0,276.0,196.0,72.0,226.0,,225.0,Third Line,65,879.03333333333,10,6,25,1990-07-18,SWE,SWE,72,180,-,-,-,-,8477922.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8477922.png
2015-2016,Michael Frolik,CGY,F,66.0,155.0,,143.0,74.0,203.0,35.0,94.0,190.0,197.0,187.0,302.0,,108.0,Second Line,64,1011.7666666667,15,9,27,1988-02-17,CZE,CZE,73,186,2006,1,10,10,8473564.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8473564.png
2015-2016,Michael Grabner,TOR,F,214.0,194.0,,25.0,114.0,325.0,160.0,174.0,298.0,387.0,275.0,230.0,,242.0,Third Line,80,1157.5333333333,9,5,27,1987-10-05,AUT,AUT,73,188,2006,1,14,14,8473546.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8473546.png
2015-2016,Michael Latta,WSH,F,381.0,29.0,,,326.0,16.0,400.0,380.0,338.0,238.0,263.0,56.0,77.0,409.0,Fringe,43,347.68333333333,3,1,24,1991-05-25,CAN,CAN,72,188,2009,3,11,72,8475247.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475247.png
2015-2016,Michael Raffl,PHI,F,123.0,90.0,236.0,,102.0,93.0,137.0,84.0,265.0,122.0,228.0,112.0,,200.0,Third Line,82,1172.55,13,10,26,1988-12-01,AUT,AUT,73,205,-,-,-,-,8477290.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8477290.png
2015-2016,Micheal Ferland,CGY,F,268.0,162.0,243.0,,284.0,286.0,110.0,341.0,195.0,345.0,280.0,25.0,,322.0,Fourth Line,71,895.5,4,7,23,1992-04-20,CAN,CAN,74,217,2010,5,13,133,8475907.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8475907.png
2015-2016,Miikka Salomaki,NSH,F,393.0,24.0,,17.0,374.0,29.0,358.0,382.0,392.0,414.0,137.0,30.0,,379.0,Fourth Line,61,732.05,5,2,22,1993-03-09,FIN,FIN,71,203,2011,2,22,52,8476447.0,https://assets.nhle.com/mugs/nhl/20152016/NSH/8476447.png
2015-2016,Mika Zibanejad,OTT,F,92.0,356.0,165.0,186.0,107.0,361.0,162.0,61.0,108.0,39.0,30.0,168.0,66.0,107.0,Second Line,81,1438.5166666667,21,16,22,1993-04-18,SWE,SWE,74,202,2011,1,6,6,8476459.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8476459.png
2015-2016,Mikael Backlund,CGY,F,150.0,70.0,210.0,145.0,156.0,192.0,190.0,201.0,73.0,328.0,335.0,290.0,107.0,124.0,Second Line,82,1347.15,21,17,26,1989-03-17,SWE,SWE,72,206,2007,1,24,24,8474150.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8474150.png
2015-2016,Mikael Granlund,MIN,F,176.0,94.0,139.0,,91.0,160.0,312.0,320.0,48.0,71.0,104.0,274.0,129.0,140.0,First Line,82,1485.8,13,25,23,1992-02-26,FIN,FIN,70,185,2010,1,9,9,8475798.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8475798.png
2015-2016,Mike Brown,MTL,F,346.0,132.0,,,366.0,220.0,243.0,384.0,342.0,266.0,410.0,5.0,,407.0,Fringe,58,452.81666666667,2,3,30,1985-06-24,USA,USA,71,205,2004,5,30,159,8471371.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8471371.png
2015-2016,Mike Brown,SJS,F,346.0,132.0,,,366.0,220.0,243.0,384.0,342.0,266.0,410.0,5.0,,407.0,Fringe,58,452.81666666667,2,3,30,1985-06-24,USA,USA,71,205,2004,5,30,159,8471371.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8471371.png
2015-2016,Mike Cammalleri,NJD,F,90.0,138.0,130.0,,307.0,33.0,235.0,49.0,14.0,62.0,316.0,396.0,,47.0,First Line,42,809.71666666667,14,18,33,1982-06-08,CAN,CAN,69,185,2001,2,19,49,,
2015-2016,Mike Fisher,NSH,F,213.0,10.0,208.0,13.0,79.0,72.0,311.0,208.0,252.0,223.0,373.0,105.0,23.0,139.0,Second Line,70,1201.4166666667,13,7,35,1980-06-05,CAN,CAN,73,216,1998,2,17,44,8467370.0,https://assets.nhle.com/mugs/nhl/20152016/NSH/8467370.png
2015-2016,Mike Hoffman,OTT,F,24.0,243.0,116.0,,131.0,260.0,31.0,22.0,38.0,14.0,117.0,380.0,,54.0,Second Line,78,1368.3666666667,29,19,25,1989-11-24,CAN,CAN,72,190,2009,5,9,130,8474884.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8474884.png
2015-2016,Mike Ribeiro,NSH,F,222.0,244.0,235.0,,12.0,62.0,415.0,342.0,87.0,1.0,298.0,317.0,167.0,190.0,Second Line,81,1413.4166666667,7,19,35,1980-02-10,CAN,CAN,72,179,1998,2,18,45,8467371.0,https://assets.nhle.com/mugs/nhl/20152016/NSH/8467371.png
2015-2016,Mike Richards,WSH,F,243.0,195.0,,39.0,169.0,79.0,252.0,322.0,170.0,312.0,216.0,183.0,73.0,340.0,Fourth Line,39,474.83333333333,2,3,30,1985-02-11,CAN,CAN,71,196,2003,1,24,24,8470617.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8470617.png
2015-2016,Mike Santorelli,ANA,F,274.0,214.0,,,271.0,178.0,176.0,163.0,339.0,88.0,134.0,336.0,,262.0,Fourth Line,70,706.48333333333,9,1,29,1985-12-14,CAN,CAN,72,189,2004,6,15,178,8471390.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8471390.png
2015-2016,Mikhail Grabovski,NYI,F,151.0,353.0,201.0,,21.0,323.0,264.0,148.0,243.0,247.0,107.0,376.0,111.0,220.0,Third Line,58,817.98333333333,9,7,31,1984-01-31,DEU,BLR,71,186,2004,5,21,150,8471362.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8471362.png
2015-2016,Mikhail Grigorenko,COL,F,334.0,358.0,172.0,,349.0,403.0,357.0,362.0,216.0,268.0,231.0,326.0,151.0,284.0,Fourth Line,74,981.73333333333,6,13,21,1994-05-16,RUS,RUS,75,206,2012,1,12,12,8476888.0,https://assets.nhle.com/mugs/nhl/20152016/COL/8476888.png
2015-2016,Mikkel Boedker,ARI,F,278.0,361.0,114.0,,287.0,378.0,286.0,179.0,232.0,139.0,75.0,275.0,,118.0,First Line,80,1482.35,17,21,25,1989-12-16,DNK,DNK,72,207,2008,1,8,8,8474571.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474571.png
2015-2016,Mikkel Boedker,COL,F,278.0,361.0,114.0,,287.0,378.0,286.0,179.0,232.0,139.0,75.0,275.0,,118.0,First Line,80,1482.35,17,21,25,1989-12-16,DNK,DNK,72,207,2008,1,8,8,8474571.0,https://assets.nhle.com/mugs/nhl/20152016/COL/8474571.png
2015-2016,Mikko Koivu,MIN,F,264.0,7.0,93.0,189.0,159.0,4.0,331.0,377.0,89.0,90.0,323.0,374.0,9.0,99.0,First Line,82,1634.1833333333,17,18,32,1983-03-12,FIN,FIN,75,213,2001,1,6,6,8469459.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8469459.png
2015-2016,Milan Lucic,LAK,F,75.0,305.0,157.0,,26.0,95.0,295.0,104.0,37.0,101.0,368.0,46.0,,142.0,Second Line,81,1396.2,20,25,27,1988-06-07,CAN,CAN,75,240,2006,2,20,50,8473473.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8473473.png
2015-2016,Milan Michalek,OTT,F,310.0,109.0,124.0,191.0,306.0,219.0,270.0,266.0,291.0,372.0,206.0,245.0,,186.0,Second Line,45,725.33333333333,7,5,30,1984-12-07,CZE,CZE,74,225,2003,1,6,6,8470599.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8470599.png
2015-2016,Milan Michalek,TOR,F,310.0,109.0,124.0,191.0,306.0,219.0,270.0,266.0,291.0,372.0,206.0,245.0,,186.0,Second Line,45,725.33333333333,7,5,30,1984-12-07,CZE,CZE,74,225,2003,1,6,6,8470599.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8470599.png
2015-2016,Nail Yakupov,EDM,F,179.0,403.0,203.0,,225.0,373.0,71.0,203.0,210.0,148.0,112.0,229.0,,176.0,Third Line,60,853.0,8,6,21,1993-10-06,RUS,RUS,71,195,2012,1,1,1,8476855.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8476855.png
2015-2016,Nate Thompson,ANA,F,366.0,41.0,,100.0,317.0,69.0,356.0,387.0,363.0,243.0,400.0,38.0,26.0,354.0,Fourth Line,49,568.06666666667,3,2,30,1984-10-05,USA,USA,73,205,2003,6,16,183,8470775.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470775.png
2015-2016,Nathan Gerbe,CAR,F,287.0,349.0,228.0,41.0,272.0,253.0,51.0,346.0,353.0,205.0,97.0,225.0,,261.0,Fourth Line,47,632.38333333333,3,2,28,1987-07-24,USA,USA,64,176,2005,5,17,142,8471804.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8471804.png
2015-2016,Nathan MacKinnon,COL,F,64.0,308.0,105.0,,187.0,396.0,12.0,151.0,65.0,128.0,11.0,338.0,126.0,26.0,First Line,72,1358.35,21,15,20,1995-09-01,CAN,CAN,72,200,2013,1,1,1,8477492.0,https://assets.nhle.com/mugs/nhl/20152016/COL/8477492.png
2015-2016,Nazem Kadri,TOR,F,80.0,311.0,75.0,,81.0,348.0,25.0,169.0,191.0,199.0,3.0,152.0,141.0,74.0,First Line,76,1388.7833333333,17,20,24,1990-10-06,CAN,CAN,72,185,2009,1,7,7,8475172.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8475172.png
2015-2016,Nic Petan,WPG,F,315.0,190.0,253.0,,289.0,145.0,380.0,310.0,211.0,207.0,256.0,392.0,,386.0,Fourth Line,26,305.43333333333,2,2,20,1995-03-22,CAN,CAN,69,175,2013,2,13,43,8477464.0,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477464.png
2015-2016,Nick Bjugstad,FLA,F,121.0,232.0,55.0,,184.0,201.0,62.0,97.0,246.0,326.0,186.0,165.0,102.0,101.0,Second Line,67,1039.1666666667,15,14,23,1992-07-17,USA,USA,78,209,2010,1,19,19,8475760.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8475760.png
2015-2016,Nick Bonino,PIT,F,84.0,12.0,219.0,54.0,101.0,147.0,216.0,182.0,22.0,314.0,361.0,372.0,103.0,134.0,Second Line,63,997.85,9,12,27,1988-04-20,USA,USA,73,195,2007,6,22,173,8474009.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8474009.png
2015-2016,Nick Cousins,PHI,F,260.0,9.0,,,275.0,81.0,274.0,55.0,313.0,186.0,2.0,189.0,135.0,302.0,Fourth Line,36,386.33333333333,6,2,22,1993-07-20,CAN,CAN,71,192,2011,3,7,68,8476393.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8476393.png
2015-2016,Nick Foligno,CBJ,F,140.0,52.0,85.0,,110.0,104.0,164.0,81.0,212.0,269.0,123.0,91.0,,94.0,Second Line,72,1216.2,12,13,27,1987-10-31,USA,USA,72,210,2006,1,28,28,8473422.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8473422.png
2015-2016,Nick Ritchie,ANA,F,311.0,66.0,,,227.0,66.0,78.0,352.0,331.0,52.0,415.0,24.0,,358.0,Fourth Line,33,388.15,2,1,19,1995-12-05,CAN,CAN,75,236,2014,1,10,10,8477941.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8477941.png
2015-2016,Nick Shore,LAK,F,343.0,13.0,,180.0,246.0,3.0,280.0,395.0,373.0,107.0,369.0,137.0,38.0,377.0,Fourth Line,68,843.61666666667,3,5,22,1992-09-26,USA,USA,73,198,2011,3,21,82,,
2015-2016,Nick Spaling,SJS,F,357.0,43.0,,40.0,319.0,120.0,386.0,350.0,351.0,298.0,384.0,190.0,46.0,310.0,Third Line,58,828.06666666667,3,3,26,1988-09-19,CAN,CAN,73,198,2007,2,28,58,8474096.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8474096.png
2015-2016,Nick Spaling,TOR,F,357.0,43.0,,40.0,319.0,120.0,386.0,350.0,351.0,298.0,384.0,190.0,46.0,310.0,Third Line,58,828.06666666667,3,3,26,1988-09-19,CAN,CAN,73,198,2007,2,28,58,8474096.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8474096.png
2015-2016,Nicklas Backstrom,WSH,F,142.0,62.0,44.0,164.0,99.0,129.0,333.0,191.0,50.0,190.0,303.0,305.0,78.0,40.0,First Line,75,1438.6333333333,20,29,27,1987-11-23,SWE,SWE,73,202,2006,1,4,4,8473563.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8473563.png
2015-2016,Nicolas Deslauriers,BUF,F,403.0,340.0,,,417.0,395.0,326.0,326.0,386.0,270.0,168.0,13.0,,376.0,Fourth Line,70,722.98333333333,6,2,24,1991-02-22,CAN,CAN,73,220,2009,3,23,84,8475235.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8475235.png
2015-2016,Nikita Kucherov,TBL,F,25.0,208.0,99.0,,20.0,76.0,84.0,23.0,64.0,55.0,145.0,298.0,,44.0,First Line,77,1402.35,30,25,22,1993-06-17,RUS,RUS,71,181,2011,2,28,58,8476453.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8476453.png
2015-2016,Nikolaj Ehlers,WPG,F,118.0,335.0,158.0,,164.0,255.0,80.0,196.0,158.0,97.0,8.0,383.0,,148.0,Second Line,72,1159.2666666667,15,16,19,1996-02-14,DNK,DNK,72,169,2014,1,9,9,8477940.0,https://assets.nhle.com/mugs/nhl/20152016/WPG/8477940.png
2015-2016,Nikolay Kulemin,NYI,F,281.0,238.0,,37.0,167.0,302.0,337.0,212.0,287.0,303.0,284.0,162.0,,271.0,Third Line,81,1138.9333333333,9,8,29,1986-07-14,RUS,RUS,73,228,2006,2,14,44,8473579.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8473579.png
2015-2016,Nino Niederreiter,MIN,F,126.0,20.0,188.0,,197.0,5.0,138.0,59.0,207.0,295.0,207.0,138.0,,164.0,Second Line,82,1274.5666666667,20,13,22,1992-09-08,CHE,CHE,74,218,2010,1,5,5,8475799.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8475799.png
2015-2016,Ondrej Palat,TBL,F,41.0,173.0,211.0,19.0,51.0,140.0,182.0,91.0,11.0,111.0,68.0,157.0,,88.0,Second Line,62,1110.9833333333,16,16,24,1991-03-28,CZE,CZE,72,194,2011,7,27,208,8476292.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8476292.png
2015-2016,Oscar Lindberg,NYR,F,98.0,341.0,232.0,,239.0,399.0,104.0,96.0,95.0,26.0,401.0,83.0,97.0,218.0,Fourth Line,68,828.01666666667,13,9,23,1991-10-29,SWE,SWE,73,202,2010,2,27,57,8475715.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8475715.png
2015-2016,PA Parenteau,TOR,F,113.0,210.0,138.0,,76.0,166.0,156.0,176.0,133.0,20.0,319.0,316.0,,158.0,Second Line,77,1251.9333333333,20,10,32,1983-03-24,CAN,CAN,72,200,2001,9,5,264,8469707.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8469707.png
2015-2016,Patric Hornqvist,PIT,F,12.0,11.0,48.0,,18.0,57.0,10.0,50.0,49.0,83.0,33.0,160.0,,28.0,Second Line,82,1381.6,22,15,28,1987-01-01,SWE,SWE,71,189,2005,7,36,230,8471887.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8471887.png
2015-2016,Patrice Bergeron,BOS,F,29.0,5.0,5.0,33.0,58.0,22.0,15.0,27.0,206.0,396.0,391.0,289.0,1.0,14.0,First Line,80,1586.7833333333,32,16,30,1985-07-24,CAN,CAN,73,196,2003,2,15,45,8470638.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470638.png
2015-2016,Patrick Eaves,DAL,F,125.0,59.0,36.0,,44.0,110.0,95.0,170.0,293.0,200.0,92.0,145.0,,199.0,Fourth Line,54,700.63333333333,11,4,31,1984-05-01,CAN,USA,70,203,2003,1,29,29,8470622.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8470622.png
2015-2016,Patrick Kane,CHI,F,19.0,326.0,16.0,,149.0,249.0,73.0,7.0,26.0,7.0,86.0,403.0,,2.0,First Line,82,1672.8833333333,46,41,26,1988-11-19,USA,USA,70,177,2007,1,1,1,8474141.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8474141.png
2015-2016,Patrick Marleau,SJS,F,127.0,363.0,11.0,185.0,78.0,250.0,119.0,178.0,169.0,275.0,138.0,291.0,83.0,56.0,First Line,82,1560.3333333333,25,13,35,1979-09-15,CAN,CAN,74,215,1997,1,2,2,8466139.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8466139.png
2015-2016,Patrick Maroon,ANA,F,109.0,406.0,51.0,,47.0,310.0,198.0,207.0,100.0,81.0,312.0,65.0,,243.0,Fourth Line,72,888.36666666667,12,7,27,1988-04-23,USA,USA,75,234,2007,6,10,161,8474034.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8474034.png
2015-2016,Patrick Maroon,EDM,F,109.0,406.0,51.0,,47.0,310.0,198.0,207.0,100.0,81.0,312.0,65.0,,243.0,Fourth Line,72,888.36666666667,12,7,27,1988-04-23,USA,USA,75,234,2007,6,10,161,8474034.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8474034.png
2015-2016,Patrick Sharp,DAL,F,28.0,327.0,23.0,,35.0,297.0,18.0,134.0,61.0,44.0,273.0,253.0,,39.0,Second Line,76,1338.95,20,25,33,1981-12-27,CAN,CAN,73,200,2001,3,32,95,8469544.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8469544.png
2015-2016,Patrik Berglund,STL,F,187.0,42.0,137.0,116.0,95.0,75.0,132.0,149.0,332.0,378.0,367.0,215.0,84.0,201.0,Third Line,42,650.53333333333,10,2,27,1988-06-02,SWE,SWE,76,215,2006,1,25,25,8473534.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8473534.png
